字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
10	嗯？！	嗯？！	え！？	응?!	Huh!?						0	
11	起初轻微的眩晕感让龙舌兰怀疑自己是不是过于紧张而出现幻觉，但很快，震感便成倍增加，如同要将地面撕裂。	起初輕微的眩暈感讓龍舌蘭懷疑自己是不是過於緊張而出現幻覺，但很快，震感便成倍增加，如同要將地面撕裂。	軽い揺れを感じた瞬間、アガベはそれを過度な緊張からくる眩暈だと思った。けれどすぐに、自分の足元が激しく揺れていることに気づいた。	처음에는 가벼운 현기증뿐이라, 아가베는 너무 긴장해서 환각을 일으켰다고 생각했지만, 곧 땅이 찢어질 듯 흔들렸다.	At first, the dizzying sensation overcoming Agave made her think her anxiety might be making her hallucinate. However, the shockwave soon doubled in force, as if the ground was being torn apart.						0	
12	浮空城新恒提罗，竟然发生了地震？	浮空城新恆提羅，竟然發生了地震？	天空の城であるニューガントラで、地震が発生するなんてことがあり得るのか？	부양 도시 뉴헨틸로에 지진이 일어났다고?	How could there be an earthquake in the floating city of New Hentiro?						0	
13	就算是龙舌兰，在如此强烈的晃动中也只能勉强站立，而本就虚弱的里芙则直接跌倒在地。	就算是龍舌蘭，在如此強烈的晃動中也只能勉強站立，而本就虛弱的里芙則直接跌倒在地。	それはアガベでさえ立っているのがやっとという揺れだった。当然、病み上がりのリフはその場に倒れ込んでしまった。	너무나 강하게 흔들려 아가베마저 겨우 서 있을 정도였고, 가뜩이나 허약한 리브는 그대로 주저앉고 말았다.	With even Agave struggling to stand amidst such powerful tremors, Lyfe, who was weaker due to her injury, fell right to the ground.						0	
14	数秒的天旋地转后，晃动才堪堪停止，龙舌兰也终于得以将里芙重新扶起。	數秒的天旋地轉後，晃動才堪堪停止，龍舌蘭也終於得以將里芙重新扶起。	数秒経つと、揺れも次第に収まり、アガベはリフを助け起こしてやることができた。	몇 초 동안 하늘과 땅이 빙빙 돌고 나서야 흔들림이 멈췄고, 아가베는 마침내 리브의 몸을 일으켜 세울 수 있었다.	After several seconds of quaking, the vibrations stopped. Agave was finally able to lift Lyfe up again.						0	
15	先前物流机器人坠落时，街上本就已经聚集了不少看热闹的人，如今人群便是因此彻底乱作一团。	先前物流機器人墜落時，街上本就已經聚集了不少看熱鬧的人，如今人群便是因此徹底亂作一團。	さっきの貨物ロボット墜落事故を受けて通りに集まっていた人々は、その地震騒ぎですっかりパニック状態に陥っていた。	물류 로봇이 추락했을 때 가뜩이나 구경꾼들로 북적거렸던 거리는 아수라장이 됐다.	When the delivery bots had fallen, several people gathered on the street to see what the excitement was about. At this moment, however, the crowd had descended into mayhem.						0	
16	升格体的辅助机纷纷升空逃往各处，刚体彼此推搡，争抢着挤上城市轻轨。而更多人被撞倒、摔伤，正哭喊着求援。	升格體的輔助機紛紛升空逃往各處，剛體彼此推擠，爭搶著擠上城市輕軌。而更多人被撞倒、摔傷，正哭喊著求援。	昇格者の補助機たちが次々に高度を上げ、剛体たちは我先にとシティメトロに飛び乗っていた。押し倒されたり、負傷したり、泣きながら助けを求めている人々の数は、数え切れないほどだ。	승격체의 보조 기기는 하늘로 솟아 도망갔고, 강체끼리 밀치며 앞다퉈 도시 경전철에 올라타려고 했다. 나머지 많은 사람들은 치이고, 넘어지면서 살려달라고 울부짖고 있었다.	The auxiliary bots of transcendents flew off in different directions as bionics shoved each other in an effort to board the light rail. Even more people were knocked to the ground, hurt, and crying out for help.						0	
17	新恒提罗引以为傲的秩序与平衡在一瞬间便荡然无存，只留下更深层的混乱。	新恆提羅引以為傲的秩序與平衡在一瞬間便蕩然無存，只留下更深層的混亂。	ニューガントラが誇る秩序は瞬く間に崩れ去り、そこ残されたのは混乱だけだった。	뉴헨틸로가 자랑스러워하던 질서와 균형은 순식간에 사라졌고 더 깊은 혼란만 남았다.	The order and balance that New Hentiro prided itself on vanished in an instant, leaving behind even more chaos.						0	
18	到底发生了什么……	到底發生了什麼事……	これは、一体……	대체 무슨 일이지…	What happened...						0	
19	季度财政报表，安全部集训申请，耶洛沙舆论处理……批阅完成后，堆成一叠的文件整整齐齐摆在陶的桌上，如同一座小雪山。	季度財政報表，安全部集訓申請，耶洛沙輿論處理……批閱完成後，堆成一疊的文件整整齊齊擺在τ的桌上，如同一座小雪山。	決算書、安全部合宿研修の申請書、イェロシャ世論処理報告書、などなど……チェックし終わった書類が、τのデスクの上で雪山のように積み重なっている。	분기별 재무제표, 안전부 합숙 훈련 신청, 옐로샤 여론 처리… 결재를 마친 서류가 산더미처럼 τ의 탁자 위에 놓여 있었다.	Quarterly financial reports, Security Department training applications, Yehrus public opinion polls... After Director τ finished looking over them, the stack of white documents sat neatly on her desk like a small snowy mountain.						0	
20	即使在没人的时候，陶也会保持正襟危坐，这会最大限度减轻她的身体损耗。	即使在沒人的時候，τ也會保持正襟危坐，這會最大限度地減輕她的身體損耗。	人目がないときも、τは決して姿勢を崩そうとしない。むしろその方が、体への負担を減らせるのだそうだ。	보는 이가 없을 때도 τ는 옷깃을 여미고 단정하게 앉았고, 이렇게 그녀는 신체적 손실을 최소화하였다.	τ sat upright as always, even when no one was around, to minimize the strain on her body.						0	
21	今天批阅完的文件给了她一些小小的成就感——她本来不擅长这些，时至今日，即使旁人都视她为世界上最有权势的人之一，她自己却很难认同。	今天批閱完的文件給了她一些小小的成就感——她本來不擅長這些，時至今日，即使旁人都視她為世界上最有權勢的人之一，她自己卻很難認同。	大量の書類を処理したことに、彼女自身もちょっとした達成感を得ていた。実をいえば、こういった仕事はあまり得意ではないのだ。今や世界で最も影響力を持つ人物になったと言われても、彼女にはその実感が掴めないでいた。	오늘 결재를 마친 문서는 그녀에게 작은 성취감을 주었다… 그녀는 원래 이런 것에 서툴렀고, 오늘날 사람들이 그녀가 세상에서 가장 권위가 있는 사람 중 한 명이라고 볼지언정, 그녀 스스로는 이를 인정하기 어려웠다. 	Reviewing these documents today gave her a small sense of accomplishment. She never felt like she was a natural at this type of work... Though other people saw her as one of the most powerful individuals in the world, she still found it hard to acknowledge herself.						0	
22	这份难得的好心情一直持续到卡罗琳急匆匆地走进办公室中。	這份難得的好心情一直持續到卡羅琳急忙地走進辦公室。	しかしその良い気分も、カロリンがオフィスを訪ねてきたことで儚く消え失せることになった。	모처럼의 즐거운 기분은 캐롤린이 급하게 사무실로 들어옴으로써 끝이 났다.	This rare sense of contentment lasted until Caroline rushed into her office.						0	
23	老板——	老闆——	ボス！	대표님…	Boss—						0	
24	卡罗琳深吸了一口气，看起来是一路小跑到了这里。在说出后半句之前，她已经身体前倾，将手中的平板终端递给了陶。	卡羅琳深吸了一口氣，看起來是一路小跑步到了這裡。在說出後半句之前，她已經身體前傾，將手中的平板終端遞給了τ。	カロリンは激しく肩で息をしていた。相当急いで走ってきたようだ。言葉を続ける前に、彼女は手にしていたタブレットをτに手渡した。	캐롤린은 심호흡했다. 보아하니 여기까지 종종걸음으로 달려온 것 같았다. 말을 채 마치기도 전에 그녀는 몸을 앞으로 숙여 τ에게 들고 있던 태블릿 단말기를 건네주었다.	Caroline took a deep breath — it seemed like she had run all the way there. Before she could finish her sentence, she leaned forward and handed the terminal in her hand to τ.						0	
25	与此同时，终端上开着的新闻直播也适时地响起。	同時，終端機上開著的新聞直播也適時地響起。	タブレットに映し出されているニュースの生中継画面から、アナウンサーの声が流れ出した。	이와 함께 단말기에서 때맞춰 뉴스 생방송이 울려 퍼졌다.	A live news broadcast began to play on the terminal.						0	
26	“本台消息，我们的记者已经到达兰卡半岛北部，通过镜头可以看到，天空中正在移动的黑点便是新恒提罗。”	「本台消息，我們的記者已經到達蘭卡半島北部，通過鏡頭可以看到，天空中正在移動的黑點便是新恆提羅。」	「弊局の記者はすでにランカ半島の北に来ています。ご覧の通り、空を移動しているあの黒い点が、ニューガントラです。」	'현재 저희는 랑카 반도 북부에 도착했으며 보시다시피 하늘에서 움직이고 있는 검은 점이 바로 뉴헨틸로 확인되었습니다.'	"Our reporters have made their way to the northern part of the Lanka Peninsula. Cameras have captured a moving point in the sky that is in fact the city of New Hentiro."						0	
27	“在十五分钟前，这座浮空城市突然开始移动，并以极快的速度朝着西北方向飞行，原因不明。”	「在十五分鐘前，這座浮空城市突然開始移動，並以極快的速度朝著西北方向飛行，原因不明。」	「15分前、あの天空城は突如北西方向へ向かって移動を始めました。原因は現在調査中です。」	'15분 전, 부양 도시가 갑자기 빠른 속도로 움직여 서북 방향으로 비행했으며 그 이유는 아직 밝혀지지 않았습니다.'	"The floating city suddenly began to move 15 minutes ago toward the northwest at an extremely high speed. The reason for this movement is not yet known."						0	
28	“专家警告称，以现在的速度和方向，新恒提罗有极大概率撞上正在俱卢周边海域活跃的风暴‘玫瑰’。”	「專家警告稱，以現在的速度和方向，新恆提羅有極大的機率撞上正在俱盧週邊海域活躍的風暴『玫瑰』。」	「専門家によると、ニューガントラが今の速度と進行方向を維持し続けた場合、かなり高い確率でグロ沿海で猛威をふるっている台風『ローズ』と衝突する可能性があるとのことです。」	'이어 전문가들은 현재 속도와 방향으로는 쿠루 주변 해역에서 맹활약 중인 폭풍 '로즈'와 충돌할 가능성이 크다고 밝혔습니다.'	"Considering its current speed and direction, experts believe it is likely that New Hentiro will run into Hurricane Rose, which has gained strength over the waters surrounding Kuru."						0	
29	“由于无法与新恒提罗取得联系，俱卢地区已经开始组织周边地区民众撤离……”	「由於無法與新恆提羅取得聯繫，俱盧地區已經開始組織週邊地區民眾撤離……」	「現在、ニューガントラとの連絡が付かない状態のため、グロ地域当局は周辺住民に避難を呼びかけており……」	"현재 뉴헨틸로와 연락이 닿지 않는 관계로 쿠루 지역은 이미 주변 지역 주민들의 대피 작업을 진행 중입니다…"	"Since no one has been able to make contact with New Hentiro, Kuru officials have begun to evacuate people in nearby areas..."						0	
30	……	……	……	…	...						0	
31	卡罗琳看着陶伸手关掉新闻界面，将平板放在一旁。再然后，陶闭上了眼睛，后仰在座椅上，说出了卡罗琳从来没听她说过的话——	卡羅琳看著τ伸手關掉新聞介面，將平板放在一旁。再然後，τ閉上了眼睛，後仰在座椅上，說出了卡羅琳從來沒聽她說過的話——	カロリンの目の前でニュースを切り、τはタブレットを横に置いた。目を閉じて椅子に倒れ込むτから、カロリンが聞いたこともない言葉が飛び出した。	캐롤린은 τ가 뉴스 화면을 끄고 태블릿을 옆에 놓는 모습을 보았다. 이어서 τ는 눈을 감고 의자 위로 몸을 젖히며 캐롤린이 여태껏 들어 본 적 없는 말을 꺼냈다.	Caroline watched on as τ reached out to turn off the broadcast and set the tablet aside. τ then closed her eyes, leaned back in her seat, and said something Caroline had never heard her say before...						0	
32	怎么可能……	怎麼可能……	……どうして、こんなことに。	이럴 수가…	How is this possible...						0	
33	往这边走！	往這邊走！	こっちです！	이쪽으로 가죠!	This way!						0	
34	此时的两人早已顾不上争吵，依靠龙舌兰的记忆，两人在新恒提罗的小巷中七拐八绕，总算是绕过了因地震而断裂，无法继续通行的道路。	此時的兩人早已顧不上爭吵，依靠龍舌蘭的記憶，兩人在新恆提羅的小巷中七拐八繞，總算是繞過了因地震而斷裂，無法繼續通行的道路。	もはや言い争っている場合ではなかった。アガベの記憶を頼りに、ニューガントラの裏道をいくつも走り抜け、どうにか地震によって通行不能になった道路を迂回することに成功した。	이때 두 사람은 이미 싸울 틈도 없었다. 아가베의 기억에 의지해 뉴헨틸로의 골목을 이리저리 헤매다 지진으로 끊어져 더 이상 통행할 수 없는 길을 겨우 우회했다.	By this time, the two of them had already put their differences aside. Relying on Agave's memory, they ducked through the alleys of New Hentiro, finally making their way around the road made unpassable by the earthquake.						0	
35	但她们的步伐很快也停滞下来，在市中心的主干道上，放眼望去，尽是逃难的人群。	但她們的步伐很快也停滯下來，在市中心的主要道路上，放眼望去，盡是逃難的人群。	しかし、ふたりの足はすぐに停まった。都市の主要道路は、どこもかしこも避難する人々で溢れかえっていたからだ。	그러나 이들의 발걸음은 금세 멈추었고 도심 속 간선도로는 피난민들로 북새통을 이뤘다.	However, their steps soon slowed. The main road in the city center was filled with people running for their lives.						0	
36	身为天启者的两人要越过人群并不困难——但那些呼救声、哭喊声牢牢抓住了两人的腿，让她们再难前进半步。	身為天啟者的兩人要越過人群並不困難——但那些呼救聲、哭喊聲牢牢抓住了兩人的腿，讓她們再難前進半步。	覚醒者が人混みを抜けること自体は何も難しくない。ただ助けを呼ぶ声や、泣き叫ぶ声が、彼女たちを躊躇わせた。	계시자인 두 사람이 인파를 지나치는 건 어렵지 않지만… 구조를 요청하는 울부짖음이 두 사람의 다리를 꽉 붙들어 한 걸음도 더 나아가기 어렵게 만들었다.	As Manifestations, it wouldn't be difficult for the two to cross the road. But the dismayed cries for help kept them rooted firmly in place, making it hard for them to take a single step.						0	
37	在降临事件时，她们也曾是那些伤者中的一员。	在降臨事件時，她們也曾是那些傷者中的一員。	降臨事件では、彼女たちも負傷者のひとりだった。	강림 사건 때는 그녀들도 부상자 중 한 명이었다.	They had also been the victims of a disaster themselves, during the Descent.						0	
38	无需言语沟通，两人只是对视一眼，便已经清楚对方的想法。	無需言語溝通，兩人只是對視一眼，便已經清楚對方的想法。	余計な言葉を交わす必要はなかった。ふたりは顔を見合わせただけで、相手の考えを理解した。	굳이 말로 하지 않아도, 눈만 마주쳐도 서로의 속마음을 알 수 있었다.	They didn't need to say a single word. They knew what the other was thinking with a single look.						0	
39	她们要做分析员一直以来做的事情。	她們要做分析員一直以來所做的事情。	今まで分析員がやってきたことを、今度は自分たちがやるのだ。	그녀들은 분석가가 줄곧 해왔던 일을 해야 했다.	They were going to do what the Adjutant had always done.						0	
40	龙舌兰重新拿出了那条浅色细绳，像轻盈的游鱼一样穿梭于人群中，在那些不知该逃往何方的人眼前展示着细绳组成的小框。	龍舌蘭重新拿出了那條淺色細繩，像輕盈的遊魚一樣穿梭於人群中，在那些不知該逃往何方的人眼前展示著細繩組成的小框。	アガベは再び細い縄を取り出すと、人混みに紛れながら、混乱する人々に縄で出来た四角い形を見せていった。	아가베는 옅은 색의 가느다란 줄을 다시 꺼내 가벼운 물고기처럼 사람들 사이를 누볐고, 어디로 가야 할지 모르는 사람들의 눈앞에는 가느다란 줄로 된 작은 틀이 보였다.	Agave pulled out her pale string once again, darting through the crowd like a fish. She displayed the small frame made of string in front of those who didn't know where to escape.						0	
41	转眼间，那些人如同顿悟了一般，不再像无头苍蝇那样四处奔逃，甚至开始招呼着其他人逃往同一个方向。	轉眼間，那些人如同頓悟了一般，不再像無頭蒼蠅那樣四處奔逃，甚至開始招呼著其他人逃往同一個方向。	するとすぐに、人々は盲目的に逃げ回る足を止めて、互いに声をかけ合いながら同じ方向へと逃げ始めた。	눈 깜짝할 사이에 그 사람들은 뭔가 깨달은 듯 더 이상 정처 없이 도망치지 않았고 다른 이를 불러 같은 방향으로 도망가기 시작했다.	In an instant, the people seemed to have realized something. They no longer ran around like chickens with their heads cut off, some even calling others to flee in the same direction.						0	
42	里芙不由得再次对龙舌兰的能力产生了怀疑，看起来她之前所经历的并不是“看到未来”那么简单。	里芙不禁再次對龍舌蘭的能力產生了懷疑，看起來她之前所經歷的並不是「看到未來」那麼簡單。	その光景を目にしたリフの中で、再びアガベの能力に対する疑念が沸き起こった。自分がさっき見た幻覚は、おそらく「未来の映像」といったような、単純なものではない。	리브는 다시 한번 아가베의 능력에 의문을 품게 되었다. 그녀가 방금 보여준 건 '미래 예측' 정도로 간단해 보이지 않았다.	Lyfe couldn't help but doubt the true nature of Agave's ability once again. It seemed like what she experienced before wasn't as simple as just "seeing the future."						0	
43	不过，既然对方如此坦然地在自己面前使用着能力，现在也的确不是计较这些的时候。	不過，既然對方如此坦然地在自己面前運用著能力，現在也的確不是計較這些的時候。	けれど、彼女はリフに見られるのも構わず能力を使い続けている。ただ見るだけで理解できるような能力ではないのかもしれない。	하지만 상대가 태연하게 자신의 앞에서 능력을 시전하고 있는 이상, 지금은 그런 걸 따질 때가 아니었다.	But since Agave was using her power in front of her so calmly, it wasn't the time to think about it.						0	
44	呼，呼……	呼，呼……	はあ……はあ……	후, 후…	Ah... hah...						0	
45	在龙舌兰和里芙的努力下，眼下的混乱终于有所好转。	在龍舌蘭和里芙的努力下，眼前的混亂終於有所改善。	アガベやリフの努力によって、混沌とした状況は改善の兆しを見せつつあった。	아가베와 리브의 노력으로 눈앞의 혼란은 한결 나아졌다.	Thanks to Agave and Lyfe's efforts, the chaos finally began to subside.						0	
46	两人在不知不觉中已经成为了人群的领头羊，回过神时，身后满是排成长队的难民。	兩人在不知不覺中已經成為了人群的領頭羊，回過神時，身後滿是排成長隊的難民。	そんな事をしているうちに、彼女たちの背後を避難民たちが着いて歩くようになった。	두 사람은 자신도 모르게 군중의 리더가 되어 있었고, 정신을 차리고 보니 그들 뒤에는 피난민들로 가득했다.	Before they knew it, they had become the leaders of the crowd. When they snapped back to reality, there was a long line of citizens behind them.						0	
47	我们去哪？	我們去哪？	これからどこに行けばいい？	이제 어디로 가?	Where should we go?						0	
48	往十点钟方向走，在第三街区后面有一个广场，那里应该比较安全……	往十點鐘方向走，在第三街區後面有個廣場，那裡應該比較安全……	ここから10時の方向、第三区画の後ろに広場があるので、そこなら安全かと思います……	10시 방향으로 가면 3번가 뒤에 광장이 있어요, 거기가 더 안전할 것 같네요…	Head toward ten o'clock. There's a square three blocks away. It should be safer there...						0	
49	龙舌兰一边跑一边看着手上的市民终端，大概是因为恒沙的失控，市民终端也成了废铁，连全息地图都没法展开，通讯功能自然也无法使用。	龍舌蘭一邊跑一邊看著手上的市民終端，大概是因為恆沙的失控，市民終端也成了廢鐵，連全息地圖都無法展開，通訊功能自然也無法使用。	アガベは手にしている市民用タブレットを見ながら先頭を走った。ゴウシャの故障の影響か、市民用タブレットはほぼ使い物にならない。通信機能どころか、ホログラフマップも閲覧不可状態になっていた。	아가베는 뛰어다니며 손에 든 시민 단말기를 들여다보았는데, 아마 항사가 통제 불능이 된 탓인지 시민의 단말기도 고철이 돼 홀로그램 지도조차 펼치지 못했고 통신 기능도 당연히 사용할 수 없었다.	Agave glanced at the citizen terminal in her hand. It had already been reduced to scrap metal, likely due to GANGES losing control. Even the holographic map wasn't working, so naturally the communication function was obsolete as well.						0	
50	对于已经习惯于出门都要靠终端确定好路线和路况的龙舌兰来说，此时心里也有些没底。	對於已經習慣出門都要靠終端機確定好路線和路況的龍舌蘭來說，此時心裡也有些沒底。	市民用タブレットでルートと渋滞状況を確認することに慣れ切っていたアガベにとっては、かなり不安な状況だ。	외출할 때도 단말기를 이용해 동선과 도로 상황을 파악하는 데 익숙했던 아가베로서는 자신이 없었다.	Since Agave was so used to depending on her terminal to see the route and road conditions whenever she went out, she was now somewhat uneasy.						0	
51	所幸，凭着记忆走了几分钟后，眼前的街道和建筑逐渐变得熟悉，龙舌兰也得以松了口气。	所幸，憑著記憶走了幾分鐘後，眼前的街道和建築物逐漸變得熟悉，龍舌蘭也得以鬆了口氣。	幸い、記憶を頼りに数分も歩くと、目の前の街並みや建物も段々と見慣れた景色に変わり、アガベはホッと胸を撫でおろした。	다행히 기억에 의존해 몇 분 정도 걸으니 눈앞의 거리와 건물들이 익숙해지면서 한숨을 돌릴 수 있었다.	Fortunately, the surrounding streets and buildings became more familiar after wandering around for a few minutes. She finally breathed a sigh of relief.						0	
52	快到了，大家快跟上……	快到了，大家快跟上……	そろそろ着きます！皆さん、こっちで……	다 와 가요, 여러분 저를 따라오세요…	We're almost there. Stick close...						0	
53	嘎吼！	嘎吼！	ガオオオ！	으악!	Roaaar!						0	
54	等等！	等等！	待て！	잠깐!	Wait!						0	
55	里芙一把抓住走在最前面的龙舌兰，身后的人群也被生生停下，传出一片惊呼声。	里芙一把抓住走在最前面的龍舌蘭，身後的人群也被生生停下，傳出一片驚呼聲。	リフは一番前を歩いていたアガベを引き止めた。後ろをついてきた人々も慌てて足を止め、困惑の声をあげた。	리브가 앞에 있는 아가베를 잡았고 뒤에 있던 무리도 갑자기 멈춰 서며 비명을 질렀다.	Lyfe grabbed the girl in front of her and stopped suddenly, leading Agave to let out a small shout in surprise.						0	
56	怎，怎么了？	怎，怎麼了？	ど、どうしたんですか？	왜, 왜요?	Wh—What?						0	
57	我听到了……	我聽到了……	なにか聞こえたが……	소리가 들렸어…	I heard something...						0	
58	里芙说到一半，有些迟疑地看了看四周，似乎自己也不太自信。	里芙說到一半，有些遲疑地看了看四周，似乎自己也不太有自信。	リフは言いかけて、周りを見渡した。彼女自身も確信を持てていないようだ。	리브는 반쯤 말하고 본인도 자신 없다는 듯 머뭇거리며 주위를 둘러보았다.	Lyfe glanced around hesitantly halfway through her sentence, as if she wasn't very confident.						0	
59	你先带他们在这里等等，我去看看前面。	你先帶他們在這裡等等，我去看看前面。	みんなとここで待っていろ。様子を見てくる。	일단 여기서 기다려, 내가 가서 확인해 볼게.	You wait with them here. I'll take a look up ahead.						0	
60	这次里芙没给龙舌兰阻止的机会，抛下一句话后便箭步上前，消失在街道的拐角。	這次里芙沒給龍舌蘭阻止的機會，拋下一句話後便箭步上前，消失在街道的轉角。	今度こそアガベに阻止される隙を与えずに、リフは早足で曲がり角に消えた。	이번에는 리브가 아가베에게 말할 기회조차 주지 않고 쏜살같이 앞으로 나가 길모퉁이로 사라졌다.	This time, Lyfe didn't give Agave a chance to stop her. With that, she quickly stepped forward and vanished around the corner.						0	
61	哎？！	哎？！	え、え！？	네?!	Eh!?						0	
62	可恶！怎么这里也有！	可惡！怎麼這裡也有！	もう！なんでここにもいるのよ！	젠장! 어떻게 여기도 있는 거지!	Argh! Here too!?						0	
63	芬妮紧紧盯着面前冲来的异化人，在对方靠近到极限时侧身避开，同时右手一挥，将手中的铁棍用力打向异化人的头部。	芬妮緊緊盯著眼前衝來的異化人，在對方靠近到極限時側身避開，同時右手一揮，將手中的鐵棍用力打向異化人的頭部。	ファニーは突っ込んでくる変異者を睨みながら、間一髪で攻撃を避けると、右手の鉄棒を変異者の頭部目掛けて振り下ろした。	달려드는 변이자를 뚫어지게 쳐다보던 페니는 몸을 돌려 한계에 다다른 상대를 피했고, 동시에 오른손을 휘둘러 손에 든 쇠몽둥이로 변이자의 머리를 세게 내리쳤다.	Fenny glared at the Changed rushing toward her. When it almost reached her, she dodged out of the way, swinging the iron rod in her hand and striking the Changed in the head.						0	
64	异化人发出吃痛的叫声，头部深深凹陷下去，却并未倒下，反而转身继续朝芬妮扑来。	異化人發出吃痛的叫聲，頭部深深凹陷下去，卻並未倒下，反而轉身繼續朝芬妮撲來。	変異者は呻き声を発し、頭部も深く凹んでいたものの、結局倒れずにまたファニーに襲い掛かってきた。	변이자는 고통스럽게 비명을 질렀고, 머리가 움푹 파였음에도 쓰러지지 않고 돌아서서 페니에게 계속 달려들었다.	The Changed cried out in pain as the rod sunk deep into its skull, but it didn't fall down. Instead, it whipped around and continued dashing toward Fenny.						0	
65	好啊，以前倒没觉得这东西有这么难缠……本小姐今天就要让你知道天启者的厉害——	好啊，以前倒沒覺得這東西有這麼難纏……本小姐今天就要讓你知道天啟者的厲害——	フン！やるじゃないの……今までで一番手が焼けるやつね！今日こそ覚醒者の力を教えてあげ——	그래 좋아, 전에는 이렇게 까다로운 줄 몰랐는데… 이 몸이 오늘 계시자의 무서움을 보여주겠어.	Alright, I don't remember these things being so hard to handle before... I'm gonna show you what a real Manifestation looks lik—						0	
66	砰！	砰！	パァン！	팡!	*BANG—!*						0	
