字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
17	芬妮在我旁边站定。她和我一同望着一路延伸而来的乌云，皱着眉头。	芬妮在我旁邊站定。她和我一起望著一路延伸而來的烏雲，皺著眉頭。	ファニーが私に近寄ってきた。彼女もその黒い雲を眺め、眉をひそめた。	페니가 내 옆에 멈춰 섰다. 그녀도 뻗어오는 먹구름을 보며 나처럼 눈살을 찌푸렸다.	Fenny stepped up beside me, eyes locked on the dark clouds rolling in, her brow furrowed.						0	3.2版本新序章
18	但很快，她就又踌躇满志地拉住我——	但很快，她就又躊躇滿志地拉住我——	しかしすぐに、ファニーはやる気満々で私に声を掛けた。	하지만 또 의기양양한 모습으로 내 손을 잡았다.	Then, with her usual fire, she grabbed my hand:						0	3.2版本新序章
19	达令，你看！	達令，你看！	ダーリン、見て！	달링, 봐봐!	Darling — look!						0	3.2版本新序章
20	指向这里的乌云，多像是我们的征途！	朝向這裡的烏雲，多像是我們的征途！	あの雲、あたしたちが今まで歩いてきた道にそっくりじゃない？	이쪽으로 향하는 먹구름이 꼭 우리의 여정 같지 않아?	That trail of clouds — doesn't it look like the path we're meant to take?						0	3.2版本新序章
21	啊，你的手好冰……	啊，你的手好冰……	うわ……手、ずいぶん冷たいわね。	아, 손이 너무 차갑네…	Whoa, your hand's freezing...						0	3.2版本新序章
22	她把我的手捧在脸前呵着气。我摸了摸她的脑袋，招呼上其他队员，围在一起。	她把我的手捧在臉前呵著氣。我摸摸她的頭，叫了其他隊員過來，圍在一起。	彼女は私の手を取り、暖かい息を吹きかけた。彼女の頭を撫でると、私はほかの隊員たちにも声を掛けた。	그녀가 내 손을 얼굴 앞에 감싸며 입김을 불어 넣었다. 나는 그녀의 머리를 쓰다듬고 다른 대원들을 불러 모았다.	She raised it to her cheek and breathed warmth into my fingers. I gave her hair a gentle ruffle, then called the others in.						0	3.2版本新序章
23	我打算分兵。	我打算分兵。	ここから手分けして行動しよう。	병력을 나누려고 해.	We'll split up.						0	3.2版本新序章
24	哦？	哦？	なんで？	응?	Huh?						0	3.2版本新序章
25	气温开始往下掉了。我们带着这么多物资和设备，后面光是低温情况下的故障问题就处理不完。	氣溫開始往下降了。我們帶著這麼多物資和設備，後面光是低溫情況下的故障問題就處理不完。	温度が下がってきている。かなりの物資と設備を持ち込んできたが、低温によって故障が発生するかもしれない。	기온이 떨어지기 시작했어. 이렇게 많은 물자와 장비를 가지고 있으면, 나중에 저온으로 발생할 고장 문제만 해도 감당하기 힘들 거야.	The temperature is dropping fast. With all this gear, we'll be facing cold-related breakdowns before long.						0	3.2版本新序章
26	特别是用来应对集群作战的战斗载具和火力支援模块，丢掉它们只是时间问题。	尤其是用來應對集群作戰的戰鬥載具和火力支援模組，丟掉它們只是時間問題。	特に大勢の敵に遭遇したとき用の車や火力支援装置は、いずれ捨てることになる。	특히 집단전에 대비한 전투 차량과 화력 지원 모듈을 버리는 건, 그저 시간문제야.	Especially the combat vehicle and fire support module — they won't last much longer in this weather.						0	3.2版本新序章
27	能耗也是个问题。温度再降些的话，这些就都成了累赘。	能耗也是個問題。溫度再降點的話，這些就都會成為累贅。	エネルギー消費も考えなくちゃね。温度が下がり続けると、お荷物になるに違いない。	에너지 소비도 문제고. 온도가 더 내려가면 이것들은 전부 짐이 될 뿐이야.	Energy's a problem too. Any colder, and all this equipment turns into dead weight.						0	3.2版本新序章
28	没错。等积雪厚起来之后，我们要建立一个临时营地，并分一个人驻扎在那儿。	沒錯。等積雪厚起來之後，我們要建立一個臨時營地，並分派一個人駐紮在那。	その通りだ。だから雪が積もったら、臨時キャンプを作って、警備役として1人をキャンプに残すつもりだ。	맞아. 눈이 쌓이면 임시 야영지를 세우고, 한 명이 그곳에 주둔할 거야.	Exactly. Once the snow gets deep, we'll need to set up a temporary camp. One of us will have to stay to hold position.						0	3.2版本新序章
29	我会带走大部分燃料，只留下火力支援模块的空投消耗。	我會帶走大部分燃料，只留下火力支援模組的空投消耗。	火力支援装置が物資を投下するとき用の燃料だけ残して、ほかの燃料はすべて持っていく。	연료는 대부분 내가 가져가고, 화력 지원 모듈용 공수 물자만 남겨둘 거야.	I'll take most of the fuel, leaving just enough for the fire support module to drop in when needed.						0	3.2版本新序章
30	所谓火力支援模块，既可以使用大口径武器远程支援，又可以空投重型武器模组，为轻装作战的单位提供对群作战能力。	所謂火力支援模組，既可以使用大口徑武器遠程支援，又可以空投重型武器模組，為輕裝作戰的單位提供對群作戰能力。	火力支援モジュールとは、大口径兵器による遠距離支援と、重火器モジュールの空中投下を兼ね備えた装備であり、軽装部隊に対して集団戦への対応力を提供する。	화력 지원 모듈은 대구경 무기로 원거리 지원이 가능하고, 중화기 모듈을 공수해 경장비 부대에 집단전 능력을 제공할 수 있지.	Fire support modules. They could offer remote heavy ordnance support or be airdropped on site, giving light units the firepower to break through swarms.						0	3.2版本新序章
31	那就是说，一旦遇到大规模的敌人，就会很难处理了。	那就是說，一旦遇到大規模的敵人，就會很難處理了。	それだと、大勢の敵に遭遇したとき、厄介なことになる。	대규모 적과 마주치면 처리하기 힘들어질 거란 말이군.	But if we run into a large enemy force, it'll be a tough fight.						0	3.2版本新序章
32	用机动性绕过它们。抛下这些大块头，我们就很难被缠上。	用機動性繞過它們。拋下這些大塊頭，我們就很難被纏上。	機動性をあげて回避するつもりだ。図体がでかい敵は振り切ればなんとかなる。	기동성으로 피해 가면 돼. 그런 거구들은 우리를 쫓아오기 힘들 거야.	We'll avoid direct contact. Once we lose the heavy gear, we'll move faster, be harder to track.						0	3.2版本新序章
33	这样倒也可以。但到“树”下的时候，我们就会少一个人。	這樣倒是也可以。但到「樹」下的時候，我們就會少一個人。	だね。でもそれだと、「デンドロン」のほうへ向かう人が1人減っちゃうよ？	그래도 좋지만, '나무' 아래에 다다를 즘이면 한 명이 빠지게 되잖아.	That could work. But we'll be down one when we reach the Tree.						0	3.2版本新序章
34	不会。在通讯完全中断之前，留守的人就要赶过来。	不會。在通訊完全中斷之前，留守的人就要趕過來。	それはない。通信が完全に切断される前に、キャンプに残っている人もこっちへ来てもらう。	괜찮아. 통신이 완전히 끊기기 전에 대기 중인 사람이 올 거야.	We won't. The one staying behind will regroup before comms go dark.						0	3.2版本新序章
35	所以……留守的人选。	所以……留守的人選。	それで、残る人なんだが……	그럼… 누가 대기할래?	So... who's holding position?						0	3.2版本新序章
36	我！	我！	あたしが残るわ！	나!	Me!						0	3.2版本新序章
37	虽然很想一直和你一起战斗……但这种最危险的任务，就交给我好了！	雖然很想一直和你一起戰鬥……但這種最危險的任務，就交給我好了！	ダーリンと一緒に戦いたいけど……こんな危険な任務なら、あたしがやるわ！	너랑 계속 함께 싸우고 싶지만… 이렇게 극도로 위험한 임무는 내게 맡겨줘!	As much as I want to fight by your side... let me handle this risky job!						0	3.2版本新序章
38	里芙也往前走了一步。	里芙也往前走了一步。	リフも一歩前に出た。	리브도 한 걸음 앞으로 나섰다.	Lyfe stepped forward too.						0	3.2版本新序章
39	你需要我在哪里，我就在哪里。	你需要我在哪裡，我就在哪裡。	あなたが言うなら、もちろん従う。	내가 필요한 곳이라면 어디든 가겠어.	Wherever you need me, I'll be there.						0	3.2版本新序章
40	我！	我！	私が残るわ！	나!	No — pick me!						0	3.2版本新序章
41	安卡希雅也应了一声。三个人都期盼地看着我。	安卡希雅也應了一聲。三個人都期盼地看著我。	アカシアも残ると答えた。三人とも、期待した目で私を見ている。	아카시아도 대답했다. 세 사람 모두 기대에 찬 눈으로 나를 바라봤다.	After Acacia jumped in, all three looked to me, waiting.						0	3.2版本新序章
42	犹豫之间，安卡希雅转了转眼睛——	猶豫之間，安卡希雅轉了轉眼睛——	私が悩んでいると、アカシアが一歩前に出た。	망설이던 아카시아가 눈을 이리저리 굴리더니…	As I hesitated, Acacia's gaze darted between them.						0	3.2版本新序章
43	里芙的执行能力最强……	里芙的執行能力最強……	リフの作戦能力は一番だし……	리브는 실행력이 가장 뛰어나…	Lyfe's your best shot for clean execution...						0	3.2版本新序章
44	留在你身边的话，你就不用担心下达的指令完成不了。	留在你身邊的話，你就不用擔心下達的指令完成不了。	彼女がいれば、きっと指示を完璧にこなしてくれる。	네 곁에 있으면, 너의 명령이 수행되지 못할 거란 걱정은 안 해도 될 거야.	With her watching your six, nothing slips through the cracks.						0	3.2版本新序章
45	芬妮……芬妮对战局的洞察能力更强，能够补足队伍的短板。	芬妮……芬妮對戰局的洞察能力更強，能夠補足隊伍的弱點。	ファニーは……偵察力が高いからチームの短所を補ってくれる。	페니… 페니는 전장에 대한 통찰력이 뛰어나서 팀의 약점을 보완할 수 있어.	And Fenny's instincts are razor-sharp. She's got the team's blind spots covered.						0	3.2版本新序章
46	而我，我以前是特种兵！	而我，我以前是特種兵！	それに、私は昔、特殊部隊にいたから！	그리고 나는, 특수부대 출신이야!	As for me — I used to be special forces, remember?						0	3.2版本新序章
47	机械操作这一块儿，我也略懂……	操作機械這一部分，我也略懂……	機械の操作にも詳しいし……	기계 다루는 법도 조금은 알고…	And I know my way around machines... more or less.						0	3.2版本新序章
48	……	……	……	…	...						0	3.2版本新序章
49	你们觉得呢？	你們覺得呢？	みんなはどう思う？	어떻게 생각해?	What do you two think?						0	3.2版本新序章
50	她都这么说了……往好处想，我还能陪在你身边嘛！	她都這麼說了……往好處想，我還能陪在你身邊嘛！	アカシアがそこまで言うなら……ダーリンはあたしが守るわ！	어쩔 수 없지… 좋게 생각하면, 네 곁에 있을 수 있는 거잖아!	If she's that set on it... Well, on the bright side, I get to stick with you!						0	3.2版本新序章
51	我？我听你的。	我？我聽你的。	私か？あなたに合わせる。	나? 난 네 말대로 할게.	Me? I trust your judgment.						0	3.2版本新序章
52	耶，那就是我了。	耶，那就是我了。	よし、じゃあ私が残るね。	좋아, 그럼 내가 할게.	Then it's settled. I'm staying.						0	3.2版本新序章
53	好吧，既然你这么想去。	好吧，既然你這麼想去。	君がそこまで言うなら、そうしよう。	그래, 네가 그렇게 가고 싶다면.	Alright. If you're sure.						0	3.2版本新序章
54	不过，你得记着——	不過，你要記住——	だが、約束だ。	하지만 명심해.	But listen up...						0	3.2版本新序章
55	不出半天，在确认不需要远程支援之后，你就要出发，往我们的方向前进。	不超過半天，在確認不需要遠程支援之後，你就要出發，往我們的方向前進。	半日ほど待って、遠距離支援の必要がないことが確認できたら、こちらへ向かうこと。	반나절 안에, 원격 지원이 필요 없다고 확인되면 우리 쪽으로 출발해.	Don't stay past half a day. Once you've confirmed we won't need fire support, move to rendezvous.						0	3.2版本新序章
56	我们会留下记号，扎营之后还会释放信号弹。如果你没有找过来，我们就会返回找你。	我們會留下記號，紮營之後還會釋放信號彈。如果你沒有找過來，我們就會返回找你。	こっちは道中に印を残し、キャンプをするときは信号弾をあげる。君と合流できなかった場合、こっちから折り返して君を探す。	우리가 표시를 남길 거고, 야영할 때 신호탄도 쏠 거야. 네가 못 찾아오면, 우리가 돌아가서 널 찾을 거야.	We'll leave trail markers. Once we make camp, we'll fire a flare. If you don't catch up, we'll come find you.						0	3.2版本新序章
57	考虑得很周到嘛。	考慮得很周到嘛。	ちゃんと考えてるじゃん。	꽤 세심하게 신경 썼네.	Look at you — planning ahead and everything.						0	3.2版本新序章
58	那就这么决定了。	那就這樣決定了！	じゃあ、これで決まりだな。	그럼 그렇게 하자.	Then it's settled.						0	3.2版本新序章
59	好了，回车上。趁着雪还不厚，能赶多远是多远。	好了，回車上。趁著雪還不厚，能趕多遠是多遠。	車に戻ろう。雪が積もらないうちに、できるだけ進もう。	이제 차로 돌아가자. 눈이 더 쌓이기 전에, 갈 수 있는 데까지 가보자.	Now, everyone back in the transport. We push as far as we can before the snow buries us.						0	3.2版本新序章
60	……	……	……	…	...						0	3.2版本新序章
61	等等。	等等。	待て。	잠깐.	Wait.						0	3.2版本新序章
62	走到载具前的时候，眉毛突然跳了一下。	走到載具前的時候，眉毛突然跳了一下。	車に近寄ると、嫌な予感がした。	차량 앞으로 다가가자, 나는 갑자기 눈썹이 떨렸다.	As I neared the vehicle, a twitch pulled at my brow.						0	3.2版本新序章
63	感到熟悉——熟悉的力量在靠近。	感到熟悉——熟悉的力量在靠近。	馴染みのある力が私たちに近づいてきている。	익숙했다. 익숙한 힘이 다가오고 있었다.	I felt a familiar presence. That power again — pulsing closer.						0	3.2版本新序章
64	里芙也察觉到异常，和我对上了视线。	里芙也察覺到異常，和我對上了視線。	リフもそれに気づいたのか、私と一瞬目が合った。	리브도 이상함을 감지하고 나와 시선을 마주쳤다.	Lyfe sensed it too. She locked eyes with me.						0	3.2版本新序章
65	散开侦查。	散開偵查。	手分けして偵察しよう。	흩어져서 수색해.	Spread out. Sweep the area.						0	3.2版本新序章
66	芬妮看到我和里芙的神情不对，立刻抢身往旁边的山丘上跑去。	芬妮看到我和里芙的神情不對，立刻搶身往旁邊的山丘上跑去。	私とリフの神妙な表情を見て、ファニーはすぐに近くの丘に登った。	페니는 나와 리브의 표정이 심상치 않자, 즉시 옆 언덕으로 달려갔다.	Fenny picked up on our look and bolted up the nearest hill without missing a beat.						0	3.2版本新序章
67	是异化人——	是異化人——	変異者がいるわ――	변이자야.	It's the Changed!						0	3.2版本新序章
68	数量？方向？	數量？方向？	数は？どの方向だ？	수는? 방향은?	How many? Where from?						0	3.2版本新序章
69	四面八方都是！	四面八方都是！	囲まれてるわ！	사방에서 몰려오고 있어!	All sides! They're everywhere!						0	3.2版本新序章
70	枪炮声撕碎了原野的宁静。	槍炮聲撕碎了原野的寧靜。	銃声が静寂を切り裂いた。	총성이 들판의 고요를 찢었다.	Gunfire ripped through the calm plains.						0	3.2版本新序章
71	子弹穿过异化人的身体，让已死之人再死去一次。它们被爆炸撕成碎片，崩解消散，淡化在硝烟和溅起的尘土中。	子彈穿過異化人的身體，讓已死之人再死去一次。它們被爆炸撕成碎片，崩解消散，淡化在硝煙和濺起的塵土中。	変異者の体が銃弾に貫かれ、その場で倒れた。すると変異者は爆発して、バラバラとなり硝煙と土の中に消えていった。	탄약이 변이자의 몸을 관통해 이미 죽은 자를 다시 죽였다. 그것들은 폭발로 산산조각 나 흩어졌고, 화약 연기와 먼지 속으로 사라졌다.	Rounds tore into the Changed — killing what was already dead. Explosions burst through the horde, tearing limbs to smoke and dust.						0	3.2版本新序章
72	达令，不行……我们不能被这么拖在这里！	達令，不行……我們不能被這樣拖在這裡！	ダーリン！こんなところで足止めを食らったら、前に進めなくなっちゃう！	달링, 안 돼… 여기서 이대로 발목 잡히면 안 돼!	Darling, this isn't working! We can't get bogged down!						0	3.2版本新序章
73	我知道，让我想想——	我知道，讓我想想——	わかっている。少し考えさせてくれ――	나도 알아. 생각 좀 해볼게.	I know. Just give me a second...						0	3.2版本新序章
74	我皱着眉。似乎有什么东西吸引着这些异化人，源源不断地向我们发起攻击。	我皺著眉。似乎有什麼東西吸引著這些異化人，源源不斷地向我們發起攻擊。	私は眉をひそめた。何かが変異者たちに呼びかけ、攻撃しろと命令し続けている。	눈살을 찌푸렸다. 변이자들을 끌어당기는 무언가라도 있는 듯, 끊임없이 우리를 공격해 왔다.	I frowned. Something was pulling them in — luring them straight toward us.						0	3.2版本新序章
75	是“树”吗？气温骤降也是它的杰作吗？	是「樹」嗎？氣溫驟降也是它的傑作嗎？	「デンドロン」なのか？気温が急に下がり始めたのも、「デンドロン」の仕業か？	 '나무' 때문일까? 급강하한 기온도 그것으로 인한 것일까?	Was it the Tree? Was the cold its doing too?						0	3.2版本新序章
76	如果是，为什么不等到气温再低一些、环境再有利一些？	如果是，為什麼不等到氣溫再低一點、環境再有利一點？	ならば、自分たちに有利になるよう、雪が積もるのを待ってから仕掛けてくるはずでは？	그렇다면 왜 기온이 더 떨어지고, 환경이 더 유리해질 때까지 기다리지 않았을까?	And if so... why strike now, instead of waiting for the cold to deepen and give them the upper hand?						0	3.2版本新序章
77	异化人潮还是看不到尽头。它们从土里爬出来、从山坡下爬上来。那种熟悉感——感知中的泰坦力量仍然存在，丝毫没有减弱。	異化人潮還是看不到盡頭。它們從土裡爬出來、從山坡下爬上來。那種熟悉感——感知中的泰坦力量仍然存在，絲毫沒有減弱。	変異者の大群があちこちから押し寄せてくる。このよく知っているタイタンの力…依然として残っているどころか、強くなっている。	변이자들은 끝도 없이 밀려왔다. 땅속에서 기어 나오고 산비탈을 기어올랐다. 그 익숙한 감각… 감지되는 타이탄의 힘은 조금도 꺾이지 않고 여전히 그대로였다.	The Changed kept coming. They rose from beneath the dirt, clawed their way out from the hills. That force — that Titan presence — hadn't faded.						0	3.2版本新序章
78	雪开始变大了。乌云铺到了头顶，凝得天色都暗了下来。	雪開始變大了。烏雲凝聚到了頭頂，厚得天色都暗了下來。	雪の勢いが強くなってきている。暗い雲が私たちの頭上を覆い、空まで暗くなってきた。	눈발이 점점 더 거세졌다. 먹구름이 머리 위로 덮이며 하늘이 어두워졌다.	The snow thickened. The sky dimmed under a swelling veil of clouds.						0	3.2版本新序章
79	不对。	不對。	違う。	뭔가 이상해.	Something's off.						0	3.2版本新序章
80	什么？	什麼？	え？	뭐가?	What is it?						0	3.2版本新序章
81	有泰坦藏在这里。里芙！	有泰坦藏在這裡。里芙！	ここにタイタンが隠れているぞ。リフ！	타이탄이 여기 숨어있어. 리브!	There's a Titan hiding here. Lyfe!						0	3.2版本新序章
82	不需要更多描述，里芙便领会了我的意思。	不需要更多描述，里芙便領會了我的意思。	リフは私の考えを理解した。もはや多言は無用だ。	더 설명하지 않아도, 리브는 내 의도를 알아차렸다.	That was all it took. Lyfe read me instantly.						0	3.2版本新序章
83	湛蓝色的光辉从她身上散开。环状光晕的逸散似乎连带着时间都迟钝、凝滞。	湛藍色的光輝從她身上散開。環狀光暈的逸散似乎連時間都遲鈍、凝滯。	彼女の体が青く光り始めた。その光は時間すら停止させるような力を発していた。	푸른빛이 그녀의 몸에서 퍼져나갔다. 원형의 빛무리가 퍼지면서 시간마저 느려지고 굳어버린 듯했다.	A brilliant blue aura flared from her. Light rippled out in concentric rings, as if time itself was slowing under its pulse.						0	3.2版本新序章
84	万事万物、万类万象，此刻都逃不过她的眼睛。	萬事萬物、萬類萬象，此刻都逃不過她的眼睛。	たとえそれがなんであろうと、彼女の目から逃れられるものは存在しない。	세상의 모든 것이 이 순간만큼은 그녀의 눈을 피할 수 없었다.	In that moment, nothing could hide from her eyes.						0	3.2版本新序章
85	出来！	出來！	出てこい！	나와!	Come out!						0	3.2版本新序章
86	电流从她身上迸射而出，如瀑布般溅落在地上，顺着一切可能穿透的缝隙跃进。	電流從她身上迸發而出，如瀑布般濺落在地上，順著一切可能穿透的縫隙躍進。	彼女の体から電流がほとばしり、滝のように地面の隙間に潜り込んで走っていった。	전류가 그녀의 몸에서 폭발하듯 뿜어져 나와 폭포처럼 땅으로 쏟아졌고, 침투할 수 있는 모든 틈새로 스며들었다.	Bolts of lightning surged from her, crashing down like waterfalls, snaking through every crack in the earth.						0	3.2版本新序章
87	下一刻，大地开始颤动——	下一刻，大地開始顫動——	次の瞬間、地鳴りが響きだした。	다음 순간, 대지가 흔들리기 시작했다.	A heartbeat later, the ground began to tremble.						0	3.2版本新序章
88	有东西藏在下面！	有東西藏在下面！	何かが下に隠れている！	뭔가가 밑에 숨어있어!	It's beneath us!						0	3.2版本新序章
89	我来！	我來！	あたしに任せて！	내가 나설게!	I've got this!						0	3.2版本新序章
90	芬妮高举右手，金色的光芒在手上汇聚。丘陵上宛若点起一颗新星，照得乌云四散，连空中飘着的雪都消弭不见了。	芬妮高舉右手，金色的光芒在手上匯聚。丘陵上宛如點起一顆新星，照得烏雲四散，連空中飄著的雪都消弭不見了。	ファニーは右手を高くあげて、金色の光を集めだした。すると、地上に輝く星のように、雲をかき消し、空中に舞う雪すら見えなくなった。	페니가 오른손을 높이 들자, 금색의 빛이 그녀 손에 모였다. 언덕 위에 새로운 별이 뜨듯 밝게 빛나며 먹구름이 흩어지고, 공중에 떠 있던 눈마저 사라졌다.	Fenny raised her right hand, golden light gathering in her palm — it looked as if a newborn star was blazing over the ridge. Clouds split. Snow burned away in the glow.						0	3.2版本新序章
91	那团光芒在她的手中止不住跃动。而后，像是烈日沉入海的彼端，又像倾泻的金属射流——光柱轰击向脚下的大地，岩石和泥块遮蔽了天地，却遮不住哪怕一缕光芒。	那團光芒在她的手中止不住躍動。而後，像是烈日沉入海的彼端，又像傾瀉的金屬射流——光柱轟擊向腳下的大地，岩石和泥塊遮蔽了天地，卻遮不住任何一縷光芒。	その光は、彼女の手の中で躍動しながら、突然金属の奔流がほとばしるように、光の柱と化し、足元の地面を突き抜けた。岩や泥が空を覆うほど舞い上がったが、その輝きはまったく衰えなかった。	그녀의 손에서 빛이 쉬지 않고 춤추었다. 뜨거운 태양이 수평선 너머로 저물듯, 쏟아지는 금속 광선과도 같았다. 빛줄기가 땅을 포격했고, 바위와 흙덩이가 하늘을 가렸지만, 한 줄기의 빛조차 막을 수 없었다.	The light flared. Then, like a sun crashing into the sea or molten metal spilling from the heavens, it slammed into the earth, a blinding impact that hurled rock and soil skyward — but even that couldn't dim its brilliance.						0	3.2版本新序章
