字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
13	不过，从她那套《收到xx位女主角告白》系列作品的销量来看，她也的确算得上是位名副其实的畅销作家就是了……	不過，從她那套《收到xx位女主角告白》系列作品的銷量來看，她也的確算是名副其實的暢銷作家就是了……	彼女の《◯◯人のヒロインから告白された》シリーズの売れ行きを見る限り、名実ともにベストセラー作家と言って差し支えないのだが……	하지만, 그녀의 <여주인공 XX 명에게 고백받았다> 시리즈 작품 판매량을 보면, 그녀도 명실상부한 베스트셀러 작가라고 할 수 있겠지…	That being said, given the sales of her "Confessions of Love From Countless Heroines" series, calling her a best-selling author wouldn't be an exaggeration either.						0	猫汐尔莲驱个人故事
14	喵，一起回去吧。	喵，一起回去吧。	ニャン、一緒に帰ろう。	냥, 돌아가자.	Let's head back, nya.						0	猫汐尔莲驱个人故事
15	她轻步走到我身旁，伸出暖呼呼的小手，自然地钻进了我的掌心。	她輕步走到我身旁，伸出暖呼呼的小手，自然地鑽進了我的掌心。	彼女は軽やかに私のそばへ歩み寄り、温かい手を当たり前のように私の掌へ潜り込ませてきた。	가벼운 발걸음으로 내게 다가온 그녀는 따뜻한 작은 손을 내밀어 자연스럽게 내 손바닥으로 파고들었다.	Light on her feet, she walked up beside me, slipping her warm little hand naturally into my palm.						0	猫汐尔莲驱个人故事
16	一股无声的暖意，就这样顺着交握的指尖涌上心头。	一股無聲的暖意，就這樣順著交握的指尖湧上心頭。	言葉もないその温もりが、指先を通って静かに胸へと広がっていく。	따스함이 소리 없이 그렇게 맞잡은 손끝을 타고 가슴속으로 흘러 들어왔다.	A gentle warmth quietly flowed up through our intertwined fingers.						0	猫汐尔莲驱个人故事
17	虽说是在执行任务，但这次只有我们两人同行。在安全部的大部队抵达之前，我们便已解决了一切。	雖然說是在執行任務，但這次只有我們兩人同行。在安全部的大部隊抵達之前，我們便已解決了一切。	任務中とはいえ、今回はふたりきりだ。安全部の主力部隊が来る前に、私たちは全部片づけていた。	임무를 수행 중이긴 했지만 이번엔 우리 둘만 동행했다. 안전부 대부대가 도착하기 전에, 우리는 이미 모든 것을 해결했다.	We were technically still on duty, but it was just the two of us this time. Before the Security Department's main force even arrived, we had already taken care of everything.						0	猫汐尔莲驱个人故事
18	此刻，战斗的喧嚣彻底散去，耶洛沙边缘的林区，白雪皑皑的世界，只剩下我们两人牵着手，踏着积雪缓缓归去。	此刻，戰鬥的喧囂徹底散去，耶洛沙邊緣的林區，白雪皚皚的世界，只剩下我們兩人牽著手，踏著積雪緩緩歸去。	今は戦いの喧噪がすっかり消え去り、イェロシャの外れに広がる白い雪の森を、私たちは手をつないだまま、雪を踏みしめてゆっくりと帰っていった。	이제 소란스러운 전투는 완전히 사라지고, 옐로샤 가장자리의 숲, 하얀 눈으로 덮인 세계에는 우리 둘만이 손을 잡고 쌓인 눈을 밟으며 천천히 걸어가고 있었다.	Now, as the battle settled down, only the snow-covered forest on the edge of Yehrus remained, where the two of us, hand in hand, walked back through the fresh snow.						0	猫汐尔莲驱个人故事
19	……	……	……	……	...						0	猫汐尔莲驱个人故事
20	分析员分析员，你听说了喵，公司附近新开了一家海鲜自助，好像拿着公司的名片去就能打五折。	分析員分析員，你聽說了喵，公司附近新開了一家海鮮吃到飽，好像拿著公司的名片去就能打五折。	分析員、聞いたニャン？会社の近くに新しく海鮮ビュッフェができたんだって。ユグドラシル社の名刺を持っていくと半額らしいニャン。	분석가 분석가, 그거 들었냥? 회사 근처에 해산물 뷔페가 새로 생겼는데, 회사 명함을 가져가면 50% 할인해 준다는 것 같다.	Adjutant, have you heard, nya? A new seafood buffet opened near the company. I heard you can get half-off by showing your employee card.						0	猫汐尔莲驱个人故事
21	那家啊，我之前和伊切尔吃过一次，感觉味道还行。	那家啊，我之前跟伊切爾吃過一次，感覺味道還可以。	あそこか、前にイチェルと食べに行ったけど、味は悪くなかったよ。	거기라면 전에 이첼이랑 한 번 가봤는데, 맛이 괜찮았어.	Oh. I went there once with Eatchel. The food's not bad.						0	猫汐尔莲驱个人故事
22	伊切尔吗……哼喵~！	伊切爾嗎……哼喵~！	イチェルと……フン！	이첼…? 흥이다냥~!	Eatchel...? Hmph, nya!						0	猫汐尔莲驱个人故事
23	喂喂，你突然咬我干什么啊……	喂喂，你突然咬我幹什麼啊……	ちょ、ちょっと、なんで急に噛むんだよ……	어어, 갑자기 왜 물고 그래…	Hey! Why'd you bite me...?						0	猫汐尔莲驱个人故事
24	回去之后，带我也去吃一次喵。不对，吃两次喵！	回去之後，也帶我去吃一次喵。不對，吃兩次喵！	帰ったら、私も連れてってニャン。ううん、二回行くニャン！	돌아가면 나도 한 번 데려가 달라냥. 아니, 두 번 가자냥!	When we get back, take me there once too, nya. No, make that twice!						0	猫汐尔莲驱个人故事
25	哈哈哈，知道啦，知道啦。	哈哈哈，知道啦，知道啦。	ははは、わかった、わかったよ。	하하하, 알았어, 알았어.	Hahaha, alright, alright.						0	猫汐尔莲驱个人故事
26	回去的路上，我和猫汐尔像往常一样有一句没一句地闲聊着。	回去的路上，我和貓汐爾像往常一樣有一句沒一句地閒聊著。	帰り道、私はマーシルと、いつもの調子で取り留めのない話を続けていた。	돌아가는 길에 나와 캣 시에라는 평소처럼 이런저런 이야기를 나누었다.	We chatted casually on the way back, as we always did.						0	猫汐尔莲驱个人故事
27	然而就在这时——	然而就在這時——	しかしそのとき——	그런데 바로 그때…	But then...						0	猫汐尔莲驱个人故事
28	前方不远处的雪地里，传来一阵轻微的踏雪声，正由远及近，向我们而来。	前方不遠處的雪地裡，傳來一陣輕微的踏雪聲，正由遠及近，向我們而來。	雪を踏むかすかな音が聞こえ、誰かが雪の向こうから近づいてきた。	앞쪽 멀지 않은 곳의 눈밭에서 우리 쪽으로 점점 가까워지는 가벼운 발소리가 들렸다.	From somewhere up ahead, faint footsteps crunched through the snow slowly toward us.						0	猫汐尔莲驱个人故事
29	我们立刻收敛了说笑，迅速抹去了不远处的所有脚印，并闪身躲进一旁隐蔽的角落。	我們立刻收起了說笑，迅速抹去了不遠處的所有腳印，並閃身躲進一旁隱蔽的角落。	私たちはすぐに声をひそめ、残した足跡を手早く消すと、そのまま横の物陰へ身を滑り込ませた。	우리는 즉시 웃음을 거두고, 재빨리 근처의 모든 발자국을 지운 뒤 옆의 은폐된 구석으로 몸을 숨겼다.	We immediately fell silent, wiped away all nearby tracks, and hid ourselves behind the trees.						0	猫汐尔莲驱个人故事
30	有人，分析员……	有人，分析員……	誰かいるニャン、分析員……	분석가, 누가 있다…	Adjutant, someone's here...						0	猫汐尔莲驱个人故事
31	嗯，不过听起来走得很慢而且只有一个人，先观察一下吧。	嗯，不過聽起來走得很慢而且只有一個人，先觀察一下吧。	ああ。でも足取りはかなりゆっくりで、ひとりしかいないみたいだ。まずは様子を窺おう。	응, 하지만 천천히 걷는 것 같고 한 명뿐인 것 같아. 일단 지켜보자.	Hmm. Sounds slow... and only one person. Let's see who it is from here.						0	猫汐尔莲驱个人故事
32	收到喵。	收到喵。	ラジャーニャン。	알겠다냥.	Understood, nya.						0	猫汐尔莲驱个人故事
33	嘿咻，嘿咻……	嘿咻，嘿咻……	はぁ……	읏차, 읏차…	Heh, huff... Heh, huff...						0	猫汐尔莲驱个人故事
34	脚步声越来越近，与此同时，一个苍老的声音也渐渐清晰起来。	腳步聲越來越近，與此同時，一個蒼老的聲音也漸漸清晰起來。	足音は次第に近づいてきて、年老いた声もだんだんとはっきりしてきた。	발소리가 점점 가까워지면서 늙은 목소리도 점차 선명해졌다.	The footsteps drew closer, and an elderly voice became clearer.						0	猫汐尔莲驱个人故事
35	那是一个正拖着一大捆柴火，满头银发的老妇人。看上去，并非是我们的敌人。	那是一個正拖著一大捆柴火，滿頭銀髮的老婦人。看上去，並非是我們的敵人。	それは、大きな薪の束を引きずるようにして歩いてくる、白髪の年老いた女性で、私たちの敵ではなさそうだ。	커다란 장작 묶음을 끌고 가는 백발의 노파였다. 보아하니 우리의 타깃은 아닌 듯했다.	It was an old woman with silver hair, dragging a hefty bundle of firewood. She didn't seem like an enemy.						0	猫汐尔莲驱个人故事
36	分析员……她看上去没有威胁喵……	分析員……她看上去沒有威脅喵……	分析員……彼女、危険そうには見えないニャン……	분석가… 위협적으로 보이지 않는다냥…	Adjutant... She doesn't seem to be a threat, nya.						0	猫汐尔莲驱个人故事
37	大概只是路过的当地人……不过保险起见，还是等她走了我们再出去。	大概只是路過的當地人……不過保險起見，還是等她走了我們再出去。	通りすがりの地元の人だろう……念のため、彼女が通り過ぎてから出よう。	지나가는 현지인 같아… 하지만 만약을 위해 저 사람이 가고 나서 나가자.	Probably just a local passing through... but better wait until she's gone.						0	猫汐尔莲驱个人故事
38	哎呀呀，没想到这么偏远的地方也会有人来呢。	哎呀呀，沒想到這麼偏遠的地方也會有人來呢。	あらあら、こんな辺鄙な場所にも人が来るなんてねぇ。	아이고, 이렇게 외진 곳에도 사람이 오다니.	My my... Didn't expect to meet anyone here in the middle of nowhere.						0	猫汐尔莲驱个人故事
39	——被发现了吗？！	——被發現了嗎？！	——気づかれたのか！？	들켰나?!	...She noticed us!?						0	猫汐尔莲驱个人故事
40	虽然抹去了近处的脚印，但远处的痕迹可还留着呢。	雖然抹去了近處的腳印，但遠處的痕跡可還留著呢。	近くの足跡は消したみたいだけど、あっちのほうに残っていたよ。	가까운 곳의 발자국은 지웠지만, 먼 곳의 흔적은 아직 남아있군요.	You wiped your tracks nearby, but the ones farther out were still there.						0	猫汐尔莲驱个人故事
41	两位年轻人，出来吧。我又不是什么坏人，呵呵呵，只是个隐居在山里的老人罢了。	兩位年輕人，出來吧。我又不是什麼壞人，呵呵呵，只是個隱居在山裡的老人而已。	そこの若いお二人さん、出ておいで。ふふふ……あたしゃ山奥でひっそり暮らしているだけの年寄りさ。	나오시게, 젊은이들. 난 나쁜 사람이 아니야. 호호호, 산속에 은둔하는 노인일 뿐이지.	Young ones, come on out. I mean no harm, hehehe. Just an old woman living in the mountains.						0	猫汐尔莲驱个人故事
42	她的观察力与苍老的外表格格不入。	她的觀察力與蒼老的外表格格不入。	その鋭い観察眼は、年老いた外見にはまるでそぐわなかった。	늙은 외모와는 어울리지 않는 관찰력이었다.	The woman was more perceptive than she looked.						0	猫汐尔莲驱个人故事
43	隐居山里的老人吗……	隱居山裡的老人嗎……	山奥に隠れ住む老人か……	산속에 은둔하는 노인이라…	An old woman living in the mountains, huh...?						0	猫汐尔莲驱个人故事
44	打扰了。	打擾了。	失礼した。	실례하겠습니다.	Excuse our intrusion.						0	猫汐尔莲驱个人故事
45	我站起身。虽无法确定对方的真实身份，但考虑到周边可能还有罗赞残党活动，我决定直接出面探明情况。	我站起身。雖無法確定對方的真實身分，但考慮到周邊可能還有羅贊殘黨活動，我決定直接出面探明情況。	私は身を起こした。相手の素性は断言できないものの、この周囲にロザンの残党が潜んでいる可能性を考えれば、自分が出ていって状況を見極めるべきだと判断した。	나는 몸을 일으켰다. 상대의 정체를 확신할 수는 없었지만, 근처에 로잔의 잔당이 활동할 가능성을 고려해 직접 나서서 상황을 파악하기로 했다.	I stepped out. We still couldn't confirm her identity, but with possible remnants of Rozan's forces in the area, I decided to show myself and learn more.						0	猫汐尔莲驱个人故事
46	你好喵。	你好喵。	こんにちはニャン。	안녕하세요냥.	Hello, nya.						0	猫汐尔莲驱个人故事
47	猫汐尔也跟着站起。她表面乖巧，实则早已放出无人机，将四周全部纳入了监控范围。	貓汐爾也跟著站起。她表面乖巧，實則早已放出無人機，將四周全部納入了監視範圍。	マーシルも立ち上がった。彼女は大人しく振る舞っているが、すでにドローンを飛ばし、周囲一帯をきっちり監視下に収めていた。	캣 시에라도 따라 일어났다. 그녀는 순순히 행동하는 듯했지만 사실은 이미 드론을 띄워 주변 전체를 감시 범위에 넣었다.	Mauxir followed. While she looked completely harmless, she had already deployed a drone, keeping our surroundings under surveillance.						0	猫汐尔莲驱个人故事
48	哦，这身装扮，你们应该是世界树的人吧……	哦，這身裝扮，你們應該是世界樹的人吧……	おや、その格好、あんたら、ユグドラシルの人だね……	오, 그 옷차림은, 위그드라실 사람들이군…	Oh, your outfits... You must work for Yggdrasil.						0	猫汐尔莲驱个人故事
49	您认识我们？	您認識我們？	我々のことを知っているのか。	저희를 아세요?	You know us?						0	猫汐尔莲驱个人故事
50	你们俩我不认识，我只是知道世界树而已，呵呵呵。你们可是在耶洛沙大闹了一场呢。	你們兩個我不認識，我只是知道世界樹而已，呵呵呵。你們可是在耶洛沙大鬧了一場呢。	あんたらが誰かは知らんよ、ユグドラシルのことを知ってるだけさ。ふふふ、イェロシャでひと騒ぎしたんだってねぇ。	두 사람은 모르지만, 위그드라실은 알지, 호호호. 옐로샤에서 한바탕 소동을 일으켰잖아.	I don't know you two, but I do know Yggdrasil, hehehe. You sure caused a scene in Yehrus.						0	猫汐尔莲驱个人故事
51	……	……	……	……	...						0	猫汐尔莲驱个人故事
52	不过这些都和我这个隐居的老人家没有什么关系。	不過這些都跟我這個隱居的老人家沒有什麼關係。	でもまあ、そんなことは山に隠れて暮らす年寄りには関係のない話だ。	하지만 그런 건 은둔 노인과는 상관없는 일이지.	But none of that concerns an old hermit like me.						0	猫汐尔莲驱个人故事
53	放心好了，我对你们印象还挺不错的。自从你们换了领导班子之后，巴德尔抑制剂的价格就被打下来了。	放心好了，我對你們印象還蠻不錯的。自從你們換了主管之後，巴德爾抑制劑的價格就被打下來了。	安心しな、あんたらのことは嫌いじゃないよ。トップが変わってからは、バルダー抑制剤の値段も下がったろう？	안심하시게. 너희들은 꽤 괜찮은 녀석들인 것 같구먼. 너희가 경영진을 바꾼 뒤로 발드르 억제제 가격이 내려갔지.	Don't worry, I've got a good impression of you. Ever since the people in charge changed, the price of Baldr Inhibitors finally dropped.						0	猫汐尔莲驱个人故事
54	甚至我们这些穷人，也能定期领到免费的了。	甚至我們這些窮人，也能定期領到免費的了。	貧乏人のあたしらでも、定期的にタダでもらえるようになったんだからねぇ。	우리 같은 가난한 사람들도 정기적으로 무료로 받을 수 있게 된 거야.	Even poor folks like us can get them for free now.						0	猫汐尔莲驱个人故事
55	她似乎对我们相当了解。	她似乎對我們相當了解。	彼女はどうやら、私たちについてよく知っているようだった。	그녀는 우리에 대해 상당히 잘 알고 있는 듯했다.	She seems to know quite a bit about us.						0	猫汐尔莲驱个人故事
56	猫汐尔的无人机初步扫描显示她并未携带武器，周围也没有敌人反应。看样子，她所言非虚。	貓汐爾的無人機初步掃描顯示她並未攜帶武器，周圍也沒有敵人反應。看樣子，她說的是真的。	マーシルのドローンによる初期スキャンでは、武器の所持は確認されず、周囲にも敵反応はなかった。どうやら、彼女の言葉は偽りではないようだ。	캣 시에라의 드론 1차 스캔 결과, 그녀는 무기를 소지하지 않았고 주변에도 타깃 반응은 없었다. 보아하니 그녀의 말이 거짓은 아닌 듯했다.	Mauxir's drone scan confirmed she wasn't armed and there were no hostiles nearby. It seemed she really was telling the truth.						0	猫汐尔莲驱个人故事
57	好了好了，时候也不早了，我们就别耽误彼此的时间了。	好了好了，時候也不早了，我們就別耽誤彼此的時間了。	はいはい、もう遅いし、お互いの時間を無駄にするのはやめようね。	자, 시간도 늦었으니 서로 시간 낭비하지 말게나.	Alright then, it's getting late. That's probably enough chit-chat.						0	猫汐尔莲驱个人故事
58	老婆婆我啊，家里还有个小孙女在等着我呢。	老婆婆我啊，家裡還有個小孫女在等著我呢。	あたしゃね、家に小さな孫娘が待ってるんだよ。	이 할머니는 집에 어린 손녀가 기다리고 있어서 말이야.	After all, my granddaughter is waiting for me at home.						0	猫汐尔莲驱个人故事
59	见我点头，老人朝我们摆了摆手，重新拉起那捆木柴，朝着我们来时的方向缓缓离去。	見我點頭，老人朝我們擺了擺手，重新拉起那捆木柴，朝著我們來時的方向緩緩離去。	私がうなずくと、老人は手を振り、再び薪の束を引き寄せ、私たちが来た方向へゆっくりと歩き去っていった。	내가 고개를 숙이자 노인은 우리에게 손을 흔들고는 다시 장작 묶음을 끌며 우리가 온 방향으로 천천히 떠나갔다.	I nodded. She waved a hand and staggered in the direction we had come from after lifting the bundle again.						0	猫汐尔莲驱个人故事
60	望着她蹒跚的背影，我不由得陷入沉思。	望著她蹣跚的背影，我不由得陷入沉思。	そのよろよろとした後ろ姿を見つめながら、私は考え込んだ。	그녀의 비틀거리는 뒷모습을 보며 나는 생각에 잠겼다.	I looked at her retreating figure and was lost in thought.						0	猫汐尔莲驱个人故事
61	……分析员，是想帮帮她吗？	……分析員，是想幫幫她嗎？	……分析員、おばあさんを助けたいのニャン？	… 분석가, 도와주고 싶어?	...Adjutant, you want to help her, don't you?						0	猫汐尔莲驱个人故事
62	嗯，虽然她绝非看上去那么简单，但这附近可能还有残党活动。	嗯，雖然她絕非看上去那麼簡單，但這附近可能還有殘黨活動。	ああ。外見どおりの相手じゃないにしても、このあたりに残党がまだ潜んでいる可能性はある。	응, 보이는 것처럼 단순한 사람은 아닐 수도 있지만, 이 근처에는 아직 잔당이 활동할 수도 있어.	Yeah. There's definitely more than meets the eye.						0	猫汐尔莲驱个人故事
63	既然她没有恶意，我们便没理由让一位老人家独自拖着这么重的柴火赶路吧？	既然她沒有惡意，我們便沒理由讓一位老人家獨自拖著這麼重的柴火趕路吧？	悪意がないのなら、あんな重たい薪をひとりで運ばせたまま見過ごすわけにはいかないだろう？	악의가 없다면 노인 혼자 저렇게 무거운 장작을 끌고 가게 내버려둘 이유가 없잖아?	But with remnants possibly in the area, we can't just leave an old woman dragging that heavy load alone through deep snow.						0	猫汐尔莲驱个人故事
64	嗯~分析员还真热心肠喵。	嗯~分析員還真熱心腸喵。	ん〜、分析員は本当にやさしいニャン。	음~ 정말 마음씨가 따뜻한 분석가다냥.	You certainly have a heart of gold, nya.						0	猫汐尔莲驱个人故事
65	她嘴上这么调侃着，却已转身朝不远处的老婆婆喊道——	她嘴上這麼調侃著，卻已轉身朝不遠處的老婆婆喊道——	彼女はそう言いながら、すでに振り返り、少し離れたおばあさんに向かって呼びかけた——	그녀는 그렇게 놀리면서도 이미 몸을 돌려 멀지 않은 곳의 노인을 향해 외쳤다.	After teasing me, she turned and called out to the old woman.						0	猫汐尔莲驱个人故事
66	老婆婆，等等！	老婆婆，等等！	おばあさん、待ってニャン！	할머니, 기다리세요!	Ma'am, wait!						0	猫汐尔莲驱个人故事
67	就这样，我们从老人手中接过了拉柴火的绳子，一路将她护送回了那座隐居在森林深处的木屋。	就這樣，我們從老人手中接過了拉柴火的繩子，一路將她護送回了那座隱居在森林深處的木屋。	こうして私たちは、老人の手から薪を引く縄を受け取り、森の奥深くにある小屋まで送り届けた。	그렇게 우리는 노인에게서 장작 끄는 줄을 받아, 숲 깊숙한 곳에 있는 은둔 오두막까지 그녀를 호송했다.	And so, we took the firewood from her and escorted her all the way back to a wooden cabin deep in the forest.						0	猫汐尔莲驱个人故事
68	哎？奶奶回来了吗……好像，比往常都更早些……	欸？奶奶回來了嗎……好像，比平常都更早一點……	え？おばあちゃんもう帰ってきたの……いつもより早いね……	어? 할머니 오셨어요…? 평소보다 훨씬 일찍 오셨네요…	Huh? Grandma, you're home? You're earlier than usual...						0	猫汐尔莲驱个人故事
69	嗯，因为在路上遇到好心人了啊，呵呵呵。	嗯，因為在路上遇到好心人了啊，呵呵呵。	ああ、帰り道で親切な方々に出会ってねぇ、ふふふ。	응, 길에서 좋은 사람들을 만났단다. 호호호.	Mhm. Thanks to some kind young folks I met on the way home, hehe.						0	猫汐尔莲驱个人故事
70	啊……	啊……	あっ……	아…	Oh...						0	猫汐尔莲驱个人故事
71	踏进木屋，温暖的炉火旁，一位身形瘦削的女孩正缓缓放下手中的家务。	踏進木屋，溫暖的爐火旁，一位身形消瘦的女孩正緩緩放下手中的家務。	小屋に足を踏み入れると、暖炉のそばで、ほっそりとした女の子が手にしていた家事道具をそっと置いたところだった。	오두막에 들어서자 따뜻한 난로 옆에서 마른 체구의 소녀가 하던 집안일을 천천히 내려놓았다.	Inside the cabin, warmed by a crackling fire, a thin girl slowly put down the chores in her hands.						0	猫汐尔莲驱个人故事
72	她对我们的到来显得非常意外。	她對我們的到來顯得非常意外。	彼女は、私たちが来たことに驚いた様子だった。	그녀는 우리의 방문에 매우 놀란 듯했다.	She looked surprised to see us.						0	猫汐尔莲驱个人故事
74	而当我的目光移向屋角时，心里微微一顿。	而當我的目光移向屋角時，心裡微微一頓。	そして視線を部屋の隅へ向けたとたん、胸の内がかすかにざわめいた。	시선이 구석으로 향하자, 순간 마음이 덜컥했다.	Then my eyes shifted to a corner of the room, and I froze for a moment.						0	猫汐尔莲驱个人故事
75	那里整齐地码放着一摞箱子，正是世界树公司用于发放救援物资的巴德尔抑制剂包装盒。	那裡整齊地堆疊著一些箱子，正是世界樹公司用於發放救援物資的巴德爾抑制劑包裝盒。	そこには、ユグドラシルが救援物資として配っているバルダー抑制剤の箱がきれいに積まれていた。	그곳에는 위그드라실이 구조 물자 배급용으로 사용하는 발드르 억제제 포장 상자들이 가지런히 쌓여 있었다.	Stacked neatly there were boxes used by Yggdrasil for distributing emergency Baldr Inhibitors.						0	猫汐尔莲驱个人故事
76	是成年病患者。	是成年病患者。	ティーン症候群の患者だ。	성인병 환자다.	She has Juvosis.						0	猫汐尔莲驱个人故事
77	身旁的少女小声嘀咕道，很显然，她也意识到了这一点。	身旁的少女小聲說道，很顯然，她也意識到了這一點。	隣の少女がつぶやいた、彼女もそれに気づいたらしい。	옆의 소녀가 작은 목소리로 중얼거렸다. 그녀도 이를 알아차린 것이 분명했다.	Beside me, Mauxir murmured softly. Clearly, she had noticed it too.						0	猫汐尔莲驱个人故事
78	谢谢你们……来请坐……	謝謝你們……來請坐……	ありがとうございます……どうぞおかけください……	감사합니다… 앉으세요…	Thank you... Have a seat, please.						0	猫汐尔莲驱个人故事
79	女孩擦了擦被炉火熏黑的手，从桌下取出两只洗净的茶杯，小心地为我们倒上热水。	女孩擦了擦被爐火燻黑的手，從桌下拿出兩個洗淨的茶杯，小心地為我們倒上熱水。	女の子は煤で黒くなった手を拭き、机の下からきれいに洗った湯のみを二つ取り出して、丁寧にお湯を注いでくれた。	소녀는 코타츠에 그을린 손을 닦고, 탁자 밑에서 깨끗이 씻은 찻잔 두 개를 꺼내 조심스럽게 뜨거운 물을 따라주었다.	Wiping the soot off her hands from the fire, the girl fetched two clean teacups from under the table and carefully poured us hot water.						0	猫汐尔莲驱个人故事
80	她的动作有些迟缓，呼吸也略显急促。但脸上却始终带着难以掩饰的笑容与惊喜。	她的動作有點遲緩，呼吸也略顯急促。但臉上卻始終帶著難以掩飾的笑容與驚喜。	動きは少しゆっくりで、息もどこか急ぎがちだったが、彼女の顔には嬉しさが浮かんでいた。	그녀의 동작은 다소 느렸고, 숨소리도 약간 거칠었다. 하지만 얼굴에는 숨길 수 없는 미소와 기쁨이 가득했다.	Her movements were slow, her breathing uneven, but her face still shone with a smile full of genuine delight and surprise.						0	猫汐尔莲驱个人故事
81	你刚刚做完家务，招待客人的事，还是交给奶奶我吧。	你剛剛做完家事，招待客人的事，還是交給奶奶我吧。	家事を終えたばかりなんだから、お客さんはおばあちゃんに任せなさい。	네가 집안일을 다 했으니, 손님 접대는 할머니에게 맡기렴.	You just finished chores. Let me take care of our guests.						0	猫汐尔莲驱个人故事
