字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
page1.17	分析员，这次有为认真表演的米娅心动了吗？	分析員，這次有為認真表演的米婭心動了嗎？	分析員〜、今回ガチでキメたミアの演技、ちょっとはトキめいたっしょ？	분석가, 이번엔 진지하게 연기한 미아한테 좀 설렜어?	I was super committed to my line and pose. So, Adjutant... did I make your heart flutter a little?						0	3.5版本多诺巅峰对决剧情
page1.18	当然，米娅的每一次全力以赴，都让我心动不已。	當然，米婭的每一次全力以赴，都讓我心動不已。	もちろんだ。ミアが本気を出すたび、こっちの胸もちゃんと動かされている。	당연하지. 미아가 매번 전력을 다할 때마다, 난 늘 설레.	More than a little. Every time you give it your all, it makes my heart skip, Mia.						0	3.5版本多诺巅峰对决剧情
page1.19	分析员，瑟瑞斯的动作……好看吗？	分析員，瑟瑞斯的動作……好看嗎？	分析員、今のシーリスの動き……ちゃんときれいだったかな？	분석가님, 세리스의 동작은… 괜찮았나요?	Adjutant, my pose... did it look good?						0	3.5版本多诺巅峰对决剧情
page1.20	嗯，虽然动作很……但瑟瑞斯表达得很生动。	嗯，雖然動作很……但瑟瑞斯表達得很生動。	ああ。ポーズはだいぶ……個性的だったけど、シーリスらしさはすごく出ていた。	음, 동작이 좀… 그렇긴 했지만, 그래도 정말 생동감이 넘쳤어.	Yes, the pose itself is... cute. But you make it look so vivid, Siris.						0	3.5版本多诺巅峰对决剧情
page1.21	我练习了很久，应该是没有跳错的！嗯！	我練習了很久，應該是沒有跳錯的！嗯！	いっぱい練習したから、振り付けは間違えてないはずだよ！うん！	오랜 시간 연습했으니, 틀리지 않았을 거예요! 네!	I practiced for a long time, so I shouldn't have messed up! I'm sure!						0	3.5版本多诺巅峰对决剧情
page1.22	倒也没必要这么认真地记这种东西，不过瑟瑞斯开心就好。	倒是也沒必要這麼認真地記這種東西，不過瑟瑞斯開心就好。	そこまで真剣に覚えなくてもいいんだが…シーリスが楽しそうなら、それで十分だ。	이런 걸 이렇게까지 열심히 외울 필요는 없는데, 그래도 세리스가 즐거우면 그걸로 됐어.	You really didn't need to practice for that... but what matters is that you're having fun.						0	3.5版本多诺巅峰对决剧情
page1.23	啊呼——为什么这种东西还要提前排练那么久啊。	啊呼——為什麼這種東西還要提前排練那麼久啊。	あーあ……なんでこういうのまで、事前にみっちりリハさせられるんだよ。	아휴… 왜 이런 것 때문에 이렇게까지 리허설을 해야 하는 거야.	Yawn... Why did we have to rehearse like this for so long?						0	3.5版本多诺巅峰对决剧情
page1.24	郎君~我好累~陪我去那边的沙发瘫一会儿吧。	郎君~我好累~陪我去那邊的沙發躺一會兒吧。	旦那〜、もう疲れたよ〜。あっちのソファで一緒にだら〜っとさせて？	낭군~ 나 너무 힘들어~ 나랑 같이 저쪽에 있는 소파에서 잠깐 쉬자.	My Prince, I'm exhausted~ Come join me on that couch over there for a while.						0	3.5版本多诺巅峰对决剧情
page1.25	呵呵~今天我在这里，就不会让其他人带走亲爱的哦。	呵呵~今天我在這裡，就不會讓其他人帶走親愛的哦。	ふふっ、私がここにおりますから…他の方には旦那様をお渡ししませんよ。	후후~ 오늘 제가 여기 있는 한, 다른 분들이 자기를 데려가게 두지 않을 거예요.	Hehe~ Not while I'm here. Today, no one is taking you away from me, darling.						0	3.5版本多诺巅峰对决剧情
page1.26	多诺卡对决风云变幻，所以最后的结果怎样可还是个未知数哦。	多諾卡對決風雲變幻，所以最後的結果怎樣可還是個未知數喔。	DOROカードの対決は、最後の一枚まで何が起こるか分からないんだ。	도노 카드는 워낙 변수가 많은 대결이다 보니, 아무도 마지막까지 결과를 예측할 수 없을 거야.	If we're letting a game of Dono Duel decide, then it's anyone's guess really. After all, the game's full of twists and turns.						0	3.5版本多诺巅峰对决剧情
page1.27	多诺-巅峰对决？有点意思。	多諾-巔峰對決？還蠻有意思。	DORO・頂上決戦、か。面白そうだな。	도노-듀얼 매치? 재밌겠는데.	Dono Duel, huh? I'm actually kind of hooked.						0	3.5版本多诺巅峰对决剧情
page1.28	接下来，就正式开启安卡希雅细致到位的多诺卡教学了。	接下來，就正式開啟安卡希雅細緻到位的多諾卡教學了。	それじゃあこれより、アカシアの丁寧で完璧なDOROカード講座を正式に開講ってこと。	그럼, 이제 본격적으로 아카시아의 완벽한 도노 카드 튜토리얼을 시작해볼까.	Ah, right on cue. Then let's officially begin my meticulous and comprehensive Dono card tutorial.						0	3.5版本多诺巅峰对决剧情
