字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
10	我小心掀开身上盖的毯子，尽量不吵醒安卡希雅，伸长手指用力摸到了不远处的噪音来源。	我小心掀開身上蓋的毯子，盡量不吵醒安卡希雅，伸長手指用力摸到了不遠處的噪音來源。	身にかかっていたブランケットをそっと持ち上げ、アカシアを起こさないよう息を殺しながら、指を伸ばして「騒音源」を探った。	나는 조심스럽게 덮고 있던 담요를 들치고, 최대한 아카시아를 깨우지 않으려 노력하면서 손을 쭉 뻗어 멀리 있는 소음원을 간신히 잡았다.	I carefully lifted the blanket off of me, trying not to wake Acacia. Then, I stretched my hand to grab the source of the noise nearby.						0	3.5安卡希雅好感度优化
11	喂——	喂——	もしもし。	여보세요…	Hello—						0	3.5安卡希雅好感度优化
12	安卡希雅，可算联系上你了……	安卡希雅，總算聯絡到你了……	アカシアさん、やっと繋がっ――	아카시아, 겨우 연락이 됐네요…	Acacia, finally got through to you...						0	3.5安卡希雅好感度优化
13	分析员？！	分析員？！	って、分析員！？	분석가님?!	Wait, Adjutant!?						0	3.5安卡希雅好感度优化
14	没错，我手里拿的正是安卡希雅的通讯终端，刚才没仔细看，手比脑子还快地就按下了接听。	沒錯，我手裡拿的正是安卡希雅的通訊終端，剛才沒仔細看，手比腦還快地就按下了接聽。	しまった。ちゃんと見ていなかったせいで、脳より先に手が動き、反射で通話を取ってしまった。	그렇다. 내 손에 들린 건 아카시아의 통신 단말기였고, 자세히 보기도 전에 손이 뇌보다 빨리 움직여 수신 버튼을 눌러버린 것이다.	What I had in my hand was actually Acacia's terminal. I hadn't looked closely earlier — my hand had acted faster than my brain, hitting "Accept" without a thought.						0	3.5安卡希雅好感度优化
15	哦吼？原来是分析员正和安卡希雅在一起啊~	哦吼？原來是分析員正和安卡希雅在一起啊~	おっと？なるほどねぇ。分析員がアカシアと一緒だったってわけ？	오호? 분석가님, 지금 아카시아랑 같이 계시는군요~	Oh? So you're with Acacia right now, Adjutant~						0	3.5安卡希雅好感度优化
16	怪不得通讯好久都连不上。	怪不得通訊好久都連不上。	そりゃ繋がらないはずですね。	그래서 통신이 한참 동안 연결이 안 됐던 거였네요.	No wonder I couldn't reach her for so long.						0	3.5安卡希雅好感度优化
17	不过，和分析员你说也是一样的啦。	不過，跟分析員你說也是一樣的啦。	ま、分析員に話しても同じですし。	뭐, 분석가님한테 말씀드려도 상관없어요.	Anyway, telling you is basically the same as telling her.						0	3.5安卡希雅好感度优化
18	……说正事吧。	……說正事吧。	……用件を言ってくれ。	… 본론부터 말해.	...Get to the point.						0	3.5安卡希雅好感度优化
19	咳，正事就是，公司的文化节要到了，每个社团都要举办活动。	咳，正事就是，公司的文化節要到了，每個社團都要舉辦活動。	用件ね。もうすぐ会社の文化祭になりますが、全てのサークルはイベントを開催します。	음, 본론은 말이죠, 이제 곧 회사 문화제여서 각 동아리는 모두 활동을 개최해야 해요.	Ahem, the company culture festival is coming up, and each club will need to hold an event.						0	3.5安卡希雅好感度优化
20	由社团自行策划，届时公司也会提供布展区域，场地和资金方面你们不用担心。	由社團自行策劃，屆時公司也會提供展會區域，場地和資金方面你們不用擔心。	企画は各サークルで。会社側は展示スペースも、場所も、予算も用意するから、そこは心配いらない。	동아리가 자체적으로 기획하면 되고, 회사에서 전시 구역을 제공할 예정이니 장소나 자금 같은 건 걱정하지 않으셔도 돼요.	You'll handle the planning yourselves. The company will provide booth space, so you won't need to worry about the venue and funding.						0	3.5安卡希雅好感度优化
21	办吧，反正安卡希雅那里还有很多片子没看过。	辦吧，反正安卡希雅那裡還有很多片子沒看過。	後にしてくれ。アカシアの部屋にまだ見てないアニメが山ほどあるんだ。	알았어. 어차피 아카시아가 갖고 있는 영상 중에 아직 안 본 게 많거든.	No problem. Acacia still has a ton of movies we haven't watched yet.						0	3.5安卡希雅好感度优化
22	不一样，这次的定位主要是宣传社团文化，提高在公司内部的知名度与影响力。	不一樣，這次的定位主要是宣傳社團文化，提高在公司內部的知名度與影響力。	それがね、今回はちょっと違いますよ。目的は「サークル文化のPR」と「社内での知名度と影響力アップ」ってやつ。	그런 게 아니에요. 이번 행사의 취지는 동아리 문화를 홍보하고, 회사 내부의 인지도와 영향력을 높이는 거예요.	This will be different from your usual sessions. The goal is to promote your club's culture, boosting your popularity and impact within Yggdrasil.						0	3.5安卡希雅好感度优化
23	……怎么这样。	……怎麼這樣。	……そんなの。	… 말도 안 돼.	How can this be...?						0	3.5安卡希雅好感度优化
24	这样一来，那些经典的游戏和漫画作品不就越来越无人问津了吗？	這樣一來，那些經典的遊戲和漫畫作品不就越來越無人問津了嗎？	それじゃ、昔の名作ゲームも漫画も、どんどん忘れられていく。	그럼 그 고전 게임이나 만화 같은 건 점점 사람들이 찾지 않게 되는 거 아니야?	If that's the case, then those classic games and manga will eventually be forgotten.						0	3.5安卡希雅好感度优化
25	如果没有机会领略古早经典游戏和动漫的魅力，那会错过很多的。	如果沒有機會領略古早經典遊戲和動漫的魅力，那會錯過很多的。	古い名作ゲームとアニメの面白さに触れる機会がないのは、もったいないでしょ。	고전 게임과 애니메이션의 매력을 접할 기회가 없다면, 많은 걸 놓치게 될 거야.	If people don't get the chance to experience the charm of retro games and anime, they'll be missing out on a lot.						0	3.5安卡希雅好感度优化
26	想起安卡希雅那时说的话，如果能让更多人了解经典游戏动漫，也许她就不会觉得那么遗憾孤单了。	想起安卡希雅那時說的話，如果能讓更多人了解經典遊戲動漫，也許她就不會覺得那麼遺憾孤單了。	あの時のアカシアの言葉がよぎる。より多くの人に「古い名作」を知ってもらえたら――彼女の中の、あの寂しさも少しは薄れるかもしれない。	아카시아가 했던 말이 떠올랐다. 만약 더 많은 이들이 고전 게임과 애니메이션을 알게 된다면, 그녀도 그렇게 외롭지만은 않을 것이다.	I remembered what Acacia had said earlier. Maybe she wouldn't feel so regretful and alone if more people could get into classic games and manga.						0	3.5安卡希雅好感度优化
27	听上去不错啊。	聽起來不錯啊。	悪くないな。	그럴듯한걸.	Sounds good to me.						0	3.5安卡希雅好感度优化
28	是啊，特别是对于你们这种刚成立的新社团，也是一次难得的宣传和纳新机会。	是啊，特別是對於你們這種剛成立的新社團，也是一次難得的宣傳和納新機會。	でしょ？特に、立ち上げたばかりの新サークルには、宣伝にも勧誘にも最高のチャンスですよ。	그렇죠. 특히 여러분처럼 이제 막 만들어진 신생 동아리에게는 홍보와 신규 회원 모집에 있어서 좋은 기회가 될 거예요.	Yep. Especially for a new club like yours, it's a rare chance to promote yourselves and recruit new members.						0	3.5安卡希雅好感度优化
29	我把趴在沙发上的安卡希雅摇起来。	我把趴在沙發上的安卡希雅搖起來。	ソファに突っ伏しているアカシアを、ゆさゆさと揺すった。	나는 소파에 엎드려 있던 아카시아를 흔들어 깨웠다.	I grabbed Acacia by the shoulders and shook her while she was still sprawled out on the sofa.						0	3.5安卡希雅好感度优化
30	办活动，好麻烦啊……	辦活動，好麻煩啊……	イベント……めんどくさい……	활동이라니, 너무 귀찮아…	Hosting an event... What a pain...						0	3.5安卡希雅好感度优化
31	安卡眼睛都没睁开，但显然听见了我和卡罗琳刚才的对话。	安卡希雅眼睛都沒睜開，但顯然聽見了我和卡羅琳剛才的對話。	目も開けていないのに、さっきの通話内容だけはしっかり拾っている。	아카시아는 눈도 뜨지 않은 채였지만, 나와 캐롤린의 대화를 들은 게 분명했다.	Her eyes were still shut, but it was obvious she had heard my conversation with Caroline.						0	3.5安卡希雅好感度优化
32	社长，到了该支棱起来的时候了！	社長，到了該打起精神的時候了！	部長、そろそろシャキッとする時だぞ。	회장, 실력을 발휘할 때가 왔어!	Miss President, it's time to step up!						0	3.5安卡希雅好感度优化
33	你不想把对游戏的热爱和赞颂传播到每个角落了？	你不想把對遊戲的熱愛和讚頌傳播到每個角落了？	ゲームへの愛と賛歌を、隅々まで広めたくないのか。	게임에 대한 열정과 찬양을 구석구석까지 전파하고 싶지 않아?	Don't you want to spread love and praise for games to every corner of the world?						0	3.5安卡希雅好感度优化
34	你不想让大家都来玩你觉得超棒的游戏了？	你不想讓大家都來玩你覺得超棒的遊戲了？	みんなに「これ最高！」ってゲームを遊ばせたくないのか。	네가 멋지다고 생각하는 게임을 다른 사람들이 하게 만들고 싶지 않아?	Don't you want everyone to play all those games you find amazing?						0	3.5安卡希雅好感度优化
35	你的“虚有之岛”史诗补全计划呢？对爱与和平的呼唤呢？	你的「虛有之島」史詩補全計畫呢？對愛與和平的呼喚呢？	「虚ろなる島・叙事詩補完計画」はどうした。愛と平和への呼びかけは？	네 '허무의 섬' 서사시 완성 계획은? 사랑과 평화에 대한 외침은 어디 갔어?	What about your "Hollow Isle" Epic-Completion Project? Your call for love and peace?						0	3.5安卡希雅好感度优化
36	拜安卡希雅每天在我耳边不停地念叨中二台词所赐，现在我也能坦荡地喊出我们社团的名字了。	拜安卡希雅每天在我耳邊不停地唸中二台詞所賜，現在我也能坦蕩地說出我們社團的名字了。	アカシアが毎日私の耳元で中二病セリフを唱え続けたおかげで、私も堂々とサークル名を叫べるようになっていた。	아카시아가 매일 내 귓가에 중2병 대사를 끊임없이 읊어댄 덕분에, 이제 나도 당당하게 우리 동아리의 이름을 외칠 수 있게 되었다.	Thanks to hearing her spout those dramatic anime-style lines every day, I could now shout our club's name out loud without shame.						0	3.5安卡希雅好感度优化
37	呃……先、先别摇了……我们参加文化节就是了。	呃……先、先別搖了……我們參加文化節就是了。	うっ……だ、だから揺すらないで……分かった、文化祭は参加する。	으… 그, 그만 흔들어… 문화제 참가할게.	Ugh... S—Stop shaking... We'll join the cultural festival, all right?						0	3.5安卡希雅好感度优化
38	挂断卡罗琳的通讯，安卡希雅哈欠声一阵接着一阵。	掛斷卡羅琳的通訊，安卡希雅哈欠聲一陣接著一陣。	カロリンとの通信を切ると、アカシアはあくびを連発した。	캐롤린과의 통신이 끝난 뒤, 아카시아는 연거푸 하품을 했다.	After hanging up on Caroline, Acacia kept yawning over and over.						0	3.5安卡希雅好感度优化
39	终归是要解决问题的。社长有何高见？	總歸是要解決問題的。社長有何高見？	結局、向き合うしかないんだよな。部長、何か手はあるか。	이제 문제를 해결해야지. 회장의 의견은?	One way or another, we've got to figure this out. Any ideas, Miss President?						0	3.5安卡希雅好感度优化
40	搬两台街机过去，路过的人都可以打打游戏。	搬兩台街機過去，路過的人都可以打打遊戲。	筐体を二台持っていって、通りがかった人に遊ばせる。	아케이드 게임기 두 대를 가져가서, 지나가는 사람들이 게임을 할 수 있게 하자.	Let's move two arcade machines over so that anyone passing by can come and play.						0	3.5安卡希雅好感度优化
41	现在的人可能都没多少认识这种复古街机了，我们普及介绍的成本会比较高。	現在可能都沒多少人認識這種復古街機了，我們普及介紹的成本會比較高。	今の人は、こういうレトロ筐体を知らないかもしれない。まず「何それ？」からになる分、浸透させる手間がかかりそうだ。	요즘엔 이런 레트로 아케이드를 아는 사람이 많지 않을 거라 우리가 소개하고 설명하려면 쉽지 않을 텐데.	Nowadays, most people don't even recognize retro arcade machines. Teaching everyone how they work is gonna be difficult.						0	3.5安卡希雅好感度优化
42	那每个人可以免费体验两局。	那每個人可以免費體驗兩局。	じゃあ一人、無料で二クレ分。	그럼 한 사람당 무료로 두 판씩 체험할 수 있게 해주자.	Then we'll give everyone two free trial rounds before they pay.						0	3.5安卡希雅好感度优化
43	你还想收费？不可以，文化节的所有活动都免费。	你還想收費？不可以，文化節的所有活動都免費。	まさか料金取る気か。ダメだ。文化祭は全部無料だ。	돈을 받으려고? 안 돼, 문화제의 모든 활동은 무료야.	You want to charge them? No way. All culture festival events have to be free.						0	3.5安卡希雅好感度优化
44	好吧……赚不了外快了。	好吧……賺不了外快了。	……そっか。小遣い稼ぎできないね。	알았어… 부수입은 포기해야겠네.	Fine... No extra cash then.						0	3.5安卡希雅好感度优化
45	安卡希雅揉揉眼睛，终于止住哈欠，开始环顾起自己的房间。	安卡希雅揉揉眼睛，終於止住哈欠，開始環顧起自己的房間。	アカシアは目をこすり、ようやくあくびを止めると、自分の部屋をぐるりと見回した。	아카시아는 눈을 비비더니 드디어 하품을 멈추고 자신의 방을 둘러보기 시작했다.	Rubbing her eyes, Acacia finally managed to stop yawning and started looking around her room.						0	3.5安卡希雅好感度优化
46	过了一会儿，安卡希雅转身看向我，似乎她已经有了办法。	過了一陣子，安卡希雅轉身看向我，她似乎已經想到了辦法。	しばらくすると、アカシアは何か思いついた様子で私に振り向いた。	잠시 후, 아카시아는 무슨 방안이라도 떠올랐는지 고개를 돌리고 날 쳐다봤다.	After some time, she looked back again. She seemed to have found a solution.						0	3.5安卡希雅好感度优化
47	有头绪了吗？	有頭緒了嗎？	閃いたか？	뭐 생각난 거라도 있어?	You got an idea?						0	3.5安卡希雅好感度优化
48	我们办一个动漫游戏怀旧展吧。	我們辦一個動漫遊戲懷舊展吧。	昔のアニメとか漫画、ゲームのノスタルジア展をしよう。	애니메이션 게임 추억 전시회를 열어보자.	Let's hold a throwback exhibition on manga, anime, and games.						0	3.5安卡希雅好感度优化
49	展品就用我的收藏，经费可以全部用来装扮展区。	展品就用我的收藏，經費可以全部用來裝飾展區。	展示品は私のコレクションを使って、経費は展示コーナーのデコレーションに使う。	내가 갖고 있는 수집품을 전시하고, 경비는 전시장을 꾸미는 데 사용하는 거야.	I'll use my collection to make up the exhibition, and we can use all the funding for decorations.						0	3.5安卡希雅好感度优化
50	好主意！	好主意！	いいじゃないか！	좋은 생각이야!	Good thinking!						0	3.5安卡希雅好感度优化
51	那你来写方案吧。	那你來寫方案吧。	じゃあ、プランは任せた。	그럼 방안 작성은 네가 해.	You write the proposal then.						0	3.5安卡希雅好感度优化
52	我拒绝！你跟我一起来写！	我拒絕！你跟我一起來寫！	断る。アカシアも一緒に書く。	거절할게! 같이 써!	Not on my own! You're writing it with me!						0	3.5安卡希雅好感度优化
53	拉着安卡希雅一起写好方案提交后，没多久我就听到了经费入账的提示音。	拉著安卡希雅一起寫好方案提交後，沒多久我就聽到了經費入帳的提示音。	アカシアを引きずって一緒に企画書をまとめ、提出してしばらくすると――「ピコン」と入金の通知音が聞こえた。	나는 아카시아를 붙잡고 방안을 작성해서 제출했고, 얼마 지나지 않아 경비가 입금되었다는 메시지를 확인할 수 있었다.	I drafted the proposal with Acacia and handed it in. Soon, I heard the notification that the funds had entered my account.						0	3.5安卡希雅好感度优化
54	我们又拿着地图翻来覆去选场地，然而剩下的好位置不多，基本都是室外。	我們又拿著地圖翻來覆去選場地，然而剩下的好位置不多，基本上都是室外。	私たちは地図を広げ、会場候補を何度も見比べた。しかし残っている「いい場所」は少なく、ほとんどが屋外だった。	우리는 지도를 이리저리 뒤적이며 장소를 골랐지만, 좋은 위치는 많이 남아있지 않았고 대부분 야외였다.	With the map open, we flipped back and forth to pick a location. However, there weren't many good spots, and almost all of them were outdoors.						0	3.5安卡希雅好感度优化
55	安卡希雅会接受自己的藏品在露天环境展出吗？	安卡希雅會接受自己的藏品在露天環境展出嗎？	アカシアは自分のコレクションが屋外に展示されることを嫌がらないだろうか。	아카시아가 본인의 수집품을 야외에서 전시하는 걸 받아들일 수 있을까?	I wasn't sure if Acacia would accept displaying her exhibits outdoors.						0	3.5安卡希雅好感度优化
56	天台还有一小块位置不错的场地，不过……	頂樓還有一小塊位置不錯的場地，不過……	屋上なら、まだ少しマシなスペースが空いている。	옥상에 작지만 괜찮은 공간이 남아있어.	There's a small area on the rooftop that's pretty decent. But...						0	3.5安卡希雅好感度优化
57	天台……	頂樓……	屋上……	옥상이라…	The rooftop...						0	3.5安卡希雅好感度优化
58	可以。	可以。	いいよ。	괜찮네.	That works.						0	3.5安卡希雅好感度优化
59	你确定？刮风下雨以及阳光照射都会损坏你的收藏吧。	你確定？刮風下雨以及陽光照射都會損壞你的收藏吧。	本気か。風雨や日差しで、コレクションは傷む。	정말이야? 바람이 불거나 비가 내리거나 햇볕이 내리쫴서 네 소장품이 망가질 수도 있는데.	Are you sure? Wind, rain, and direct sunlight could damage your collection.						0	3.5安卡希雅好感度优化
60	没关系，向世人展示那个世界的美好，不亏。	沒關係，向世人展示那個世界的美好，不虧。	大丈夫。世間にあの世界の素晴らしさを見せることができるなら。	그래도 사람들한테 당시 그 세상의 아름다움을 보여줄 수 있는 것만으로도 손해는 아니라고 생각해.	That's fine. If we're showing everyone the beauty of that world, it's worth it.						0	3.5安卡希雅好感度优化
61	而且我们的展柜可以用防水防紫外线的……吧？	而且我們的展櫃可以用防水防紫外線的……吧？	それに展示ケースは、防水でUVカットの……だよね？	그리고 우리가 사용하는 진열대는 방수하고 자외선 차단 기능이 전부 있… 을 거잖아?	Besides, we can use display cabinets made of UV proof, waterproof material... right?						0	3.5安卡希雅好感度优化
62	差点忘了，那我们就定一批最好的展柜吧。	差點忘了，那我們就定一批最好的展櫃吧。	危うく忘れるところだった。じゃあ、最高グレードを発注しよう。	깜빡할 뻔했네. 그럼 최고급 진열대를 주문하자.	Good point, I almost forgot that. Then let's order the best cabinets we can get.						0	3.5安卡希雅好感度优化
63	我迅速地提交了场地申请，很快就得到了申请成功的回复。	我迅速地提交了場地申請，很快就得到申請成功的回覆。	即座に会場申請を送り、ほどなく「申請承認」の返信が届いた。	나는 재빨리 장소 신청을 했고, 곧 신청이 완료됐다는 답변을 받았다.	I quickly submitted the venue request, and approval came back in no time.						0	3.5安卡希雅好感度优化
64	我开始对这个怀旧展开始期待起来，期待我们真的复刻出安卡希雅所热爱的那个世界。	我開始對這個懷舊展期待起來，期待我們真的復刻出安卡希雅所熱愛的那個世界。	このノスタルジア展が楽しみになっていた。アカシアが愛した世界を、少しでも「復刻」できるかもしれないからだ。	아카시아가 그토록 사랑했던 세상을 재현해 낼 생각에 나는 추억 전시회가 기대되기 시작했다.	I began to look forward to this throwback exhibition, where we would recreate the world that Acacia loved.						0	3.5安卡希雅好感度优化
65	那个对未来充满想象的、很有活力的世界，值得在这个时代拥有独特的光芒。	那個對未來充滿想像的、很有活力的世界，值得在這個時代擁有獨特的光芒。	未来に想像を抱いていた、活気のある世界。この時代でも、きっと独特の光を放てる。	미래에 대한 상상으로 가득하고 활기 넘치는 그 세상은, 이 시대에서 고유한 빛을 발할 것이다.	That world, brimming with energy and imagination for the future, deserved its own light in this era.						0	3.5安卡希雅好感度优化
66	哪怕只是一场小小的展览。	哪怕只是一場小小的展覽。	――たとえ、小さな展示会でも。	비록 작은 전시회에 불과하더라도.	Even if it was just a small exhibition.						0	3.5安卡希雅好感度优化
67	按照计划，终于来到了“虚有之岛”动漫游戏怀旧展的前一天。	按照計畫，終於來到了「虛有之島」動漫遊戲懷舊展的前一天。	予定通り、「虚ろなる島」アニメ＆ゲームノスタルジア展の前日がやってきた。	계획대로, 드디어 '허무의 섬' 애니메이션 게임 추억 전시회 전날이 되었다.	Everything went according to plan. Finally, it was the day before the "Hollow Isle" manga, anime, and game throwback exhibition.						0	3.5安卡希雅好感度优化
68	一大早去资源部领取了我们定制的展柜，当我到达天台场地时，却发现安卡希雅已经先来一步。	一大早去資源部領取了我們訂製的展櫃，當我到達頂樓場地時，卻發現安卡希雅已經先來一步。	朝イチで資源部に行き、特注の展示ケースを受け取る。屋上の会場に着くと、アカシアはすでに先に来ていた。	아침 일찍부터 자원부에 가서 우리가 커스텀한 진열대를 받고 옥상 장소에 도착했는데, 그곳엔 벌써 아카시아가 와 있었다.	First thing in the morning, I picked up our custom display cabinet from the Resource Department. When I reached the rooftop, Acacia was already there.						0	3.5安卡希雅好感度优化
69	通讯也不接，还以为你又睡过头了。	通訊也不接，還以為你又睡過頭了。	通信も出ない。寝坊したのかと思ったぞ。	통신도 안 받길래, 또 늦잠 자나 했는데.	You didn't pick up my calls. I thought you overslept again.						0	3.5安卡希雅好感度优化
70	抱着这两大箱模型，腾不出手来接嘛。	抱著這兩大箱模型，空不出手來接嘛。	このでっかい箱、二つ抱えてる。手が空かない。	이렇게 큰 상자 두 개를 안고 있는 바람에 손이 없어서.	I had my hands full carrying these two boxes of figures. It's hard to answer like this.						0	3.5安卡希雅好感度优化
71	不错，我差点以为我要一个人在这组装展柜了。	不錯，我差點以為我要一個人在這組裝展櫃了。	いいな。一人でケースを組み立てる羽目になるところだった。	다행이네. 난 혼자서 진열대를 조립해야겠다고 생각하고 있었거든.	True. I almost thought I was going to assemble the cabinets by myself.						0	3.5安卡希雅好感度优化
72	我姑且也是社长，有那么不靠谱吗。	我好歹也是社長，有那麼不可靠嗎？	一応、私も部長だよ。そんなに信用ない？	그래도 내가 회장인데, 그렇게 믿음직스럽지 못하단 말이야?	I am the president, you know. I'm not that unreliable.						0	3.5安卡希雅好感度优化
73	而且，不是答应过你要负起责任来么。	而且，不是答應過你要負起責任來嘛。	それに――責任持つって、約束したでしょ。	게다가, 내가 책임지겠다고 약속했잖아.	Besides, I promised I'd take responsibility.						0	3.5安卡希雅好感度优化
74	说完，安卡希雅就拿出了工具，开始根据我们的图纸仔细布置场地。	說完，安卡希雅就拿出了工具，開始根據我們的圖紙仔細佈置場地。	そう言うとアカシアは工具を取り出し、図面を見ながら黙々と配置を始めた。	말을 마친 아카시아는 공구를 꺼내서 우리의 도면에 따라 꼼꼼히 장소를 꾸미기 시작했다.	With that, she took out her tools and began setting everything up according to our layout plans.						0	3.5安卡希雅好感度优化
75	文化节明天就开始了，我们只有两个人布置场地，工作量应该比较大。	文化節明天就開始了，我們只有兩個人佈置場地，工作量應該比較大。	文化祭は明日から。二人だけで設営するんだよ。作業量、けっこう重いと思う。	문화제가 당장 내일인데, 우리 둘이서만 장소를 꾸미려면 일이 꽤 많을 테고.	The company culture festival starts tomorrow. Only the two of us setting this up... It's gonna be a grind.						0	3.5安卡希雅好感度优化
76	其实她一直很关心别人，只是不太明显。	其實她一直很關心別人，只是不太明顯。	実は彼女、ずっと周りのことに気を遣っている。ただ気づきにくいだけだ。	사실 티가 잘 안 날 뿐이지 아카시아는 다른 사람을 정말 잘 챙겼다.	She'd always been considerate of others. She just didn't show it very well.						0	3.5安卡希雅好感度优化
77	没事，一起加油吧。	沒關係，一起加油吧。	大丈夫、一緒に頑張ろう。	괜찮아. 같이 힘내보자.	Okay. Let's get started.						0	3.5安卡希雅好感度优化
78	我注意到安卡希雅手里拿的介绍词，里面提到的一些作品是她人工冬眠期间完结的。	我注意到安卡希雅手裡拿的介紹詞，裡面提到的一些作品是她人工冬眠期間完結的。	アカシアの手元にある解説文を見ると、そこには彼女が睡眠カプセルで過ごしていた間に完結した作品もいくつか含まれていた。	아카시아가 들고 있는 소개 문구를 보니, 그녀의 인공 동면 기간에 완결된 작품들이 언급되어 있었다.	I glanced at the introduction card in her hand. Some of the titles hadn't been finished until she was in cryosleep.						0	3.5安卡希雅好感度优化
79	她也都详尽地写上了评价，应该是在醒来之后补完了吧。	她也都詳盡地寫上了評價，應該是在醒來之後補完了吧。	しかも評価まできっちり書いてある。――目覚めてから、見ていない分まで一気に追いきったんだろう。	그녀는 그 작품들에 대한 평가를 상세히 적었는데, 깨어난 후에 다 보완한 것 같았다.	She'd written detailed comments for them too. She must've caught up on them after she woke up.						0	3.5安卡希雅好感度优化
80	介绍词……有什么问题吗？	介紹詞……有什麼問題嗎？	解説文……何か問題？	소개 문구에… 무슨 문제라도 있어?	The introduction... Is there a problem?						0	3.5安卡希雅好感度优化
81	就是有点惊讶你也喜欢后来出的作品。	就是有點驚訝你也喜歡後來出的作品。	後から出た作品も好きだなんて、ちょっと驚いた。	아카시아가 인공 동면 기간 동안 출시된 작품들도 좋아하는 것에 조금 놀랐을 뿐이야.	I'm just a little surprised you like the stuff that came out later.						0	3.5安卡希雅好感度优化
82	我不会因为作品出现的时间晚而带有偏见，好东西就是好东西。	我不會因為作品出現的時間晚而帶有偏見，好東西就是好東西。	眠ってる間に出たからって、私は作品に偏見を持ったりしないよ。作品の良し悪しに時代は関係ないから。	난 작품이 늦게 나왔다고 따로 편견을 갖지 않아. 좋은 게 좋은 거니까.	I won't be biased just because something came out later. If it's good, it's good.						0	3.5安卡希雅好感度优化
83	而且它们也是我的世界的延续。	而且它們也是我的世界的延續。	それに、こういう作品は私の世界の続きでもある。	그리고 이것들은 내가 살던 세상의 시간을 연결해 주는 고리이기도 하고.	And they can be an extension of my world too.						0	3.5安卡希雅好感度优化
