字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
15	分析员，我们收到了芙提雅发回的关于出现未知泰坦的报告，因为大部分人员已经休假，情报处理慢了一步。	分析員，我們收到了芙提雅發回的關於出現未知泰坦的報告，因為大部分人員已經休假，情報處理慢了一步。	分析員、フリティアから未知のタイタンの報告を受けましたが、大半の人は休暇を取っており、情報処理が少し遅れてしまいました。	분석가님, 프티야가 미지의 타이탄에 대해 보낸 보고서를 받았는데, 대부분의 인원이 휴가 중이라 처리가 좀 늦었어요.	Adjutant, we've received a report from Fritia about the appearance of an unknown Titan. The information processing was a bit delayed since much of the staff is already on vacation.						0	
b-3											0	
16	有什么需要我注意的吗？	有什麼需要我注意的嗎？	何か注意することはないか？	내가 주의해야 할 점은?	Anything I should be aware of?						0	
17	根据未知泰坦出现时，“歌唱者”监测到的数据来看，它的级别恐怕已经接近海拉。	根據未知泰坦出現時，“歌唱者”監測到的數據來看，它的級別恐怕已經接近海拉。	未知のタイタンが現れた時、「シンガー」が探知したデータから見ると、そのレベルは恐らくヒーラに近いです。	미지의 타이탄이 나타났을 때 '코러스'가 탐지한 데이터를 보면 헬라와 비슷한 등급으로 보여요.	According to data that the Chorus System recorded when the unknown Titan first appeared, it was nearly at the same level as Hela.						0	
18	你和海拉交过手，应该还记它的资料吧。	你和海拉交過手，應該還記得它的資料吧。	ヒーラとは戦ったことがありますので、その資料も覚えていますよね？	헬라와 한번 싸워보셨으니, 헬라에 대한 데이터는 기억하고 계시죠?	You fought Hela — I'm sure you remember the data.						0	
b-4											0	
19	海拉是从尤弥尔身上分裂出来的，力量强于一般泰坦，数量……	海拉是從尤彌爾身上分裂出來的，力量強於一般泰坦，數量……	ヒーラはユミルから分裂したもの、普通のタイタンより強力で、数は……	헬라는 이미르 신체에서 분열된 타이탄이고, 일반 타이탄보다 힘이 강해. 그리고 개체 수도…	Hela split off from Ymir and is stronger than ordinary Titans...						0	
20	你是说，那种未知泰坦不只有一个？	你是說，那種未知泰坦不只有一個？	あの未知のタイタンは、あれだけじゃないということか？	다시 말해서 미지의 타이탄이 하나는 아니라는 거네?	You're saying there's more than one unknown Titan?						0	
21	哦呀，这可不是什么好消息。	哦呀，這可不是什麼好消息。	おや、これは良い知らせではありませんね。	음… 좋은 소식은 아닌 것 같군요.	Aw man, this isn't good.						0	
22	只是某种预感，并没有证据，但愿是我多虑了。	只是某種預感，並沒有證據，但願是我多慮了。	ただの予感で、証拠はありません。考えすぎならいいんですけど。	확실한 증거는 없지만 그런 예감이 들어요. 저도 제가 과대망상을 하는 거였으면 좋겠네요.	It's only a hunch. I don't have any proof, and I really hope I'm wrong.						0	
b-5											0	
23	……	……	……	…	...						0	
24	怎么了吗？	怎麼了嗎？	どうしました？	왜 그러세요?	What's wrong?						0	
25	真不巧，我和分析员阁下也有这种不好的感觉，	真不巧，我和分析員閣下也有這種不好的預感。	あいにく、私と分析員様も同じ嫌な感じをしました。	사실은 저랑 분석가님도 그런 불길한 예감을 갖고 있었거든요.	Unfortunately, the Adjutant and I also had a bad feeling...						0	
b-6											0	
26	我通知其他人，立刻开始巡察。	我通知其他人，立刻開始巡察。	今すぐ巡査を始めるようにみんなに知らせる。	다른 사람들에게 지금 바로 순찰을 시작하라고 지시할게요.	I'll notify the others and start patrolling right away.						0	
27	你们千万小心，尽量不要受伤。	你們千萬要小心，盡量不要受傷。	怪我しないように、くれぐれも気をつけてください。	다들 조심하시고, 절대로 다치면 안 돼요.	Be careful, guys. Try not to get hurt.						0	
28	我等你们回来。	我等你們回來。	帰りを待っています。	돌아올 때까지 기다리고 있을게요.	I'll wait for you to come back.						0	
29	没想到卡罗琳也有这样温情的一面。	沒想到卡羅琳也有這樣溫情的一面。	カロリンがこんなに優しい一面を持っているとは。	캐롤린에게 이렇게 따뜻한 면이 있을 줄 몰랐네요.	I had no idea Caroline had such an affectionate side.						0	
30	还是说？她只对自己人才会这样？	還是說？她只對自己人才會這樣？	それとも、仲間にだけこんなことをするのでしょうか？	아니면 원래 본인 측 사람들한테만 저러는 건가요?	Or... is she only like that with you?						0	
b-7											0	
31	额……大概是因为过节？	呃……大概是因為過節？	えっと……たぶんお祭りのおかげかな？	음… 아마 축제 기간이라서 그런 거 아닐까요?	Erm... maybe it's because it's a holiday?						0	
32	一夜梦游千里月，五更霜落万家钟……	一夜夢遊千里月，五更霜落萬家鐘……	一夜にして千里の月を夢に見る、五更の霜は数々の家の鐘に降り注ぐ……	꿈속에서 수천 리 밖의 고향을 그리워하고, 새벽녘 서리가 수많은 집안에 내려앉는다…	I traversed a thousand moonlit miles in my dream, frost blanketing the bells of countless households at twilight...						0	
b-8											0	
b-8-2	什么？	什麼？	何？	응?	What?						0	
34	没什么，这样的氛围下，鄙人也忍不住有些思念家乡了。	沒什麼，這樣的氛圍下，鄙人也忍不住有些思念家鄉了。	いえ、雰囲気に当てられて、思わず故郷のことを懐かしんでしまいました。	아… 아무것도 아니에요. 순간 고향 생각이 나서.	Oh, nothing. It's just, with all the festivities, I can't help but miss my hometown a little.						0	
35	等一切结束后，鄙人能否有幸请分析员阁下共品一壶来自我家乡的香茗？	等一切結束後，鄙人能否有幸請分析員閣下共品一壺來自我家鄉的香茗？	全てが終わったら、私の故郷の茶湯に、分析員様にもご同席願えませんか。	모든 일이 끝난 후에, 실례가 안 된다면 분석가님을 초대해서 제 고향에서 직접 공수한 차를 한잔 대접해도 될까요?	After all of this is over, I'd be honored if you would taste a pot of tea from my hometown, Adjutant.						0	
b-9											0	
36	如果一切顺利的话，自然可以。	如果一切順利的話，自然可以。	もし全てがうまくいったら、もちろん。	순조롭게 끝나면 안될 건 없죠.	Of course, if everything goes smoothly.						0	
37	分析员阁下，青鸟会祝福于你。	分析員閣下，青鳥會祝福你。	分析員様、青鳥はあなたを祝福します。	분석가님, 청새가 당신에게 축복을 기원할 거예요.	Adjutant, sir, Qingniao will bless you.						0	
