字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
choiceG1A.4	离你想达成的终点，已经很近很近了哦。	離你想達成的終點，已經很近很近了哦。	目指す場所はすぐそこだから。	네가 이루고자 하는 목표에 꽤 가까워졌거든.	You're already so, so close to the finish line.						0	
choiceG1B	月之牌	月之牌	月	달 카드	Moon Card						0	B-牌2
choiceG1B.1	从这张牌里，卜卜看到了机会！很不错的机会哦！	從這張牌裡，卜卜看到了機會！很不錯的機會哦！	このカードからチャンスの匂いがする！すっごいチャンス！	보보는 이 카드를 통해 기회를 봤어! 정말 좋은 기회야!	Ah, this one signals opportunity — a really good one!						0	
choiceG1B.2	虽然不知道分析员心里的计划是什么，但只要抓住这个机会，事情的成功率就会大大提升。	雖然不知道分析員心裡的計畫是什麼，但只要抓住這個機會，事情的成功率就會大大提升。	分析員の考えはわからないけど、このチャンスをつかめばきっと成功するよ！	분석가 마음속에 어떤 계획이 있는지 모르겠지만, 이 기회만 잡으면 성공할 확률이 훨씬 높아질 거야.	I don't know exactly what you're working on, but just grab it, and your odds of success shoot way up!						0	
choiceG1B.3	我就提前恭喜分析员，心想事成啦~	我就提前恭喜分析員，心想事成啦~	よかったね！おめでとう～！	분석가, 소원 성취 미리 축하해~	So I'll say it now — congratulations. May everything go just the way you hope~						0	
choiceG1C	星之牌	星之牌	星	별 카드	Star Card						0	C-牌3
choiceG1C.1	咦？分析员最近是有什么烦心事吗？卜卜感觉到你似乎有些……迷茫？	咦？分析員最近是有什麼煩心事嗎？卜卜感覺到你似乎有些……迷茫？	あれ？分析員、最近何か悩み事でもあるの？ちょっと迷ってるような……	응? 분석가, 요즘 무슨 고민 있어? 보보가 보기엔 네가 좀… 방황하는 것 같은데?	Hmm... have you been feeling a little off lately? I'm sensing a bit of... confusion.						0	
choiceG1C.2	还好，这张牌的牌意是“力量”，意味着一切困难都会迎刃而解。	還好，這張牌的牌意是「力量」，意味著一切困難都會迎刃而解。	でも大丈夫、これは「パワー」のカードだから、どんな困難でも乗り越えられるよ。	다행히도 이 카드의 의미는 '힘'이야. 모든 어려움을 극복할 수 있다는 뜻이지.	It's okay — this card is Strength. It says you'll get through this soon.						0	
choiceG1C.3	要注意的是，别人的建议很可能让这个问题变得更复杂。	要注意的是，別人的建議很可能讓這個問題變得更複雜。	でも、他人のアドバイスが、かえって問題を複雑にしちゃうかも。	주의할 점은, 다른 사람의 조언이 이 문제를 더 복잡하게 만들 수 있다는 거야.	Just watch out for other people's opinions pulling you off track.						0	
choiceG1C.4	分析员只需要遵从自己内心的声音，理性地做出决策就好~	分析員只需要遵從自己內心的聲音，理性地做出決策就好~	だから分析員、自分の心の声を聞いて、冷静に決めてね。	분석가는 마음의 소리에 귀 기울이고, 이성적으로 결정하면 돼~	Take a breath, trust yourself, and choose with a calm, clear mind~						0	
choiceT.1	预言课	預言課	予言学	예언 수업	Prophecy						0	
topic1.1	预言的时候，魔法师们经常会找些水晶来增强魔力！	預言的時候，魔法師們經常會找些水晶來增強魔力！	予言する時、魔法使いたちは水晶で魔力を増幅させるんだよ！	마법사들은 예언할 때 크리스털로 마력을 강화한대!	For prophesying, mages often use crystals to amplify their magic!						0	卜卜
topic1.2	但水晶这东西，在魔法界可谓一石难求。	但水晶這東西，在魔法界可謂一石難求。	でも水晶って、魔法界では超レアなの。	하지만 마법계에서 크리스털 같은 물건을 구하려면 하늘의 별 따기와도 같지.	But crystals are pretty hard to find in the magic world.						0	卜卜
topic1.3	不过，这可难不倒卜卜~毕竟朔州地大物博嘛~	不過，這可難不倒卜卜~畢竟朔州地大物博嘛~	でも、心配ご無用！だって朔州にはいろんなものがいっぱいあるもん！	그래도 보보는 걱정 안 해~ 삭주는 넓고 자원이 풍부하니까~	Still, that's no problem for me~ Shuozhou's huge, and full of little surprises.						0	卜卜
topic1.4	不管是被冰雪常年覆盖的雪岭卫、沿海的南洋卫，还是和分析员相遇的北庭卫，都能见到水晶的踪迹。	不管是被冰雪常年覆蓋的雪嶺衛、沿海的南洋衛，還是和分析員相遇的北庭衛，都能見到水晶的蹤跡。	雪に覆われている雪嶺衛、海辺の南洋衛、分析員と出会った北庭衛……至る所に水晶が見られるよ。	언제나 눈으로 뒤덮여 있는 설령위든, 바닷가 남양위든, 그리고 분석가를 만난 북정위에서도 크리스털의 흔적을 찾아볼 수 있어.	From snowbound Xueling up north to seaside Nanyang down south, and to Beiting — where we first met — there are crystals waiting to be found.						0	卜卜
topic1.5	去那里挖的话，还可以顺带在朔州好好玩一圈。	去那裡挖的話，還可以順帶在朔州好好玩一圈。	水晶掘りに行くついでに、朔州をたっぷり満喫しちゃおう！	거기서 크리스털을 캐고, 삭주 구경도 한 바퀴 할 수 있겠다.	If we went hunting for them, we could even turn it into a little sightseeing trip!						0	卜卜
topic1.6	分析员，你对哪个地方比较感兴趣？	分析員，你對哪個地方比較感興趣？	ねえ、分析員はどこに興味があるの？	분석가는 어딜 더 가고 싶어?	So, Adjutant, which place sounds the most fun to you?						0	卜卜
choiceT1A	雪岭卫	雪嶺衛	雪嶺衛	설령위	Xueling						0	A-雪岭卫
choiceT1A.1	雪岭卫可冷了~那里的人都穿得厚厚的。	雪嶺衛可冷了~那裡的人都穿得厚厚的。	雪嶺衛は寒いから、分厚いコートを着ないとだね。	설령위는 정말 추워~ 거기 사람들은 모두 두꺼운 옷을 입고 다니지.	It's freezing there! Everyone bundles up in thick coats just to stay warm.						0	卜卜
choiceT1A.2	小导游卜卜会带分析员尝尝那里的冻梨，和雪岭酸菜。	小導遊卜卜會帶分析員嘗嘗那裡的凍梨，和雪嶺酸菜。	でもあそこの冷凍梨と漬物はおいしいから、案内してあげる。	귀여운 가이드 보보가 분석가를 데리고 가줄게. 거기서 같이 얼린 배랑 설령 배추를 먹어 보자.	Your tour guide Bubu will make sure you try the frozen pears and pickled cabbage, local specialties.						0	卜卜
choiceT1A.3	冰糕也是一定要吃的，多冷的天都得买一个！	冰糕也是一定要吃的，多冷的天都得買一個！	それからアイス絶品！寒くても食べる価値あるよ！	아이스크림도 꼭 먹어봐야 해. 아무리 추워도 하나쯤은 사 먹어야 한다고!	And the ice cream? A total must — yes, even in that cold!						0	卜卜
choiceT1A.4	到时候，我用小木勺，一口一口喂分析员~	到時候，我用小木勺，一口一口餵分析員~	わたしがスプーンであーんしてあげるね～	나중에 내가 작은 나무 숟가락으로 한 입씩 먹여줄게~	I'll feed you with a little wooden spoon, one bite at a time~						0	卜卜
choiceT1B	南洋卫	南洋衛	南洋衛	남양위	Nanyang						0	B-南洋卫
choiceT1B.1	南洋卫临海，那里的人最爱鱼脍。	南洋衛臨海，那裡的人最愛魚膾。	南洋衛は海沿いの町で、みんなお刺身が大好きなの。	남양위는 바다와 가까워. 거기 사람들은 생선회를 제일 좋아하지.	Nanyang sits right on the ocean, and people there love fresh seafood.						0	卜卜
choiceT1B.2	分析员可以和卜卜尝试“打边炉”，这种做法据说能保留食材最本真的味道。	分析員可以和卜卜嘗試「打邊爐」，這種做法據說能保留食材最本真的味道。	それから、しゃぶしゃぶ鍋は、素材の味が引き立つ最高の料理なんだって！	분석가, 보보랑 같이 '남부 훠궈'를 먹어 보자. 재료 본연의 맛을 가장 잘 살릴 수 있는 조리법이래.	We could try the local hotpot style — they say it keeps the flavors pure.						0	卜卜
choiceT1B.3	那里的气候也很舒适，是个宜居的好地方。	那裡的氣候也很舒適，是個宜居的好地方。	気候も穏やかで、とっても住みやすいところなんだって。	거긴 기후도 아주 쾌적해서 살기 좋은 곳이야.	And the weather's usually warm and sooo nice... it's a super comfy place to live.						0	卜卜
choiceT1B.4	就是可惜方言有些难懂，咩啊咩啊，完全听不明白。	就是可惜方言有些難懂，咩啊咩啊，完全聽不明白。	ただ方言がちょっと……メェ〜ア メェ〜アとか全然わかんない。	근데 사투리가 좀 어려워. '뭬야 뭬야' 같은 거 있잖아, 무슨 뜻인지 전혀 모르겠어.	Only catch? The dialect is really tricky! Meh-ahh, meh-ahh — I still don't really understand it.						0	卜卜
choiceT1C	北庭卫	北庭衛	北庭衛	북정위	Beiting						0	C-北庭卫
choiceT1C.1	分析员几次去北庭卫都是因为公司的任务呢。	分析員幾次去北庭衛都是因為公司的任務呢。	分析員が北庭衛に行く時って、いつも会社の任務なんでしょ？	분석가는 회사 임무를 수행하러 북정위에 몇 번 갔었지?	You've been to Beiting a few times, but always for work, right?						0	卜卜
choiceT1C.2	来去匆匆，停留的时间都太少啦。	來去匆匆，停留的時間都太少啦。	バタバタしてて、あまりゆっくりできなかったよね。	시간이 촉박해서 오래 머물지 못했잖아.	In and out so fast, you never got to really look around.						0	卜卜
choiceT1C.3	北庭卫虽然看着有些荒凉，但在深处也有特别的大漠风光。	北庭衛雖然看著有些荒涼，但在深處也有特別的大漠風光。	北庭衛は物寂しいけど、奥には広大な砂漠の風景が広がってるよ。	북정위가 좀 황량해 보이긴 해도, 깊숙이 들어가면 특별한 사막의 풍경을 볼 수 있어.	It might seem barren at first, but deep in the desert there's a quiet magnificence you won't find anywhere else.						0	卜卜
choiceT1C.4	还是等以后，卜卜带分析员去亲自领略一下吧~	還是等以後，卜卜帶分析員去親自領略一下吧~	今度、ブブが案内してあげるね～	나중에 보보가 직접 분석가를 데리고 가봐야겠네~	Someday, I'll take you there myself, so you can really see how beautiful it is~						0	卜卜
choiceT.2	飞行课	飛行課	飛行術	비행 수업	Flying						0	
topic2.1	扫帚是最传统的飞行工具，但因为使用起来不太安全、硌屁股等问题，已经逐渐被大家淘汰了。	掃帚是最傳統的飛行工具，但因為使用起來不太安全、硌屁股等問題，已經逐漸被大家淘汰了。	ほうきってポピュラーな空飛ぶ道具だけど、危険でお尻が痛くなるから、今はあまり使われてないよ。	빗자루는 가장 전통적인 비행 도구지만, 안전하지 않고 엉덩이가 아프다는 등의 문제로 점차 도태되고 있어.	Brooms used to be the classic way to fly, but they're not exactly safe — and honestly, they're pretty rough on the buns... So people have moved on from them.						0	
topic2.2	现在魔法界对飞行工具的态度大致分为三派，即日用派、科技派和怪奇派。	現在魔法界對飛行工具的態度大致分為三派，即日用派、科技派和怪奇派。	昨今、魔法界には日用派、科学派、怪奇派があるの。	지금 마법계에서 비행 도구를 바라보는 관점은 크게 세 가진데, 일상주의파, 기술주의파, 신비주의파가 있어.	These days, flying tools fall into three schools of thought: the Everyday type, the Tech type, and the Quirky type.						0	
topic2.3	日用派提倡把生活中的常见的物品来作为飞行道具，比如毯子、斗篷之类的。	日用派提倡把生活中的常見的物品作為飛行道具，比如毯子、斗篷之類的。	日用派は、じゅうたんやマントとか、普段使う物を空飛ぶ道具にする流派。	일상주의파는 카펫이나 망토같이 일상생활에서 흔히 볼 수 있는 물건들을 비행 도구로 만들자는 주장이야.	Everyday uses stuff from daily life — blankets, cloaks, ordinary things turned into flying gear.						0	
topic2.4	科技派则致力于在普通人的交通工具上附加魔法，就像魔法汽车、魔法巴士。	科技派則致力於在普通人的交通工具上附加魔法，就像魔法汽車、魔法巴士。	科学派は普通の乗り物に魔法を組み合わせる流派。魔法自動車や魔法バスとかね。	기술주의파는 일반 사람들의 교통수단에 마법을 더하려 하지. 마법 자동차나 마법 버스처럼 말이야.	Tech gives normal vehicles a magical upgrade — think enchanted cars, even magic buses.						0	
topic2.5	怪奇派的飞行道具就比较多样了，有挂在屁股上，像风扇一样的尾巴，还有戴在头顶的竹蜻蜓。	怪奇派的飛行道具就比較多樣了，有掛在屁股上，像風扇一樣的尾巴，還有戴在頭頂的竹蜻蜓。	怪奇派は色々あるよ。お尻に付ける扇風機のしっぽや、頭に乗せる竹とんぼだったり。	신비주의파의 비행 도구는 더 다양한데, 선풍기 같은 꼬리를 엉덩이에 달기도 하고, 대나무로 된 프로펠러를 머리에 쓰기도 해.	Quirky is where it gets creative. Some people strap little spinning tails on like tiny propellers, and some even wear bamboo copters on their heads.						0	
topic2.6	分析员，你更倾向哪个流派呢？	分析員，你更傾向哪個流派呢？	分析員はどの流派がいい？	분석가는 어떤 유형이 마음에 들어?	So, Adjutant — which school of flying sounds more like your style?						0	
choiceT2A	日用派	日用派	日用派	일상주의파	Everyday						0	选项A
choiceT2A.1	把日常会使用的事物改造成飞行道具，听上去的确很方便呢。	把日常會使用的事物改造成飛行道具，聽上去的確很方便呢。	日用品を空飛ぶ道具に改造…確かに便利そうだね。	일상생활에서 사용하는 물건을 비행 도구로 개조한다니, 정말 편리할 것 같아.	Turning everyday objects into flying tools does sound convenient.						0	
choiceT2A.2	要是某天，卜卜起晚了，就直接乘着被褥飞到出勤点。	要是某天，卜卜睡晚了，就直接乘著被子飛到出勤點。	寝坊しちゃった日は、布団にくるまったまま出勤できるし。	보보가 늦잠을 자는 날에는, 이불을 타고 바로 출근지로 날아가면 되니까.	If I ever oversleep, I could just hop on my bedsheet and zip straight to work!						0	
choiceT2A.3	这样，路上还能多睡一会，想想都觉得美极了。	這樣，路上還能多睡一下，想想都覺得太棒了。	寝たまま出勤できるなんて……考えただけで幸せだなぁ。	그러면 가는 길에 좀 더 잘 수도 있고, 생각만 해도 너무 좋네.	That way I could even sneak a little nap on the way... Ahh, sounds nice~						0	
choiceT2B	科技派	科技派	科学派	기술주의파	Tech						0	选项B
choiceT2B.1	科技派的道具坐起来又舒适，又能遮风挡雨，的确是不错的选择！	科技派的道具坐起來又舒適，又能遮風擋雨，的確是不錯的選擇！	科学派の乗り物は乗り心地良いし、雨風も防げて良いよね～	기술주의파 도구는 앉아 있기도 편하고, 비바람을 막아주기도 해. 꽤 괜찮은 선택이야!	Tech rides are comfy and stable, and they keep out the wind and rain — solid choice!						0	
choiceT2B.2	不过，因为和普通交通工具长得太像，很容易被误乘呢……	不過，因為和普通交通工具長得太像，很容易被誤乘呢……	でも普通の乗り物とそっくりだから、間違えて乗られちゃうかも……	하지만 일반 교통수단과 너무 비슷해서 누가 실수로 탈 수도 있겠는데…	But since they look just like regular vehicles, ordinary people sometimes board them by mistake...						0	
choiceT2B.3	果然还是得把站台藏隐蔽些。	果然還是得把站台藏隱蔽些。	やっぱり乗り場はもっと隠した方が良さそうだね～	아무래도 승강장을 더 꼭꼭 숨겨놔야겠어.	Guess they need to hide those platforms a bit better~						0	
choiceT2C	怪奇派	怪奇派	怪奇派	신비주의파	Quirky						0	选项C
choiceT2C.1	什么什么，分析员居然比较青睐怪奇派吗？	什麼什麼，分析員居然比較青睞怪奇派嗎？	ええっ！？怪奇派がいいの？	뭐야 뭐야, 분석가는 신비주의파가 더 끌린다고?	Wait — really, Adjutant? You actually prefer the Quirky type?						0	
choiceT2C.2	那……卜卜也试着变条尾巴出来？	那……卜卜也試著變條尾巴出來？	じゃあ…ブブもしっぽをつけてみようか？	그럼… 보보도 꼬리를 하나 만들어볼까?	Then maybe... I should try growing a tail too?						0	
choiceT2C.3	哪种尾巴比较好呢？小猫尾巴……还是小猪尾巴呢？	哪種尾巴比較好呢？小貓尾巴……還是小豬尾巴呢？	どんなのがいい？ネコちゃんの？それともブタさんの？	어떤 꼬리가 좋을까? 고양이 꼬리… 아니면 돼지 꼬리?	Hmm... which suits me better — a cute little cat tail, or a curly piggy one?						0	
choiceT.3	黑暗魔法	黑暗魔法	黒魔法	흑마법	Dark Magic						0	
topic3.1	其实，只有很小一部分极具破坏力的黑魔法，被收录、封存在禁书之中。	其實，只有很小一部分極具破壞力的黑魔法，被收錄、封存在禁書之中。	実は禁書に封印されてる破壊的な黒魔法はほんの一部だけなんだよ。	사실, 파괴력이 매우 강한 일부 흑마법만이 금서에 수록되고 봉인되어 있어.	Truth is, only a tiny handful of truly destructive dark spells are locked away in forbidden grimoires.						0	卜卜
topic3.2	魔法管理局一直有意把几种禁忌魔法，也纳入黑魔法的范畴。这件事还引出很多讨论呢。	魔法管理局一直有意把幾種禁忌魔法，也納入黑魔法的範疇。這件事還引出很多討論呢。	魔法管理局が、いくつかの禁断魔法も黒魔法に加えようとしてて、議論が続いてるの。	마법 관리국에서는 일부 금기 마법도 흑마법의 범주에 포함하려 하고 있어. 그래서 많은 논란이 있었지.	Lately, the Bureau of Magic's been talking about adding a few taboo spells to that list, and it's stirred up quite the debate.						0	卜卜
topic3.3	被提名的禁忌魔法，有永生魔法、时间旅行、造物之术。	被提名的禁忌魔法，有永生魔法、時間旅行、造物之術。	候補は不死の魔法、タイムトラベル、創造魔法の三つだよ。	지금 후보에 오른 금기 마법은 영생 마법, 시간 여행, 그리고 창조술이 있어.	On the docket are Immortality, Time Travel, and the Art of Creation.						0	卜卜
topic3.4	分析员，你觉得哪种魔法该最先被列入黑魔法的范畴，就此封存呢？	分析員，你覺得哪種魔法該最先被列入黑魔法的範疇，就此封存呢？	分析員はどれを最初に封印すべきだと思う？	분석가는 어떤 마법이 가장 먼저 흑마법으로 분류되고, 봉인되어야 한다고 생각해?	So, Adjutant — which one do you think should be branded dark and sealed away first?						0	卜卜
choiceT3A	永生魔法	永生魔法	不死の魔法	영생 마법	Immortality						0	A-永生魔法
choiceT3A.1	无限的时间会稀释一切意义。	無限的時間會稀釋一切意義。	終わりのない時間は全ての意味を薄めちゃう……	무한한 시간은 모든 것의 의미를 희석하지.	Endless time dilutes the preciousness that gives life meaning.						0	卜卜
choiceT3A.2	卜卜都明白的道理，那些永生者怎么看不明白呢。	卜卜都明白的道理，那些永生者怎麼看不明白呢。	ブブでもわかることなのに、不死を求めるヤツらはなんでわかんないんだろう。	보보마저 아는 사실을, 그 영생자들은 왜 모르는 걸까?	Even I can see that — so why can't the immortals?						0	卜卜
choiceT3A.3	为了积累财富、权力，甘愿变成冷漠、失去人性的怪物。	為了積累財富、權力，甘願變成冷漠、失去人性的怪物。	富や権力のために、冷酷で人間性を失った怪物になることもいとわない。	재산과 권력을 쌓기 위해 차갑고 비인간적인 괴물이 되기를 자처하다니.	They chase wealth and power till they turn into cold, heartless monsters.						0	卜卜
choiceT3A.4	不值，太不值啦！	不值，太不值啦！	そんなの絶対損だよ！	정말 의미 없어. 의미 없다고!	So, so not worth it!						0	卜卜
choiceT3B	时间旅行	時間旅行	タイムトラベル	시간 여행	Time Travel						0	B-时间旅行
choiceT3B.1	虽然知道时间旅行可能会造成很严重的后果……	雖然知道時間旅行可能會造成很嚴重的後果……	タイムトラベルすると大変な結果を招く恐れがあることはわかってるよ……	시간 여행이 심각한 결과를 초래할 수 있다는 건, 나도 알지만…	I know time travel can get really messy...						0	卜卜
choiceT3B.2	但卜卜很想回到过去，看看以前的分析员是什么样。	但卜卜很想回到過去，看看以前的分析員是什麼樣。	でも、ブブはやっぱり過去に行って、昔の分析員に会ってみたい！	그래도 보보는 과거로 돌아가서 예전의 분석가가 어떤 모습이었는지 보고 싶어.	Still, I wonder what you were like in the past, Adjutant.						0	卜卜
choiceT3B.3	可要是在以前的时空就认识了分析员，那现在这些美好记忆，会不会就不存在了呢？	但要是在以前的時空就認識了分析員，那現在這些美好記憶，會不會就不存在了呢？	でも過去で出会っちゃったら、今の大切な思い出が消えちゃうのかな！？	하지만 만약 예전의 시공간에서 분석가를 만났다면, 지금의 이 아름다운 추억들이 사라지지 않을까?	But if I went back and met you, maybe all our beautiful memories now would never happen...						0	卜卜
choiceT3B.4	唔哇，不行不行，这不行！	唔哇，不行不行，這不行！	ええー、そんなのダメ！絶対ダメ！	으악! 안 돼, 안 돼, 그것만은 안 돼!	Uh-uh! I don't want that, absolutely not!						0	卜卜
choiceT3C	造物之术	造物之術	創造魔法	창조술	Art of Creation						0	C-造物之术
choiceT3C.1	造物魔法，想想都很可怕呢。	造物魔法，想想都很可怕呢。	創造魔法って考えるだけで怖いよね。	창조술이라니, 생각만 해도 무서워.	Creation magic... just thinking about it gives me chills.						0	卜卜
choiceT3C.2	说到底，这也是为了满足造物者狂妄的野心吧。	說到底，這也是為了滿足造物者狂妄的野心吧。	結局は創造者の傲慢な野望のための魔法でしょ。	결국 이것도 창조자의 오만한 야망을 채우기 위한 거잖아.	It just feeds the creator's ego and ambition, right? Where does it end?						0	卜卜
choiceT3C.3	卜卜也同意，把这个危险的魔法立刻封存起来！	卜卜也同意，把這個危險的魔法立刻封存起來！	ブブもこの魔法はすぐ封印すべきだと思う！	보보 생각도 같아. 이런 위험한 마법은 당장 봉인해야 해!	I'm with you — it should be sealed away for good!						0	卜卜
choiceT3C.4	不然哪天世上要是出现了会飞的饺子、会说话的包子怎么办？	不然哪天世上要是出現了會飛的餃子、會說話的包子怎麼辦？	じゃないと、空飛ぶ餃子やしゃべる肉まんとかが現れちゃうかもしれないもん！	안 그러면 언젠가는 하늘을 나는 만두, 말하는 찐빵이 나타날 수도 있잖아?	Otherwise one day we'll have flying dumplings and talking pork buns!						0	卜卜
choiceT.4	元素魔法	元素魔法	元素魔法	원소 마법	Elemental Magic						0	
topic4.1	元素魔法实际上是水、火、土、风四种元素魔法的统称。	元素魔法實際上是水、火、土、風四種元素魔法的統稱。	元素魔法って実は水・火・風・土魔法の総称なんだよ。	원소 마법은 사실 물, 불, 흙, 바람 네 가지 원소 마법을 통틀어 부르는 말이야.	Elemental magic is the umbrella term for four basic types: water, fire, earth, and wind.						0	卜卜
topic4.2	一般来说……掌握两种元素，就算得上很厉害的元素魔法师了。	一般來說……掌握兩種元素，就算得上很厲害的元素魔法師了。	普通は、二つの元素を操れれば、立派な元素魔法使いなんだよ。	일반적으로… 두 가지 원소를 다룰 수 있다면 꽤 대단한 원소 마법사라고 할 수 있지.	Usually, if you can master even two, you're already considered a pretty great mage.						0	卜卜
topic4.3	分析员~如果是你的话，会最先从哪一种元素开始修习呢？	分析員~如果是你的話，會最先從哪一種元素開始修習呢？	分析員はどの元素から習得したい？	분석가~ 너라면 어떤 원소부터 배울 것 같아?	So, Adjutant~ If it were you, which element would you start with?						0	卜卜
choiceT4A	水元素	水元素	水元素	물 원소	Water						0	A-水元素
choiceT4A.1	如果从水元素魔法开始修习的话……	如果從水元素魔法開始修習的話……	水魔法かぁ～	물 원소 마법부터 시작한다면…	If you learn water magic...						0	卜卜
choiceT4A.2	那就可以用魔法浇花、洗衣服，不过水元素也有暴走的可能性。	那就可以用魔法澆花、洗衣服，不過水元素也有暴走的可能性。	それならお花の水やりや、洗濯が楽になるね！あっ、でも水元素が暴走しちゃうかもね。	마법으로 꽃에 물을 주거나 빨래를 할 수 있겠네. 근데 물 원소도 폭주할 가능성이 있어.	You could use it to water flowers, or even do the laundry! Though... water can be a little unpredictable sometimes.						0	卜卜
choiceT4A.3	唔……有了~	唔……有了~	そうだ！	음… 알겠어~	Hmm... oh! I've got it!						0	卜卜
choiceT4A.4	如果一开始就在练习魔法时，穿得清凉些，应该就不怕衣服被打湿了吧。	如果一開始就在練習魔法時，穿得清涼些，應該就不怕衣服被打濕了吧。	水着で練習すれば、濡れても平気じゃない？	시원한 차림으로 마법 연습을 시작하면, 옷이 젖을까 봐 걱정하지 않아도 되겠다.	If you practiced in something cooler — maybe... no shirt — then you wouldn't have to worry about soaking your clothes~ Hehe.						0	卜卜
choiceT4A.5	卜卜一定是学习魔法的天才。	卜卜一定是學習魔法的天才。	ブブって天才～	역시 보보는 마법 천재가 분명해.	See? I really am a natural-born genius at this!						0	卜卜
choiceT4B	火元素	火元素	火元素	불 원소	Fire						0	B-火元素
choiceT4B.1	火元素魔法有着很强的破坏力和进攻性。	火元素魔法有著很強的破壞力和進攻性。	火炎魔法の破壊力と攻撃性ってすごいんだよ。	불 원소 마법은 강력한 파괴력과 공격성이 있어.	Fire magic's got serious power. It's intense, and super destructive if you're not careful.						0	卜卜
choiceT4B.2	修习的时候，连房间里的空气都会变得炽热起来。	修習的時候，連房間裡的空氣都會變得熾熱起來。	練習する時、部屋中の空気までアツアツになっちゃうんだ。	연습하다 보면 방 안의 공기까지 아주 뜨거워지지.	You can even feel the air around you growing hotter while you practice.						0	卜卜
choiceT4B.3	施术者为了避免火元素反噬，也流传下来一些神秘咒语，我记得内容好像是……	施術者為了避免火元素反噬，也流傳下來一些神秘咒語，我記得內容好像是……	たしか、火の元素の暴走を防ぐ呪文があったはず……	시전자가 불 원소가 역류하지 않게 하려고, 오래전부터 전해 내려온 신비한 주문이 있어. 무슨 내용이었냐면…	So mages came up with an incantation to balance the heat. I think it goes...						0	卜卜
choiceT4B.4	唔……以舌间微润，以山谷晨露，抚平灼热。	唔……以舌間微潤，以山谷晨露，撫平灼熱。	えーっと……「舌の潤いと、谷間に宿る朝露をもって、燃ゆる熱を鎮めよ」だったかな。	음… 혀끝의 촉촉함으로, 계곡의 아침 이슬로, 뜨거운 열기를 잠재우리.	"With the tongue lightly moistened, with dawn's first dew in the valley, let the heat within be soothed."						0	卜卜
choiceT4B.5	分析员，如果你需要，卜卜也可以哦……	分析員，如果你需要，卜卜也可以哦……	分析員が必要なら、ブブが協力するよ……	분석가, 원한다면 보보도 그렇게 해줄 수 있어…	Adjutant, if you ever need help with that, I'm here for you...						0	卜卜
choiceT4C	土元素	土元素	土元素	흙 원소	Earth						0	C-土元素
choiceT4C.1	土元素魔法多以防御、建造为主。	土元素魔法多以防禦、建造為主。	土魔法は防御や建築がメインだね。	흙 원소 마법은 주로 방어와 건설에 쓰이고 있어.	Earth magic's mostly for defense and building.						0	卜卜
