字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
10	……啧。	……嘖。	……チッ。	… 쯧쯧.	...Ugh.						0	2.3芙提雅好感度重置
11	显摆什么。	炫耀什麼。	物知りぶりやがって。	왜 그렇게 열정적이실까~	What a know-it-all.						0	2.3芙提雅好感度重置
12	不就是多看了几本书吗？	不就是多看了幾本書嗎？	ちょっと本をかじっただけのくせに。	책 좀 몇 권 더 보고 그러는 것 같은데.	She's read a few more books and now she thinks she's better than us.						0	2.3芙提雅好感度重置
13	老师的问题随便回答一下不就好了，干嘛说这么认真。	老師的問題隨便回答一下不就好了，幹嘛都這麼認真。	当てられちゃ適当に答えりゃ良いのに、なに真面目ぶってんのよ。	그냥 간단하게 선생님 말에 대답하면 되지 뭐가 그렇게 진지해.	It's just a simple question, and she acts like it's a science conference.						0	2.3芙提雅好感度重置
14	……	……	……	…	...						0	2.3芙提雅好感度重置
15	我发明了有趣的东西，你们要看看吗？	我發明了有趣的東西，你們要看嗎？	面白いものを作ったんだ、見てくれないかな。	재미있는 것을 발명해 봤는데, 한번 확인해 볼래?	I've made something fun! Want to check it out?						0	2.3芙提雅好感度重置
16	谁要看那种垃圾？	誰要看那種垃圾？	そんなガラクタ、誰が見るのよ。	누가 그런 쓰레기를 보려 하겠어?	Who'd want to see the crap you made?						0	2.3芙提雅好感度重置
17	矮子怪人，矮子怪人，你就和你的那些发明过一辈子去吧。	矮子怪人，矮子怪人，你就和你的那些發明一輩子生活吧。	このチビ変人！あんたなんかもう一生ガラクタをいじって生きとけ！	난쟁이 땅꼬마, 넌 그냥 네 발명품들하고만 일평생 동안 살아가.	Freaky little weirdo, why don't you just marry your dumb gadgets?						0	2.3芙提雅好感度重置
18	把那东西砸了吧！让她炫耀！	把那東西砸了吧！讓她炫耀！	見せびらかしよってよ！それぎったんぎたんにしてやろうぜ！	그 물건을 부숴버려! 더는 자랑 못 하게!	Let's smash her stuff! That'll teach her to show off!						0	2.3芙提雅好感度重置
19	嘿，看我的！	嘿，看我的！	えい！	어이, 내가 하는 걸 잘 지켜보고 있으라고.	I got this! *BAM*						0	2.3芙提雅好感度重置
20	不要……	不要……	やめて……	안돼…	Please... No...						0	2.3芙提雅好感度重置
21	滚开，小矮子！	滾開，小矮子！	どけよ、チビ！	꺼져버려, 이 난쟁이 땅꼬마야!	Get lost, you little runt!						0	2.3芙提雅好感度重置
22	呜呜呜呜呜呜……	嗚嗚嗚……	っ……ぅ……	으아아아앙…	*sobbing*...						0	2.3芙提雅好感度重置
23	哈哈……这就哭了，真是弱爆了。	哈哈……這就哭了，真是弱爆了。	ははは……もう泣いたとかマジみっともねえ。	하하… 뭘 또 울어, 약해빠져가지고.	Hah... what a crybaby! Pathetic.						0	2.3芙提雅好感度重置
24	除了哭，你还会做什么？	除了哭，你還會做什麼？	泣くしか何もできねえかよ。	우는 것 말고 할 줄 아는 게 있으려나?	Is that all you can do?						0	2.3芙提雅好感度重置
25	老师……	老師……	先生……	선생님…	Teacher, they...						0	2.3芙提雅好感度重置
26	他们为什么欺负你，你有没有想过自己的问题？	他們為什麼要欺負你，你有沒有想過自己的問題？	いじめられるのは自分が悪いからだと思いませんか？	쟤네들이 왜 너를 괴롭히는지 프티야 본인에 대해서 한번 생각해 본 적 있니?	Ever wonder why they pick on you? Could it be something about you?						0	2.3芙提雅好感度重置
27	爸爸，妈妈……	爸爸，媽媽……	お父さん、お母さん……	아버지, 어머니…	Mom, Dad...						0	2.3芙提雅好感度重置
28	不许哭！芙提雅！	不許哭！芙提雅！	泣いちゃダメだ！フリティア！	울지 마! 프티야!	No tears, Fritia!						0	2.3芙提雅好感度重置
29	哭是懦弱的行为。	哭是懦弱的行為。	泣くのは臆病者のすることだ。	우는 건 나약한 행동이야.	Tears are for the weak.						0	2.3芙提雅好感度重置
30	呜呜……芙提雅知道了……芙提雅以后……不哭了……	嗚嗚嗚……芙提雅知道了……芙提雅以後……不哭了……	うう……わかった……フリティアは、もう……泣かない……	후… 알겠어요… 이제는…울지 않을게요…	*sniffle* ...I understand... I won't cry anymore...						0	2.3芙提雅好感度重置
31	原来……是这个梦啊。	原來……是這個夢啊。	ああ、この夢は……	그렇구나… 이 꿈이었구나.	Oh, that was just a dream.						0	2.3芙提雅好感度重置
32	喂……你怎么一直笑……我们又不要和你做朋友。	喂……你怎麼一直笑……我們不要跟你當朋友。	ねえ、なにずっと笑ってんのよ……それ媚びてるつもり？	이봐… 왜 이렇게 자꾸 웃어? 누가 너랑 친해지고 싶대?	What's so funny...? Why are you always smiling? We don't want to be your friends.						0	2.3芙提雅好感度重置
33	恶心，恶心死了！	噁心，噁心死了！	うわ、キッモ！	어휴, 징그러워, 좀 저리로 가!	Ugh, you creepy weirdo!						0	2.3芙提雅好感度重置
34	离她远点。	離她遠點。	ねえ、もう行こ。	우리가 떨어지자.	Let's stay away from her.						0	2.3芙提雅好感度重置
35	真理有三部分：考查，即求取它；认识，即它已存在；信心，即运用它。	真理有三個部分：考查，即求取它；認識，即它已存在；信心，即運用它。	真理は三つの段階を経る。第一に、探求、即ちそれを求めること。第二に、認識、即ちその存在を認めること。最後に、信奉、つまりそれを信じ込んで活かすこと。	진리는 세 가지 부분으로 나눌 수 있습니다. 탐구(진리를 추구하는 것), 지식(진리가 이미 존재한다는 것),그리고 믿음(진리를 응용하는 것).	Truth has three elements: Inquiry, to seek. Recognition, to understand. And Confidence, to apply.						0	2.3芙提雅好感度重置
36	欢迎各位学员来到卫城学院，这是人类智慧的圣地。	歡迎各位學員來到衛城學院，這裡是人類智慧的聖地。	諸君よ、アクロポリス学院へようこそ。ここは人類の叡智の地。	아크로폴리스 아카데미에 오신 것을 환영합니다.	Welcome to the Academica Acropolis, the sanctuary of human wisdom.						0	2.3芙提雅好感度重置
37	是利用真理创造奇迹的地方。	是利用真理創造奇蹟的地方。	そして、真理を駆使して奇跡を起こす場所。	이곳은 진리를 활용해 기적을 창조하는 곳입니다.	Here, we craft miracles with truth.						0	2.3芙提雅好感度重置
38	请肆意使用你们的才能……去创造奇迹吧！	請肆意使用你們的才能……去創造奇蹟吧！	諸君には思う存分その才能を活かし……奇跡を生み出していただきたい！	당신들의 재능을 마음껏 사용해… 기적을 만들어 보세요!	So go ahead — make the most of your talents... and forge those miracles!						0	2.3芙提雅好感度重置
39	这是我第一次……投入所有热情，可以全心做自己想做事情的地方……可是……	這是我第一次……投入所有熱情，可以全心做自己想做事情的地方……可是……	初めて……すべての情熱をもって、やりたいことを許してくれる場所……だったはずなのに……	여긴 내가 처음으로… 모든 열정을 쏟고, 하고 싶은 일에 전념했던 곳이지… 하지만…	This was the first place where I could truly pour my heart into something I was passionate about... but...						0	2.3芙提雅好感度重置
40	终于完成了……可以改变人类生活的……火种！	終於完成了……可以改變人類生活的……火種！	ついに完成した……！人類の生活を変えてしまう……火種が！	드디어 완성했어… 인류의 삶을 변화시킬 수 있는… 불씨!	Finally... I've completed Ember... It will change humanity's future!						0	2.3芙提雅好感度重置
41	哈哈哈哈哈，死吧，你们这些渣滓，浪费食粮的废物……	哈哈哈哈哈，死吧，你們這些渣滓，浪費食糧的廢物……	ハハハハハ、死ねカス共！貴様らなど生きてるだけ食料の無駄よ。	하하하하하, 죽어라 이 쓰레기들아, 음식만 축내는 쓰레기들…	Hahaha! Die, you worthless worms... Your existence is just a waste of resources...						0	2.3芙提雅好感度重置
42	……	……	……	…	...						0	2.3芙提雅好感度重置
43	……我想加入世界树。	……我想加入世界樹。	……ユグドラシルに入りたい。	위그드라실에 가입하고 싶어요.	I want to join Yggdrasil.						0	2.3芙提雅好感度重置
44	为什么？	為什麼？	なぜですか？	왜지?	And why is that?						0	2.3芙提雅好感度重置
45	我为了改变人类生活开发的工具……不该被应用在对无辜者的杀戮。我想要改变这一切。	我為了改變人類生活開發的工具……不該被應用在對無辜者的殺戮。我想要改變這一切。	人類の生活を変えるために開発したものが……罪のない人々を殺めるのに使われている。それを、変えたい。	인간의 삶을 변화시키기 위해 개발한 도구가… 무고한 사람을 죽이는 데 사용되어서는 안 된다고 생각해요. 세상을 바꾸고 싶어요.	Because I don't want to see my inventions, meant to better human lives, be reduced to instruments of slaughter. I want to change that.						0	2.3芙提雅好感度重置
46	那还真是……有趣。	那還真是……有趣。	ふーん……面白い理由ですね。	그거 참… 흥미로운 얘기군.	That's... interesting.						0	2.3芙提雅好感度重置
47	芙提雅，离开吧，这里不需要你的意见，你要做的就是执行命令。	芙提雅，離開吧，這裡不需要你的意見，你要做的就是執行命令。	フリティア、もう出ていって良い。君の意見は必要ない。命令に従うのが君の立場だ。	프티야 님, 나가주시죠. 당신의 의견 따윈 필요 없습니다. 당신이 해야 할 일은 명령을 이행하는 것뿐입니다.	Fritia, just leave. Your opinion isn't needed here. All you have to do is follow orders.						0	2.3芙提雅好感度重置
48	可是……我的发明……明明可以给更多人使用……	可是……我的發明……明明可以給更多人使用……	……私の発明は……もっと多くの人に使ってもらえるはず……！なのに……	제 발명품은… 분명히 더 많은 사람들에게 사용될 수 있어요…	But... my inventions... they were meant for everyone...						0	2.3芙提雅好感度重置
49	离开！	離開！	出ていけ！	이만 나가주시죠!	Out now!						0	2.3芙提雅好感度重置
50	芙提雅猛地睁开眼睛，她从一场噩梦中惊醒。	芙提雅猛地睜開眼睛，她從一場噩夢中驚醒。	怒鳴りつけられ、フリティアはハッと夢から目を覚ます。	그 순간 프티야는 악몽에서 깨어났다.	Fritia jolted awake from a nightmare.						0	2.3芙提雅好感度重置
51	好一会儿，她才回过神来，记起自己是在做什么……她在房间里等待实验测试的结果，因为太过疲惫，不小心就睡着了。	過一陣子，她才回過神來，想起自己在做什麼……她在房間裡等待實驗測試的結果，因為太過疲憊，不小心就睡著了。	しばらくぼーっとして、彼女はようやく自分が何をしていたのかを思い出した。部屋で実験結果を待っていたら、あまりの疲労で寝落ちしてしまったのだ。	곧이어 정신을 차린 그녀는 자신이 무엇을 하고 있었는지 깨닫는다… 그녀는 실험 테스트 결과를 기다리다가 너무 피곤해서 깜빡 잠이 들어있었다.	It took quite a while for her to regain her senses and remember where she was. Exhaustion had taken over, and she had dozed off in her room while waiting for the results of her experiments.						0	2.3芙提雅好感度重置
52	……居然，还会做这种噩梦吗。不过和分析员相遇后，芙提雅老师早就不害怕这些东西了。	……居然，還會做這種噩夢嗎。不過和分析員相遇後，芙提雅老師早就不害怕這些東西了。	まだこんな夢を見るなんて……分析員と出会ってからは、もうこんなの怖くないし。	이런 악몽을 꾸다니… 하지만 분석가와 만나고 나서부터 이런 두려움을 전부 잊을 수 있게 되었지.	...Why do I still have those nightmares? Well, it's a good thing I'm not scared of them anymore, not after meeting the Adjutant.						0	2.3芙提雅好感度重置
53	模拟结束了啊。	模擬結束了啊。	シミュレーション、もう終わったか。	테스트는 끝났어.	Oh, looks like the simulation's done.						0	2.3芙提雅好感度重置
54	第67次模拟测试结束，还是失败吗……	第67次模擬測試結束，還是失敗嗎……	67回目も失敗かぁ……	67번째 가상 테스트가 종료됐는데, 여전히 실패인 건가…	The 67th test, and still no success...						0	2.3芙提雅好感度重置
55	时间只剩两天。	時間只剩兩天。	残り時間はあと二日。	이틀밖에 남지 않았어.	Only two days left.						0	2.3芙提雅好感度重置
56	这个难关不突破的话，就赶不上了……	這個難關不突破的話，就趕不上了……	どうにかして成功させないと間に合わない……	이 난관을 넘지 못하면, 기회를 놓치게 될 거야…	If I don't overcome this hurdle... I won't make it in time...						0	2.3芙提雅好感度重置
57	不过这种问题……肯定拦不住芙提雅老师！	不過這種問題……肯定攔不住芙提雅老師！	でもこんなの……フリティア先生にかかれば楽ちん！	이 정도 문제는… 내게 문제될 게 없지만 말이지!	But come on, there's no way something like this can hold back Professor Fritia!						0	2.3芙提雅好感度重置
58	咕，咕……	咕，咕……	ぐぅ――	꼬르륵… 꼬르륵…	*stomach rumbling*...						0	2.3芙提雅好感度重置
59	忽然，肚子发出的细微声响，让芙提雅下意识捂住肚子，可怜兮兮垂下脑袋。	突然，肚子發出的細微聲響，讓芙提雅下意識摀住肚子，可憐兮兮垂下頭。	胃袋が抗議の声をあげる。お腹を押さえ、しょんぼりとうなだれるフリティア。	갑자기 배에서 나는 미세한 소리에 프티야는 본능적으로 배를 감싸며 고개를 숙였다.	Suddenly, her stomach growled softly. Fritia instinctively clutched her belly, her head drooping in frustration.						0	2.3芙提雅好感度重置
60	……看来在继续攻克之前，还得先把晚饭吃了。	……看來在繼續攻克之前，還得先吃晚餐了呢。	……その前に、まずご飯にしようか。	… 계속 문제를 해결하기 전에 끼니부터 해결해야 겠어.	…Looks like I'd better grab some dinner before tackling this.						0	2.3芙提雅好感度重置
61	呜……不仅是脑子，肚子完全到极限了。	嗚……不只是腦子，肚子完全到極限了。	うぅ……頭もお腹も限界だ。	후… 머리뿐만 아니라 배고픈 것도 완전히 한계에 다다른 것 같아.	*sigh*... It's not just my mind that's at its limit, my stomach's protesting too.						0	2.3芙提雅好感度重置
62	因为身体和精神到达极限，所以才会做那种噩梦吧……明明是自己在向美好和幸福奔赴的途中。	因為身體和精神到達極限，所以才會做那種噩夢吧……明明是自己在向美好和幸福奔赴的途中。	悪夢を見てしまったのは、心身ともに限界を迎えたからか。素敵な幸せに向かってまっしぐらに走っている真っ只中だというのに。	몸과 정신이 극한에 다다르니까 그런 악몽을 꾸게 된 거겠지… 분명히 스스로 행복을 향해 나아가고 있는 중인데.	It was likely the physical and mental exhaustion that had brought on the nightmare... It made no sense otherwise — she was clearly on her way to happiness.						0	2.3芙提雅好感度重置
63	芙提雅有些委屈地嘟囔下嘴，又拍拍脸颊，让自己变得更清醒些，离开了房间。	芙提雅有些委屈地嘟了嘟嘴，又拍拍臉頰，讓自己變得更清醒些，離開了房間。	どこか悔しそうな顔を一瞬見せたあと、気合いを入れるようにほっぺを叩き、部屋の扉を目指す。	프티야는 억울한 듯 입술을 내밀었고, 얼굴을 가볍게 두드리며 정신을 차리고자 방을 나섰다.	With a slight pout, Fritia mumbled to herself, then slapped her cheeks lightly to wake up before leaving the room.						0	2.3芙提雅好感度重置
64	接近凌晨时分，基地生活区大厅已经空无一人。	接近凌晨時分，基地生活區大廳已經空無一人。	日付はとっくに変わり、寮舎のホールには人っ子ひとりいない。	자정이 가까워지자, 숙소 로비는 한산해졌다.	It was close to dawn, and the Base hall was deserted.						0	2.3芙提雅好感度重置
65	芙提雅所谓的晚饭就是去自动贩卖机找点东西随随便便填填肚子。	芙提雅所謂的晚餐就是去自動販賣機找點東西隨便填入肚子。	フリティアで言うところの晩ご飯とは、傍目からは腹ふさぎとしか呼べない、適当この上ない自販機食である。	프티야가 생각하는 저녁 식사는 자판기에서 간단히 뭔가를 사서 배를 채우는 것이었다.	Fritia's idea of "tackling dinner" was a quick trip to the vending machine — whatever she could grab to quiet her growling stomach.						0	2.3芙提雅好感度重置
66	在实验室待了一整天，回到自己房间后又立马开始处理数据的她根本没时间去解决晚饭。	在實驗室待了一整天，回到自己房間後又立刻開始處理資料的她根本沒時間去解決晚餐。	一日籠もった実験室から解放されて、自室に戻るやいなや、間を置かずデータの処理を始めた彼女には、晩ご飯を食べる時間などなかった。	하루 종일 연구실에 있다가 방으로 돌아오자마자 데이터 작업을 시작한 그녀는 저녁을 해결할 시간도 없었다.	After being cooped up in the lab all day and diving straight into data analysis upon returning to her room, she hadn't stopped for a proper meal.						0	2.3芙提雅好感度重置
67	芙提雅。	芙提雅。	フリティア。	프티야.	Fritia.						0	2.3芙提雅好感度重置
68	咦？咦？？为什么会是分析员？	咦？咦？？為什麼會是分析員？	えっ、え？？どうして分析員がこんな時間に？	아?! 어??? 분석가가 여기에 있어?	Huh? Adjutant!? What are you doing here?						0	2.3芙提雅好感度重置
69	这个时间还没睡，是陶董安排你加班了吗？	這時間還沒睡，是τ董安排你加班了嗎？	まだ起きてるなんて、τさんに残業を頼まれたの？	이 시간까지 아직 안 자고 있다는 건 설마 τ 이사님이 야근이라도 시킨 거야?	You're still up at this hour? Did Director τ rope you into extra work tonight?						0	2.3芙提雅好感度重置
70	……果然……那些家伙即将降临的事情，把大家都弄得焦头烂额吧。	……果然……那些傢伙即將降臨的事情，把大家都弄得焦頭爛額吧。	……やっぱり……もうすぐ降臨するあいつらのせいで、みんな大変だね。	… 곧 그 녀석들이 들이닥칠 일들 때문에 다들 골머리를 앓고 있나 보네.	...I knew it... The upcoming Titan Descent has everyone scrambling.						0	2.3芙提雅好感度重置
71	一周前，公司收到了情报，零区的某个位置有大量的泰坦物质聚集，经过预测，大概在两天后会有大量的泰坦降临。	一週前，公司收到了情報，零區的某個位置有大量的泰坦物質聚集，經過預測，大概在兩天後會有大量的泰坦降臨。	一週間前、エリアゼロ某所に大量のタイタン物質が集まっているという情報がユグドラシルに入った。予測によると、約２日後に大量のタイタン降臨事件が同時発生するらしい。	일주일 전, 회사에서 제로 구역의 특정 위치에 타이탄 물질이 있다는 정보를 입수했고, 약 이틀 후에 대량의 타이탄이 나타날 것으로 예측했다.	A week earlier, Yggdrasil had received intelligence that a significant accumulation of Titagen had been detected in the Containment Zone. A major Titan Descent was predicted to occur very soon.						0	2.3芙提雅好感度重置
72	这段时间，公司都在针对那片区域布置防御工事。	這段時間，公司都在針對那片區域佈置防禦工事。	それに備えて今、ユグドラシルは当該エリアの防壁設置に全力で取り組んでいる。	이 때문에 회사에서는 해당 지역에 방어 시설을 배치하고 있었다.	Since then, the company had been fortifying the area non-stop.						0	2.3芙提雅好感度重置
73	对不起……分析员，前线的事情，芙提雅老师暂时帮不上忙。	對不起……分析員，前線的事情，芙提雅老師暫時幫不上忙。	ごめんね……分析員。前線のほう、まだ手伝えなくて……	미안해… 분석가, 전선의 일은 당분간 도와줄 수 없을 것 같아	Sorry, Adjutant... I'm not much help with frontline stuff right now.						0	2.3芙提雅好感度重置
74	她悄悄攥紧藏在袖子里的小拳头。	她悄悄地攥緊藏在袖子裡的小拳頭。	言いながら、こっそりと袖の中で拳を握りしめるフリティア。	그녀는 소매에 숨겨진 작은 주먹을 조용히 움켜쥐었다.	She quietly clenched her little fist hidden in her sleeve.						0	2.3芙提雅好感度重置
75	前线的准备很充分，各种事项都在很顺利地推进，芙提雅不用担心。	前線的準備很充分，各種事項都在很順利地推進，芙提雅不用擔心。	前線の準備は万全だ。色々なことが順調に進んでいるから、心配することはないよ。	전부 순조롭게 진행되고 있으니 걱정할 필요 없어.	The preparations on the front are solid, and everything's moving smoothly. So don't worry, Fritia.						0	2.3芙提雅好感度重置
76	此外，与其说焦头烂额，不如说在那些泰坦正式降临前，大家都闲下来了，有足够的时间养精蓄锐。	此外，與其說焦頭爛額，不如說在那些泰坦正式降臨前，大家都閒下來了，有足夠的時間養精蓄銳。	それに、タイタンが来る前に少し暇が出来るから、英気を養う時間も充分にあるんだ。	게다가 타이탄이 정식으로 나타나기 전까지 모두가 한가해졌기 때문에 충분히 체력을 비축할 수 있는 시간도 생겼고.	We actually get to take a break and recharge before the storm hits.						0	2.3芙提雅好感度重置
77	今晚的加班也是我自愿。毕竟队员遇到了麻烦需要帮助，作为分析员可不能心安理得高枕无忧。	今晚的加班也是我自願。畢竟隊員遇到了麻煩需要幫助，身為分析員可不能心安理得高枕無憂。	だから今夜は自主残業だ。隊員が困っているのに、分析員としての私が手をこまねいて見るわけにはいかないだろ。	오늘 밤 야근도 내가 스스로 자원한 거야. 어쨌든 팀원이 난관에 부딪혔을 때 도움을 주는 것은 분석가로서 마땅히 해야 할 일이니까.	As for tonight, I'm working late by choice. As the Adjutant, I can't exactly relax when one of my operatives is in trouble, can I?						0	2.3芙提雅好感度重置
78	咦，有人遇到麻烦了？需要芙提雅老师帮忙吗？	咦，有人遇到麻煩了？需要芙提雅老師幫忙嗎？	え、誰かが困ってるの？フリティア先生も手伝うよ。	누구한테 문제라도 생겼어? 프티야 선생님의 도움이 필요한 거야?	Hmm? Someone's in trouble? Is there anything I can do to help?						0	2.3芙提雅好感度重置
79	心里挂念着实验，可见到分析员如此忧虑的模样，芙提雅还是忍不住想要帮忙。	心裡掛念著實驗，但見到分析員如此憂慮的模樣，芙提雅還是忍不住想幫忙。	実験のことが気になっていながらも、悩んだ様子の分析員を見て、フリティアは手伝いたくなった。	실험이 마음에 걸렸지만 분석가가 걱정해하는 모습을 보니 프티야는 도와주고 싶다는 생각을 하지 않을 수 없었다.	Despite being preoccupied with her experiments, the concern in the Adjutant's voice made Fritia eager to assist.						0	2.3芙提雅好感度重置
80	这个嘛，眼前确实是有件要紧事需要芙提雅帮忙。	這個嘛，眼前確實是有件要緊事需要芙提雅幫忙。	ならちょうどよかった。手伝ってほしいことがあるんだ。	글쎄, 지금 당장 프티야의 도움이 필요한 일이 있긴 한데.	Actually, yes. There's something important I could really use your help with.						0	2.3芙提雅好感度重置
81	尽管交给芙提雅老师就好，我不会让分析员失望。	儘管交給芙提雅老師就好，我不會讓分析員失望。	とことん任せて！分析員だけは失望させないから。	나한테 맡겨만 줘, 분석가를 실망시키지 않을 거야.	Whatever it is, leave it to Professor Fritia! I won't let you down.						0	2.3芙提雅好感度重置
82	那就帮我一起消灭它们吧。	那就幫我一起消滅它們吧。	それじゃ、一緒にこいつらを退治しよう。	그럼 같이 먹어치우자.	Then, please help me finish these off.						0	2.3芙提雅好感度重置
83	消灭……	消滅……	退治って……	먹어 치우자고? 뭐를…	Finish...						0	2.3芙提雅好感度重置
84	芙提雅说到一半，忽然瞪大眼睛，看向分析员指向的餐桌。只见餐桌满满当当摆满了吃的，芙提雅肚子里的馋虫一下子被勾动了。	芙提雅說到一半，忽然瞪大眼睛，看向分析員指向的餐桌。只見餐桌滿滿地擺滿了吃的，芙提雅肚子裡的饞蟲一下子被勾動了。	言葉を切って、フリティアは分析員が指さすテーブルのほうに目を移す。そして、ふんだんに並んだプレートに目を見開き、ごくりと生唾を飲む。	프티야는 말을 하던 중 갑자기 눈을 부릅뜨고 분석가가 가리키는 식탁을 바라보았다. 식탁 위에는 먹을 것이 가득 놓여 있었고, 프티야는 순간 식욕이 끓어올랐다.	Before Fritia could finish, her eyes widened as she saw where the Adjutant was pointing — a dining table loaded with food. Her stomach immediately responded with a loud rumble.						0	2.3芙提雅好感度重置
85	诶？！！这些都是……分析员点的？？	欸？！！這些都是……分析員點的？？	え！？こ、これ……全部分析員が頼んだの？	어?!! 이거 전부… 분석가가 시킨 거야??	Huh!? That's all yours...? That huge spread!?						0	2.3芙提雅好感度重置
86	桌上的夜宵涵盖各种品类，这种规格与在高级的餐厅里用餐也不遑多让。	桌上的宵夜涵蓋各種品類，這種規格與在高級的餐廳用餐也不遑多讓。	テーブルに置いてある百味の飲食は、どれも高級レストランの食事と遜色ないほどの豪華さだった。	테이블에 놓인 야식은 고급 레스토랑에서 식사하는 것과 다를 바 없이 다양한 음식으로 구성되어 있었다.	The table was piled high with a variety of late-night snacks, rivaling the offerings of a fancy gourmet buffet.						0	2.3芙提雅好感度重置
87	嗯，因为想到今天会工作到很晚，就备了些吃的，结果一不小心就准备多了。如果芙提雅愿意帮忙就好了。	嗯，因為想到今天會工作到很晚，就準備了些吃的，結果一不小心就準備多了。如果芙提雅願意幫忙就好了。	ああ。今日は夜遅くまで働くだろうと思って用意したんだけど、注文しすぎてしまって。一緒に平らげてくれると助かるよ。	응, 오늘 늦게까지 일할 생각에 음식을 준비했는데 실수로 너무 많이 시켜버렸네. 프티야가 좀 도와줘.	Yeah, I figured I'd be working late tonight, so I got a little extra. Looks like I overdid it. Mind helping me out, Fritia?						0	2.3芙提雅好感度重置
88	居然是这么奢侈的夜宵组合……晚上吃这些，总觉得很罪恶呢。	居然是這麼奢侈的宵夜組合……晚上吃這些，總覺得很罪惡呢。	こ、こんな強欲の詰め合わせ、夜食にしては罪深すぎないか……	이렇게 호화스러운 야식을… 밤에 이런 걸 먹으면 왠지 죄책감이 든다고.	That is quite a midnight feast... I feel guilty just thinking about eating all this so late.						0	2.3芙提雅好感度重置
89	难道芙提雅要退缩吗？	難道芙提雅要退縮嗎？	食べないのかい？	설마 프티야가 주저하기라도 하는 거야?	Are you backing out?						0	2.3芙提雅好感度重置
90	作为富有责任心的芙提雅老师，我当然要和分析员一起分担这份罪恶！	身為一個有責任感的芙提雅老師，我當然要和分析員一起分擔這份罪惡！	せ、責任感あってのフリティア先生だ！分析員ひとりに罪悪感を背負わせるわけにはいかないでしょ！	무슨 소리야~ 당연히 분석가랑 같이 이 죄책감을 분담해야지!	As a responsible Professor Fritia, it's only right I share this burden of guilt with my Adjutant!						0	2.3芙提雅好感度重置
