字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
16	兜兜转转，我又回到了今晚和露娜一起小酌的酒吧里。	繞來繞去，我又回到了今晚和露娜一起小酌的酒吧。	結局、私は今夜ルナとワインを楽しんだバーに戻ってきた。	나는 돌고 돌아서 오늘 저녁에 루나와 한잔했던 바에 다시 돌아왔다.	After a few detours, I found myself back at the bar where Luna and I had shared drinks earlier.						0	3.0主线剧情
17	此时已是深夜，酒吧里的人却一点也没少。我径直走到了最深处的卡座，在靠墙的位子上坐下。	此時已是深夜，酒吧裡的人卻一點也沒少。我直直走到了最深處的卡座，在靠牆的位子上坐下。	時間はとっくに深夜を回ったが、バーの席は相変わらず埋まっていた。私は一番奥の席の壁の近くに座った。	이미 깊은 밤이 되었지만, 바 안은 여전히 사람들로 북적였다. 나는 가장 안쪽의 좌석으로 걸어가 벽 쪽 자리에 앉았다.	It was already late, but the place was still buzzing. I made straight for the booth in the back corner and took the seat with my back to the wall.						0	3.0主线剧情
18	大约十分钟后，一阵高跟鞋的轻响由远而近传来，我也顺势抬起了头。	大約十分鐘後，一陣高跟鞋的輕響由遠而近傳來，我也順勢抬起了頭。	おおよそ10分後、近づいてくるハイヒールの足音を聞いて、私は顔を上げた。	10분쯤 지났을까. 멀리서부터 하이힐 소리가 점점 다가왔고, 나도 그에 맞춰 고개를 들었다.	Roughly ten minutes later, I heard the sharp click of heels approaching. I looked up right on cue.						0	3.0主线剧情
19	……晚上好。	……你好。	……こんばんは。	… 안녕.	Evening.						0	3.0主线剧情
20	眼前是一名高挑的少女，无论是穿着还是表情，都透露着生人勿近的气息。	眼前是一名高挑的少女，無論是穿著還是表情，都透露著生人勿近的氣息。	長身の少女が私の前に立ち止まった。服装も表情も、人を遠ざける雰囲気を纏っていた。	눈앞에는 키가 큰 소녀가 서 있었다. 차림새로 보나 표정을 보나, 다가가기 힘든 분위기를 풍기고 있었다.	The girl who stopped at my table was tall, guarded. Everything about her — posture, outfit, the way she held her jaw — said: keep your distance.						0	3.0主线剧情
21	她颇为敷衍地打了个招呼，然后便坐在了我的对面。	她頗為敷衍地打了個招呼，然後便坐在我的對面。	ひどく適当な挨拶を口にすると、彼女は私の向こうに座った。	그녀는 건성으로 인사하고는 내 맞은편에 앉았다.	She offered a curt nod before sliding into the seat across from me.						0	3.0主线剧情
22	你就是接头人，“主管”先生对吧？	你就是接頭人，「主管」先生對吧？	あなたが……「ブチョウ」さんね？	네가 바로 그 접선자, '관리자' 맞지?	You're the contact, right? "Mr. Chief"?						0	3.0主线剧情
23	是我。	是我。	そうだ。	응, 맞아.	That's me.						0	3.0主线剧情
24	真奇怪，竟然有人用这种代号……	真奇怪，竟然有人用這種代號……	コードネームにしては独特なセンスね……	참 이상하네, 이런 코드명을 쓰는 사람이 다 있다니…	Huh. That's... an odd choice for a codename.						0	3.0主线剧情
25	她毫不客气地打量了我一眼，让我莫名有种自己的取名品味被看轻了的感觉。	她毫不客氣地打量了我一眼，讓我莫名有種自己的取名品味被看輕了的感覺。	彼女は私をしげしげと観察した。まるで私のネーミングセンスを軽蔑しているようだった。	그녀는 거리낌 없이 나를 훑어보았다. 왠지 내 작명 센스가 무시당한 듯한 기분이었다.	She gave me a quick once-over — blunt, unimpressed. I could already tell she wasn't sold on the name.						0	3.0主线剧情
26	中间人应该和你介绍过了，我是凯茜娅·克莱因。	中間人應該跟你介紹過了，我是凱茜婭·克萊因。	仲介人から聞いたと思うけど、カーシア・クラインよ。	중개인이 이미 알려줬겠지만, 난 캐시아 클레인이라고 해.	Middleman should've filled you in. Name's Katya Klein.						0	3.0主线剧情
27	直接告诉我任务吧，其他佣兵能接的活我都可以。	直接告訴我任務吧，其他傭兵能接的工作我都可以。	依頼について聞かせて。傭兵の仕事なら、なんでもOKよ。	무슨 임무인지 바로 말해 봐. 다른 용병이 할 수 있는 일이라면 나도 할 수 있어.	Just give me the rundown. I can handle whatever other mercs can and more.						0	3.0主线剧情
28	这话听着很自信，却暴露了她实际上并不老练的事实。而从外表上看，她也的确只是20岁出头的样子。	這話聽起來很有自信，卻暴露了她其實不老練的事實。而從外表來看，她也的確只是20歲出頭的樣子。	自信満々に聞こえる発言だが、私は彼女の青さを実感した。外見から見ても、彼女はまだ20代前半だと思う。	자신만만한 말투였지만, 오히려 그로 인해 그녀의 미숙함이 드러났다. 겉모습만 봐도 그녀는 20대 초반 정도였다.	She talked like a pro — clipped tone, no wasted words. But the cracks showed. Judging by her face, she couldn't have been much older than 20.						0	3.0主线剧情
29	我不免怀疑起中间人是否给我选错了人。	我不免懷疑起中間人是否幫我選錯人了。	私は思わず仲介人の人選ミスだと疑ってしまった。	나는 중개인이 잘못된 사람을 소개한 것은 아닌지 의심이 들었다.	For a second, I wondered if the middleman had sent the wrong girl.						0	3.0主线剧情
30	你喝什么，克莱因小姐？	你喝什麼，克萊因小姐？	なにか飲むか？	뭐 마실래, 클레인?	What'll you have, Miss Klein?						0	3.0主线剧情
31	我打了个响指，将柜台前的点单机器人叫了过来。	我彈了個響指，將櫃檯前的點餐機器人叫過來。	私は指を鳴らして、カウンター前にいるオーダーロボットを呼んだ。	나는 손가락을 튕겨 카운터 앞의 주문 로봇을 불렀다.	I snapped my fingers to call over the service bot.						0	3.0主线剧情
32	她上下扫视了一眼菜单，随后挑选了菜单上最靠上的一款。	她上下掃視了一眼菜單，隨後挑選菜單上最靠上面的一款。	彼女はメニューを一通り読んでから、一番上のものを選んだ。	그녀는 메뉴판을 위아래로 훑어보고는 가장 위쪽에 있는 메뉴를 골랐다.	She barely glanced at the menu before tapping the very first item.						0	3.0主线剧情
33	……阿尔斯特之雾。	……阿爾斯特之霧。	……アルスター・フォグ頂戴。	… 울스터의 안개.	...Ulster Mist.						0	3.0主线剧情
34	在饮品的选择上，她倒是挺大胆的。	在飲品的選擇上，她倒是蠻大膽的。	大胆なドリンクを選ぶんだな。	그녀는 꽤 대담하게 음료를 선택했다.	Bold choice.						0	3.0主线剧情
35	我还是要今天的店长特调就好。	我還是要今天的店長特調就好。	私は、今日の店長のおすすめを。	난 오늘의 점장 특제 칵테일로 주면 돼.	I'll take the house special.						0	3.0主线剧情
36	点单机器人走回了柜台，我则将目光放回了克莱因的身上。	點餐機器人走回了櫃檯，我則將目光放回了克萊因的身上。	オーダーロボットがカウンターに戻ると、私はクラインに視線を戻した。	주문 로봇이 바 쪽으로 돌아가자, 나는 다시 클레인을 바라봤다.	The bot hummed off toward the bar, and I turned my full attention back to Klein.						0	3.0主线剧情
37	我也不兜圈子了，这次拜托中间人找到你，是听说你向来独自行动，活也干得很漂亮。	我就直說了，這次拜託中間人找到你，是聽說你向來獨自行動，事情也幹得很漂亮。	単刀直入に行こう。仲介人から君のことは聞いている。一匹狼である上に腕利きらしいな。	돌려 말하지 않을게. 이번에 중개인을 통해 널 찾은 건, 네가 늘 혼자 행동하면서도 일을 깔끔하게 처리한다고 들어서야.	I'll get straight to it. I asked the middleman for someone who works alone, no fuss, no mess. That's why you're here.						0	3.0主线剧情
38	我需要你协助我去追查一批丢失的货物，至于报酬，我可以按你的最高标准来，提前付全款。	我需要你協助我去追查一批遺失的貨物，至於報酬，我可以按你的最高標準來，提前付全款。	君には、奪われた荷物を追ってもらいたい。報酬は君の言い値で、全額先払いでも構わない。	분실된 화물을 좀 찾아줬으면 하는데, 보수는 네 기준 최고 단가로 선지급할게.	I need help recovering stolen assets. Full payment, top rate — upfront.						0	3.0主线剧情
39	相对的，你需要对这个任务相关的一切事情保密，就连我找到过你这件事情也不能告诉别人。	相對的，你需要對這個任務相關的一切事情保密，就連我找到過你這件事情也不能告訴別人。	そのかわり、任務についてのいかなる情報も秘密にしてほしい。私とこうして会ったことも、だ。	그 대신 이 임무에 관한 모든 것에 대해 비밀을 지켜야 하고, 내가 너에게 부탁했다는 사실도 다른 사람에게 말해선 안 돼.	In return, this mission stays off the record. This meeting? It never happened.						0	3.0主线剧情
40	有关任务细节，包括地点和具体计划，我会通过终端发送给你。	有關任務細節，包括地點和詳細計畫，我會透過終端傳送給你。	場所や計画に関する詳しい内容は、あとで君の端末に送る。	장소나 구체적인 계획 같은 임무 세부 사항은 단말기로 보내줄게.	Details — target, timeline, logistics — I'll send to your terminal.						0	3.0主线剧情
41	哦。	哦。	そう。	응.	Got it.						0	3.0主线剧情
42	你没什么要问的？	你沒什麼要問的？	なにか気になることは？	궁금한 점은 없어?	No questions?						0	3.0主线剧情
43	没有。	沒有。	特に？	없어.	Nope.						0	3.0主线剧情
44	她似乎并不打算解释原因。	她似乎並不打算解釋原因。	どうやら彼女は、こっちの理由を聞くつもりはないようだ。	그녀는 그 이유조차 설명하려 하지 않았다.	She didn't offer an explanation. Didn't seem like she thought one was necessary.						0	3.0主线剧情
45	我们一时陷入了沉默中，我怎么也没想到，今晚的洽谈会在酒杯端上来之前就顺利完成了。	我們一時陷入了沉默中，我怎麼也沒想到，今晚的洽談會在酒杯端上來之前就順利完成了。	私たちは同時に黙り込んでしまった。正直、オーダーが届く前に話が終わるなんて思いもしなかった。	우리 사이에 짧은 침묵이 흘렀다. 술이 나오기도 전에 오늘 밤의 협상이 끝날 줄은 생각도 못 했다.	An awkward silence settled in. I hadn't expected this meeting to wrap up before our drinks even arrived.						0	3.0主线剧情
46	现在拔腿就走的话，未免显得太不礼貌。	現在拔腿就走的話，未免顯得太不禮貌。	今すぐ店を出たら、さすがに失礼だろう。	이대로 자리를 뜨면 너무 무례해 보이지 않을까?	Should I leave now? But that would feel almost rude.						0	3.0主线剧情
47	克莱因小姐，你随身带着的那个是……弩箭？	克萊因小姐，你隨身帶著的那個是……弩箭？	クラインさん、君が持っているそれは……クロスボウか？	클레인, 네가 지닌 그 물건은… 석궁인가?	Miss Klein... that weapon on your back — is that a crossbow?						0	3.0主线剧情
48	嗯。	嗯。	そうよ。	응.	Mhm.						0	3.0主线剧情
49	那你在武器的选择上，还挺老派的。	那你在武器的選擇上，還蠻老派的。	ずいぶんと渋いものを選ぶんだな。	무기 취향이 상당히 고전적이네.	Bit old-school, huh?						0	3.0主线剧情
50	这东西足够快，也很安静，而且没那么显眼。	這東西夠快，也很安靜，而且沒那麼顯眼。	扱いやすくて、音もしない。そのうえ目立たないから。	충분히 빠르고, 조용하고, 그다지 눈에 띄지도 않거든.	It's fast, quiet, and low profile.						0	3.0主线剧情
51	你把它们就这样带在身边，真的不显眼吗？	你就這樣把它們帶在身邊，真的不顯眼嗎？	こうやって持ち運んだら、逆に目立つんじゃないか？	그걸 그렇게 몸에 지니고 다니면서, 눈에 안 띈다고?	Right... "low profile" — says the girl hauling a crossbow in plain sight.						0	3.0主线剧情
52	我克制住了吐槽的欲望，转而思索起还有没有什么能聊的话题。	我克制住了吐槽的欲望，轉而思索起還有沒有什麼能聊的話題。	そうツッコむ衝動を抑え、私は別の話題を考えた。	나는 비아냥대고 싶은 마음을 억누르며, 대화 주제를 바꿀 만한 다른 화제가 없을까 고민했다.	I bit back the comment. No need to start things off on the wrong foot.						0	3.0主线剧情
53	万幸，就在我思考时，服务机器人恰到好处地把我们点的东西端了上来。	萬幸，就在我思考時，服務機器人恰到好處地把我們點的東西端了上來。	幸い、サービスロボットは私が考えている間にオーダーを持ってきた。	다행히도 내가 고민하던 순간, 타이밍 좋게 서빙 로봇이 우리가 주문한 술을 가져왔다.	I was about to search for a better topic — but the service bot returned just in time.						0	3.0主线剧情
54	干杯，祝一切顺利。	乾杯，祝一切順利。	任務が順調に終わるために、カンパイ。	건배, 모든 일이 잘 풀리기를.	Cheers. Here's to a smooth op.						0	3.0主线剧情
55	我朝着克莱因举起了杯子，打算喝完后就离开这里。	我朝著克萊因舉起了杯子，打算喝完後就離開這裡。	グラスを手に取り、クラインに向かって合図をした。これを飲んだら店を出よう。	나는 클레인을 향해 잔을 들었다. 이걸 다 마시면 자리를 뜰 생각이었다.	I raised my glass her way — already thinking I'd down it and call it a night.						0	3.0主线剧情
56	不知道为什么，她带着犹豫看了一眼自己的杯子，但最终还是面带不情愿地抬起了手，碰杯之后，便一饮而尽。	不知道為什麼，她帶著猶豫看了一眼自己的杯子，但最終還是面帶不情願地抬起了手，碰杯之後，便一飲而盡。	しかし、クラインはなぜか自分のグラスに戸惑っていた。そして、彼女は嫌々とグラスを取って私とカンパイすると、一気に飲み干した。	그런데 왜인지 그녀는 자기 잔을 바라보며 망설이더니, 결국 마지못해 손을 들어 내 잔과 부딪치고는 단숨에 들이켰다.	For some reason, she gave her drink a quick glance, like she wasn't sure about this part. Then she lifted the glass, gave it a half-hearted clink, and downed it in one go.						0	3.0主线剧情
57	……一饮而尽？	……一飲而盡？	……一気に？	… 단숨에 들이켰다고?	Wait — all in one go?						0	3.0主线剧情
58	唔咳咳咳！	唔咳咳咳！	けほけほっ！	으윽, 크헉!	*coughing—*						0	3.0主线剧情
59	所以，你找的那位佣兵小姐实际上并不清楚自己点的是什么？	所以，你找的那位傭兵小姐其實並不清楚自己點的是什麼？	つまり、傭兵さんは知らないものを注文したってことですか？	그러니까, 네가 고용한 그 용병 아가씨는 사실 자기가 뭘 시켰는지도 몰랐던 거네?	Wait, wait, wait. You're telling me the merc you brought in had no idea what she even ordered?						0	3.0主线剧情
60	公司指挥室里，露娜幸灾乐祸地看着我脱下外套，换上了她替我准备的备用衣物。	公司指揮室裡，露娜幸災樂禍地看著我脫下外套，換上了她替我準備的備用衣物。	指揮室で、ルナはおもしろいものを見たような表情で、外着から彼女が用意したものに着替える私を眺めていた。	회사 지휘실. 루나는 내가 외투를 벗고, 그녀가 준비해 둔 여벌 옷으로 갈아입는 모습을 보며 고소하다는 듯 웃었다.	Back in Yggdrasil's command room, Luna looked way too pleased as she watched me peel off my jacket — still reeking of Mist in Ulster — and change into the spare outfit she'd prepped.						0	3.0主线剧情
61	帮克莱因找来了漱口水，又将她送回家后，已经过去两个小时。	幫克萊因找來了漱口水，又將她送回家後，已經過去兩個小時。	2時間前、私はクラインのためにマウスウォッシュを買ったあと、そんな彼女を家に送り届けた。	클레인에게 가글액을 챙겨주고, 집까지 데려다준 뒤 집에 돌아오니 벌써 두 시간이나 지나 있었다.	It had been two hours since I rushed Klein some mouthwash and made sure she got home in one piece.						0	3.0主线剧情
62	……我后来问过了，她说自己没在外面喝过。大概是不想露怯，就在我面前赶鸭子上架了。	……我後來問過了，她說自己沒在外面喝過。大概是不想露怯，就在我面前趕鴨子上架了。	……あとで聞いたが、「外で飲んだことがない」だそうだ。私に見くびられたくないから、無理して飲んだのだろう。	… 나중에 물어보니까, 바깥에서 술을 마셔본 적이 없었대. 괜히 허세 부리려고 억지로 마신 거지.	...She told me later it was her first time drinking in a bar. Didn't want to look like a rookie in front of me, so she faked it.						0	3.0主线剧情
63	“那东西那么难喝，我再也不会碰了”……她是这么说的。	「那東西那麼難喝，我再也不會碰了」……她是這麼說的。	「あんなまずいもの、二度と飲まないわ」……だってさ。	'이렇게 맛이 없을 줄이야, 다시는 안 마실 거야'… 라고 말하더군.	Her exact words? "That stuff was disgusting. I'm never drinking again."						0	3.0主线剧情
64	听起来，她还完全是个新人嘛。主管呐，要不还是考虑换个帮手吧。	聽起來，她還完全是個新人嘛。主管啊，要不然還是考慮換個幫手吧。	なんだか、まだ新米っぽいですね。部長、やっぱり他の人にお願いしません？	듣자 하니 완전 초보잖아? 관리자, 그냥 다른 사람으로 바꾸는 게 어때?	Sounds like a total rookie. Chief~ maybe it's not too late to find someone else?						0	3.0主线剧情
65	不，我确认过了，这个任务的确是她最合适。	不，我確認過了，這個任務的確是她最適合。	いや。彼女が一番の適任者だよ。	아니, 확실해. 이번 임무에는 클레인이 가장 적합해.	No. I double-checked her background — she's still the best fit for this.						0	3.0主线剧情
66	等她恢复状态之后，我再去联系她一次好了。露娜，你这边情况怎么样？	等她恢復狀態之後，我再去聯絡她一次好了。露娜，你這邊情況如何？	彼女の調子が戻ったら、また連絡を入れる予定だ。こっちの進捗はどうだ？	일단 상태를 회복할 때까지 기다렸다가 다시 연락해 보려고. 루나, 그쪽은 어때?	Once she's back on her feet, I'll bring her in again. What about your side?						0	3.0主线剧情
67	请看……大屏幕！	請看……大螢幕！	はい！こちらをご覧ください！	자… 여기 대형 스크린을 봐줘!	See for yourself, Chief~!						0	3.0主线剧情
68	她一挥手，将公司附近的城区地图调了出来。	她一揮手，將公司附近的城區地圖調了出來。	彼女は手を振って、会社近くの地図を表示させた。	루나는 손을 휙 휘둘러 회사 근처 도심 지도를 펼쳐 보였다.	With a dramatic flair, she brought up a map of the zones around Yggdrasil.						0	3.0主线剧情
69	在借用了公司附近的一些民用摄像头以后，我基本把反对团体的行动路线找出来啦。	在借用了公司附近的一些民用監視器後，我基本上把反對團體的行動路線找出來啦。	会社周辺にある民間用監視カメラをお借りして、反対団体の動きを大体掴みましたよ。	회사 주변에 있는 민간 감시 카메라들을 빌려서 반대 단체의 이동 경로를 파악했어.	I piggybacked a few civilian surveillance feeds near headquarters — mapped out the anti-AI group's getaway route.						0	3.0主线剧情
70	借用？	借用？	お借りして？	빌렸다고?	"Piggybacked"?						0	3.0主线剧情
71	这个用我的权限不太够，所以我稍微动用了主管你的超级权限哦。	這個用我的權限不太夠，所以我稍微動用了主管你的超級權限哦。	私の権限ではちょっと足りなかったので、部長の上級権限を拝借しちゃいました……	이건 내 권한만으로는 좀 부족해서 관리자의 특급 권한을 살짝 썼어.	Weeell~ technically my clearance didn't cut it... so I might've "borrowed" your super-admin pass.						0	3.0主线剧情
72	我就知道。	我就知道。	だと思ったよ。	그럼 그렇지.	Why am I not surprised.						0	3.0主线剧情
73	言归正传，之所以要调用民用摄像头，是因为反对团体事先入侵了在必经之路上的公司摄像头，看来她们内部的确有懂行的人。	言歸正傳，之所以要調用民用監視器，是因為反對團體事先入侵了在必經之路上的公司監視器，看來她們內部的確有懂行的人。	とにかく、反対団体はあらかじめ、避けては通れない道についてる会社のカメラをハッキングしたので、民間のカメラを確認するしかなかったんです。向こうにも監視カメラ事情に詳しい人がいるようですね。	본론으로 돌아와서, 민간 감시 카메라를 써야 했던 이유는… 반대 단체가 필수 통행로에 있는 회사 측 감시 카메라들을 사전에 해킹했기 때문이야. 해킹에 능한 인물이 내부에 있다는 거지.	Anyway — I had to go external because they jammed our internal security feed. Someone on their team knows tech.						0	3.0主线剧情
74	不过，这入侵的活干得还是太糙了，虽然用了几次加密，但还是很容易被反追踪。	不過，這次入侵的事做得還是太粗糙了，雖然用了幾次加密，但還是很容易被反追蹤。	まぁ、ハッキングの腕はお粗末でしたけど。何回か暗号化工程を挟んでましたが、それでもトラッキングしやすかったです。	다만 해킹 솜씨가 그렇게 뛰어나진 않더라고. 몇 번 암호화를 해놓긴 했지만, 충분히 추적당할 정도로 허술했어.	Not top-tier, though. Their encryption was messy — took me a bit, but I backtraced them.						0	3.0主线剧情
75	在离公司露天停车场200米的位置，反对团体堵住了道路，借着人数优势打晕了两辆货运卡车的司机，全程只用了不到两分钟。	在離公司露天停車場200公尺的位置，反對團體堵住了道路，藉著人數優勢打暈了兩輛貨車的司機，全程只花了不到兩分鐘。	反対団体は会社の露天駐車場から200メートル離れた場所で道路を通行止めにして、数の暴力で、2分未満で輸送車の運転手ふたりを気絶させました。	그들은 회사 야외 주차장에서 200미터 떨어진 지점에서 도로를 막고 인원수의 우위를 이용해 화물 트럭 두 대의 운전기사를 기절시켰어. 모든 과정은 2분도 안 걸렸지.	Roughly 200 meters from Yggdrasil's open-air lot, they cut off the road and knocked both drivers unconscious. The whole ambush was over in under two minutes.						0	3.0主线剧情
76	接下来，她们夺走了货物，并将剩下的车辆付之一炬。还好，这些人至少没有把司机留在火海里。	接下來，她們奪走了貨物，並將剩下的車輛付之一炬。還好，這些人至少沒有把司機留在火海裡。	そして荷物を強奪して、車に火をつけたんです。幸い、運転手を火に入れることだけはしなかったみたいですね。	그리고 화물을 빼앗고 나머지 차량엔 불을 질렀어. 다행히 기사를 불 속에 두고 가진 않았더라고.	Then they grabbed the cargo, set the trucks on fire — though at least they pulled the drivers out first. Could've been a lot worse.						0	3.0主线剧情
77	拿到货物后，她们转而化整为零，各自携带着少量的货物，朝着不同的方向逃走了。	拿到貨物後，她們轉而化整為零，各自攜帶著少量的貨物，朝著不同的方向逃走了。	それから荷物を手分けして運んで、違う方向へ向かって逃げていきました。	화물을 손에 넣은 뒤엔 흩어져서 물자를 소량씩 나눠 갖고 각자 다른 방향으로 도주했어.	They split from there. Each one took part of the load and scattered.						0	3.0主线剧情
78	这就是最棘手的地方，只从监控上看，没办法确定到底哪伙人拿走了芯片。	這就是最棘手的地方，只從監視器看，沒辦法確定到底哪一夥人拿走了晶片。	厄介なのは、監視カメラの映像だけでは誰がチップを持っていったのかがわかりません。	그게 지금 골치 아픈 부분이야. CCTV만으로는 누가 칩을 들고 도망쳤는지 알 수 없거든.	That's where it gets tricky — no way to tell from footage who made off with the chip.						0	3.0主线剧情
79	如果一一追查下落的话，三天是肯定来不及了。	如果一一追查下落的話，三天是一定來不及了。	しらみつぶしに調べていくと、3日以上かかりますよ。	도망친 사람을 전부 추적하려면, 3일 안에 끝내는 건 불가능해.	And if we chase every lead blind... yeah, no way we hit that three-day deadline.						0	3.0主线剧情
80	大概解释完现状后，露娜起身伸了个懒腰。	大概解釋完現狀後，露娜起來伸了個懶腰。	大体の現状を説明し終えると、ルナは立ち上がって伸びをした。	대략적인 설명을 마친 루나는 자리에서 일어나 기지개를 켰다.	After laying out the situation, Luna got up and gave a languid stretch.						0	3.0主线剧情
81	关于那个人工智能反对团体，有查出什么吗？	關於那個人工智慧反對團體，有查出什麼嗎？	その人工知能反対団体について、なにかわかったか？	그 인공지능 반대 단체에 대해서는 뭐 알아낸 거 있어?	Anything new on the anti-AI group?						0	3.0主线剧情
82	她们打着限制人工智能发展的旗号，从大概十年前就开始活动了。	她們打著限制人工智慧發展的口號，從大概十年前就開始活動了。	人工知能の発展を制限することをモットーに、おおよそ10年前から活動開始した団体ですね。	그들은 인공지능 기술 제한을 명분으로 내세우며 약 10년 전부터 활동을 시작했어.	They've been waving the "restrict AI" banner for over a decade now.						0	3.0主线剧情
