字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
47	我摊摊手，看着架着腿，翘着小脚坐在老板桌后的卡罗琳，没有拆穿她的小心思。	我攤攤手，看著架著腿，翹著小腳坐在老闆桌後的卡羅琳，沒有拆穿她的小心思。	机の向かいに足を組んで座っているカロリンを見ながら、私は彼女の見え透いた考えに突っ込まないことにした。	나는 어깨를 으쓱하며, 사장 책상에서 거들먹거리는 캐롤린을 바라봤다. 굳이 그녀의 속마음을 들춰내지는 않았다.	I shrugged, watching Caroline — legs crossed, the tip of her small foot swinging slightly — settle comfortably into the boss' chair.						0	2.8预告剧情
48	我看她就是想过下老板瘾。	我看她就是想過下老闆癮。	本当は社長気分を味わいたいだけなのだろう。	잠깐이라도 사장이 되어 보고 싶은 마음인 것 같았다.	She was obviously enjoying herself, playing the role of τ.						0	2.8预告剧情
49	不过……就让她好好体验体验吧。谁让她可爱呢。	不過……就讓她好好體驗體驗吧。誰“叫”她可愛呢。	まぁ、ここは存分に満喫させてあげよう。τのモノマネ、案外上手で可愛らしいし。	뭐, 그래… 이렇게 귀여운 애한테 한 번쯤은 기분 내게 해줘도 괜찮잖아.	I decided to let her have her fun. She was my adorable Miss Intelligence Officer, after all.						0	2.8预告剧情
50	对了，这次与分析员一起参与任务的同行人员名单也已经准备好了，你自己确认下吧~	對了，這次與分析員一起參與任務的同儕人員名單也已經準備好了，你自己確認吧~	そうそう、これ、今回の任務の同行者名簿です。一応確認しておいてくださいね。	아, 맞다. 이번에 분석가님하고 함께 참여할 팀원 명단도 준비되어 있으니, 직접 확인해 보세요.	Oh, and here's the official list of personnel joining you on this mission. Take a look~						0	2.8预告剧情
51	为了掩饰自己的窘迫，卡罗琳飞快将一份文件递到我手上。	為了掩飾自己的窘迫，卡羅琳飛快將一份檔案遞到我手上。	照れ隠しなのか、カロリンはすかさず書類を渡してくる。	당황한 기색을 감추려는 듯, 캐롤린은 빠르게 내 손에 서류 한 장을 넘겼다.	Trying to brush past the awkward moment, Caroline quickly stuffed a document into my hands.						0	2.8预告剧情
52	我接过文件扫了一眼，忍不住揉了揉眼睛。	我接過檔案掃了一眼，忍不住揉了揉眼睛。	受け取った書類にざっと目を通すと、私は驚きに目を見開いた。	나는 대충 훑어보려다, 순간 눈을 비비고 다시 들여다봤다.	I took it and glanced at the names — then did a double take, rubbing my eyes.						0	2.8预告剧情
53	这……这还真是我从未体验过的人员配置。	這……這還真是我從未體驗過的人員配置。	……今までにないというか、けっこう斬新なメンバー構成だな。	이건… 한 번도 해본 적이 없던 인원 구성인데?	This... is definitely not a lineup I've ever worked with before.						0	2.8预告剧情
54	你没体验过的还多着呢，按照咱们这人手扩充的速度啊……哼哼。	你沒體驗過的還多著呢，按照我們這人手擴充的速度啊……哼哼。	まだまだ序の口ですよ。このまま誰かさんのおかげで隊員がどんどん増えていけば……ふっふん。	분석가님이 아직 경험해 보지 못한 건 이것보다 훨씬 많을걸요? 저희의 인력 충원 속도를 보면 뭐… 후훗.	Oh, get used to it. At this rate, you'll have an entire army of girls following you around... hmph.						0	2.8预告剧情
55	卡罗琳说到一半，没忍住翻了个可爱的白眼。	卡羅琳說到一半，沒忍住翻了個可愛的白眼。	言いかけてカロリンはいたずらっぽい目を向けてくる。	캐롤린은 말하다 말고 눈을 데굴데굴 굴리며 귀엽게 눈을 흘겼다.	She trailed off, rolling her eyes adorably.						0	2.8预告剧情
56	哈~哈……	哈~哈…	あはは……	하, 하하…	Heh...						0	2.8预告剧情
57	我干笑着，忽然发现名单后面还有一行字。	我乾笑著，忽然發現名單後面還有一行字。	乾いた笑い声で茶化して書類に視線を戻すと、ふと一つの文字列が目に留まった。	나는 어색하게 웃으며 다시 명단을 살폈다. 그런데, 맨 아래쪽에 한 줄이 추가로 적혀 있었다.	I let out a slightly awkward chuckle — then noticed a small note on the back of the sheet.						0	2.8预告剧情
58	这是……	這是……	これは……	이건…?	This is...						0	2.8预告剧情
59	还有两位队员，会随时关注学院的情况，在就近的基地待命，这是给分析员你的保障。	還有兩位隊員，會隨時注意學院的狀況，在就近的基地待命，這是給分析員你的保障。	ほかにもう２人の隊員に、最寄りの基地で待機して学院の様子を随時監視してもらいます。分析員に何かあったときの備えでもあります。	추가로 두 명의 팀원이 아카데미의 상황을 계속 지켜보는 중이에요. 근처에서 대기하고 있죠. 이건 모두 분석가님의 안전을 위한 조치예요.	Two additional operatives will be stationed nearby, monitoring the Acropolis from close range. Think of them as your safety net.						0	2.8预告剧情
60	嗯。	嗯。	なるほど。	음…	Got it.						0	2.8预告剧情
61	那是两个光是看上去，就让人无比安心的名字。	那是兩個光是看上去，就讓人無比安心的名字。	見るだけでも心強い二つの名前がそこに並んでいた。	그것들은 보기만 해도 깊은 안도감이 드는 이름이었다.	Just seeing those two names was reassuring.						0	2.8预告剧情
62	一个是完全属于我的“全能”。	一個是完全屬於我的「全能」。	ひとりは私の奥の手、「オールマイティ」。	한 명은 절대적으로 신뢰감은 가져다주는 팀원이었고,	One was the most versatile card in my private deck.						0	2.8预告剧情
63	而另一个……危险又美丽。当然，这份危险是针对敌人而言。	而另一個……危險又美麗。當然，這份危險是針對敵人而言。	もうひとりは、危険で美しい女。もちろん、危険になるのは敵限定の話なのだが。	다른 한 명은 위험하면서도 아름다운… 물론 내가 말하는 위험함은 적군들에게나 적용되나 이야기다.	And the other... dangerous and mesmerizing — but those sharp edges are for our enemies alone.						0	2.8预告剧情
63_1	她们一个月前对菲洛索亚进行过提前的调查，是可以配合你们行动的“专家”。	她們一個月前對菲洛索亞進行過提前的調查，是可以配合你們行動的專家	一ヶ月前にフィロゾアでの調査任務を行ったメンバーなので、今回の任務にもいろいろ活躍できるはずです。	그녀들은 한 달 전에 이미 필로시아에 대한 사전 조사를 마쳤고, 저희와 함께 전투하게 될 '전문가'들이에요.	They looked into Philossia a month ago. If you’re looking for sharp allies, these "experts" are your best bet.						0	2.8预告剧情
64	半小时后，我已经坐在飞行器上。	半小時後，我已經坐在飛行器上。	――カロリンと話を終えてから３０分後、早くも私は飛行機に乗り込んでいた。	30분 후, 나는 이미 비행기에 올라와 있었다.	Half an hour later, I was seated inside the aircraft.						0	2.8预告剧情
65	与我同行的三人也整理好了自己的装备，在通过石头剪刀布分出胜负后，从左右将我包围。	與我同行的三人也整理好了自己的裝備，在透過剪刀石頭布分出勝負後，從左右將我包圍。	同行する三人はといえば、じゃんけんで座る席を決めた後、左右から私を囲んでいる。	함께하는 세 명도 모두 장비 점검을 마쳤고, 출발 전 간단한 가위바위보를 한 뒤, 나를 중심으로 양옆에 자리 잡았다.	The three operatives accompanying me had finished gearing up, and after an intense game of rock-paper-scissors, they took their places around me.						0	2.8预告剧情
66	猜拳失败，隔着薇蒂雅与我相望的芙提雅老师努力抻直了脖子。她微微噘起嘴看向在我右边兴奋摇晃双脚的伊切尔。	猜拳失敗，隔著薇蒂雅與我相望的芙提雅老師努力抻直了脖子。她微微噘起嘴看向在我右邊興奮搖晃雙腳的伊切爾。	じゃんけんに負けたフリティアはプンスカと頬を膨らませながら、私の隣の席で嬉しそうに足をブラブラ揺らしているイチェルをじっと見つめる。	가위바위보에서 진 프티야는 맞은편에서 목을 빼고 날 바라봤다. 그녀는 입술을 삐죽 내밀며, 내 오른쪽에서 두 발을 들썩이며 신나 있는 이첼을 쏘아보고 있었다.	Fritia, having lost, ended up two seats away from me. She craned her neck over Vidya, pouting as she glared at Eatchel, who was gleefully swinging her legs in the seat beside me.						0	2.8预告剧情
67	伊切尔，为什么你的拳头能够赢过我的布？	伊切爾，為什麼你的拳頭能夠贏過我的布？	イチェル、なんで私のパーがあなたのグーに負けるの？	이첼, 어째서 네 주먹이 내 보자기를 이길 수 있는 거지?	Eatchel, how did your fist beat my paper?						0	2.8预告剧情
68	这个……是因为伊切尔的拳头比较厉害！	這個……是因為伊切爾的拳頭比較厲害！	だって、ボクのグーのほうが強いし！	그건… 이첼의 주먹이 더 강하니까!	Uh... because my fist is super strong!						0	2.8预告剧情
69	诶，诶？？可，可是这不符合游戏规则。	欸，欸？？可，可是這不符合遊戲規則。	えぇ……そ、そんなのルール違反だよ。	에? 그건 게임 규칙에 맞지 않잖아?	Huh!? B—But that's not the rules of rock-paper-scissors!						0	2.8预告剧情
70	唔嗯！伊切尔不喜欢规则！	唔嗯！伊切爾不喜歡規則！	ボクはルールなんてキライだもん！	으으, 이첼은 규칙 같은 거 싫어!	Rules? Bleh! I hate rules!						0	2.8预告剧情
71	？？？	？？？	……？？	???	!?						0	2.8预告剧情
72	……分析员，分析员~你评评理。	……分析員，分析員~你評評理。	……分析員！分析員からもなんか言ってやってよー！	… 분석가, 분석가~ 네가 공정한 심판 해줘.	...Adjutant! You be the judge here!						0	2.8预告剧情
73	伊切尔顿时紧张地向我看来，而芙提雅也一副委屈的表情。	伊切爾頓時緊張地向我看來，芙提雅也一副委屈的表情。	そう聞くと、イチェルは縋るような目で見てきた。フリティアはといえば不満げな顔のままだった。	이첼은 갑자기 긴장한 얼굴로 나를 바라봤고, 프티야 역시 억울한 표정으로 나를 쳐다봤다.	Eatchel instantly tensed up, while Fritia gave me a pleading look, her eyes sparkling with expectation.						0	2.8预告剧情
74	我很快想到一个折中的方案，然后拍了拍自己的大腿，向她敞开她专属的“座位”。	我很快想到一個折衷的方案，然後拍了拍自己的大腿，向她敞開她專屬的「座位」。	二人とも納得できる解決策を思いついた私はフリティアに向かって太ももを叩いてみせる。	곧바로 절충안을 떠오른 나는 허벅지를 가볍게 두드리며 그녀의 전용 자리를 만들어 주었다.	Thinking for a moment, I came up with a compromise. I patted my thigh, offering her the exclusive "seat."						0	2.8预告剧情
75	诶，坐，坐腿上？	欸，坐，坐腿上？	え？	엥, 무, 무릎 위에…?	Huh...? You mean — I can sit on your lap?						0	2.8预告剧情
76	这个结果芙提雅老师倒也不是不能……	這個結果芙提雅老師倒也不是不能……	それなら、まあ……	예상치 못한 결과에 프티야는 눈을 반짝이며 수긍하려는 듯했지만…	Well... I guess I'm fine with this arrangement...						0	2.8预告剧情
77	芙提雅眼睛一亮，可这时伊切尔忽然从她宝贝的座位上跳了下来。	芙提雅眼睛一亮，但這時伊切爾忽然從她寶貝的座位上跳了下來。	フリティアの目がキラリと輝いたと同時に、イチェルは自分の席からぴょんと立ち上がった。	그 순간 이첼이 자신의 자리에서 갑자기 벌떡 일어났다.	Fritia's eyes lit up, but before she could move, Eatchel abruptly hopped down from her precious spot.						0	2.8预告剧情
78	嗯！？……伊切尔你要做什么？	嗯！？……伊切爾你要做什麼？	え？！……イチェル、な、何する気なの？	뭐야?! 이첼, 갑자기 왜 그래?	Huh!? What are you doing, Eatchel...?						0	2.8预告剧情
79	伊切尔刚才猜拳输了。	伊切爾剛才猜拳輸了。	さっきのじゃんけんはボクの負けだ。	이첼은 방금 가위바위보에서 졌잖아.	I lost at rock-paper-scissors!						0	2.8预告剧情
80	咦？	咦？	え？	… 어?	Huh?						0	2.8预告剧情
81	伊切尔大度呼输……座位给你！	伊切爾大度呼輸……座位給你！	ウィンナー・テイクアウトだから……ほらここ、もう座っていいぞ！	이첼은 진 걸 쿨하게 받아들일 줄 알아… 그러니까 이 자리는 프티야한테 양보할게!	I'm being a gravy-ish loser! The seat is yours!						0	2.8预告剧情
82	她说完就钻进了我的怀里，牢牢霸占了我腿上的座位。	她說完就鑽進了我的懷裡，牢牢霸佔了我腿上的座位。	言い終わらないうちにイチェルは私の腕の中に潜り込み、どさりと腰を下ろした。	그렇게 말한 그녀는 곧바로 내 품속으로 파고들어, 단단히 허벅지를 점령했다.	Before the words had even fully left her mouth, she launched herself into my lap, securing her new spot like she belonged there.						0	2.8预告剧情
83	是愿赌服输。	是願賭服輸。	ウィナー・テイク・オールだろ。	… 이런 건 '승복'했다고 말하는 거야.	It's "gracious loser."						0	2.8预告剧情
84	我纠正她的用词。	我糾正她的用詞。	食品とことわざの衝突事故をさりげなく訂正すると、	나는 조용히 단어를 정정해 줬다.	I corrected her phrasing.						0	2.8预告剧情
