字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
25	呼……不过倒无妨，刚刚的光景，已然印入脑海。	呼……不過倒無妨，剛剛的光景，已然印入腦海。	ふふ……まあ大丈夫です。先ほどの景色は、すでに頭に刻み込みましたから。	후우… 근데 상관없어요, 방금 그 모습은 이미 머릿속에 박혀버렸거든요.	*sigh*... Anyway, no harm done. That image has been carved into my memory.						0	
26	我都听见了哦……	我都聽見了哦……	聞こえてるぞ……	다 들리거든요…	I heard that...						0	
27	被我戳破了小心思后，辰星的身体立马僵在了原地。	被我戳破了小心思後，辰星的身體立刻僵在了原地。	私がそう指摘すると、辰星はぎくりとその場で固まった。	나에게 생각을 들키고 나서 수성의 몸은 제자리에서 굳어버렸다.	Chenxing froze in place after I burst her bubble.						0	
28	真是的分析员，一过来姐姐就看见你在对小姑娘使坏~	真是的分析員，一過來姊姊就看見你在對小姑娘作壞事~	もう、分析員ったら。すぐちっちゃい女の子をいじめるんですから。	분석가, 정말 너무하네. 오자마자 보이는 모습이 아가씨를 괴롭히는 장면이라니~	Seriously, Adjutant. I just got here, and I already caught you doing bad stuff to a poor little girl~						0	
29	小…小姑娘……我也算<orange>小</>姑娘吗……	小…小姑娘……我也算<orange>小</>姑娘吗……	ち、ちっちゃい女の子……私も、<orange>ちっちゃい</>、なんですか……	어린 아… 아가씨라니… 저도 <orange>어린</> 아가씨에 속하나요…	L—Little girl...? Am I a <orange>little</> girl too...?						0	
30	呵呵呵，他也就只能欺负欺负姬家大小姐这样的老实孩子了。	呵呵呵，他也就只能欺負欺負姬家大小姐這樣的老實小孩了。	ふふふ。こんなのに負けるのは、姫家のお嬢様くらいよ。	하하하, 분석가도 그래봤자 희 씨 가문 아가씨처럼 착한 사람만 괴롭힐 수 있을걸?	Heheh, he could only bully someone like the honest heiress of the Ji family anyway.						0	
31	熟悉的笑声从身后传来，原来是凯茜娅和恩雅直接将游艇开了过来。	熟悉的笑聲從身後傳來，原來是凱茜婭和恩雅直接將遊艇開了過來。	耳なじみのある笑い声が背後から聞こえてきた。どうやらカーシアとエンヤが直接船を回して来たようだ。	익숙한 웃음소리가 뒤에서 들려왔고, 돌아서 확인해 보니 캐시아와 엔야가 직접 요트를 타고 돌아와 있었다.	A familiar laugh sounded behind me. Katya and Enya had sailed the yacht right over to us.						0	
32	哦~难怪，离近一看我才明白为什么我们的大小姐会脸红了。分析员现在的样子，估计没几个队员见了能把持住吧。	喔~難怪，離近一看我才明白為什麼我們的大小姐會臉紅了。分析員現在的樣子，估計沒幾個隊員見了能把持住吧。	へえ、なるほどね。我らがお嬢様の頬が赤い理由がわかったわ。そんな姿を見せられたら、正気でいられる隊員のほうが少ないわよね。	아~ 어쩐지, 요즘 아가씨 얼굴이 왜 붉어져 있냐 했는데 이제 알겠군. 지금 분석가 모습을 보고 견딜 수 있는 대원이 몇 안 될 거 같긴 하네.	Oh~ No wonder her face is so red. Not many of our operatives would be able to restrain themselves seeing you like that, Adjutant.						0	
33	不过现在可不是夏天，这么湿着很容易感冒的，来让姐姐帮你擦擦吧~	不過現在可不是夏天，這麼濕很容易感冒的，來讓姊姊幫你擦吧~	ですが、もう夏の盛りも過ぎたんですから、そのままだと風邪をひきますよ。はい、お姉さんが拭いてあげますね～	근데 지금은 여름이 아니라서 이렇게 젖어있으면 감기 들어, 내가 닦아줄게~	But it isn't summer, so you might catch a cold if you stand there all wet. Let me help you dry off~						0	
34	如同苔丝的魔术般，恩雅突然从身后抽出一条浴巾。	如同黛斯的魔術般，恩雅突然從身後抽出一條浴巾。	まるでテスからマジックを習得したかのように、エンヤはいきなりバスタオルを取り出した。	테스의 마술처럼 엔야는 갑자기 몸 뒤에서 수건 한 장을 꺼내 들었다.	Enya suddenly pulled a towel out from behind her back like one of Tess' magic tricks.						0	
35	首先，要把最容易着凉的头部擦干~	首先，要把最容易著涼的頭部擦乾~	まずは、髪を拭きましょうね～	먼저 한기가 들기 쉬운 머리부터 닦아야 해~	I'll dry your head first since it'll get cold the fastest~						0	
36	她踮起脚尖，将身体一部分的重量倾倒向了我的后背。	她踮起腳尖，將身體一部分的重量傾倒向了我的背部。	エンヤはつま先立ちになって、私の背中に自分の体重の一部を預けて来た。	그녀는 까치발을 들어 신체의 일부를 나의 등 뒤에 기대었다.	She stood up on her tiptoes and leaned against my back, putting some of her weight on me.						0	
37	接着，暖烘烘的浴巾在恩雅灵巧的十指操控下仿佛拥有了生命，轻柔地拭去了挂在我发丝间的每一粒水珠与寒意。	接著，暖烘烘的浴巾在恩雅靈巧的十指操控下彷彿擁有了生命，輕柔地拭去了掛在我髮絲間的每一粒水珠與寒意。	エンヤは暖かいバスタオルを使って、私の髪に残っている冷たい雫を柔らかく拭き取っていった。	그러고는 따뜻한 수건이 엔야의 손을 거치자 생명력이 있는 것처럼 머리카락 사이에 있는 물방울들을 부드럽게 닦아주며 느껴지던 냉기도 가시게 해주었다.	The warm towel seemed to come alive under Enya's agile fingers, gently sucking up every last drop of cold water lingering in my hair.						0	
38	哼，你还真会享受。	哼，你還真會享受。	ふん。ずいぶんと楽しんでいるみたいね。	흥, 너도 즐기고 있구나?	Hmph. Looks like you're really enjoying that.						0	
39	我只是不想辜负恩雅姐的心意罢了。	我只是不想辜負恩雅姐的心意罷了。	エンヤ姉の気持ちに答えているだけさ。	엔야의 성의를 무시할 수 없어서 그런 거야.	I didn't want to refuse Enya's kind gesture.						0	
40	另外，现在最重要的还是要尽快完成趣味挑战。	另外，現在最重要的還是要趕快完成趣味挑戰。	それに、早くユニークチャレンジに手を付けないとな。	그리고 가장 중요한 건 보너스 챌린지를 최대한 빨리 끝내야 하잖아?	And finishing the fun challenge is the most important thing right now.						0	
41	分析员，接下来要开始擦脖子了哦。	分析員，接下來要開始擦脖子了哦。	は～い、分析員。次は首回りですよ～	분석가, 다음은 목이야.	Adjutant, I'm going to dry your neck next, okay~?						0	
42	唔……分析员的脖子好僵硬啊，让姐姐帮你按一按吧~	嗯……分析員的脖子好僵硬啊，讓姊姊幫你按一按吧~	おや……分析員、首が凝ってますね。お姉さんが揉んであげましょうか？	음… 목이 많이 뭉쳤잖아, 내가 좀 풀어줄게~	Oh... Adjutant, your neck is so tense. I'll give you a little massage~						0	
43	那就拜托恩雅姐了。	那就拜託恩雅姐了。	ああ、頼む。	그럼 부탁 좀 드릴게요.	Thank you, Enya.						0	
44	该说不说，两场比赛下来，脖子确实有点酸了……	該說不說，兩場比賽下來，脖子確實有點酸了……	試合を2回連続でこなしてきたから、確かに首周りが凝ってて……	솔직히 말하면, 두 시합을 마치고 나니 목이 많이 뭉친 것 같았다…	I had to admit, my neck was a little sore after two rounds of challenges...						0	
45	……	……	……	……	...						0	
46	好犀利的视线。	好犀利的視線。	なんだ、この鋭い視線は。	따가운 시선이 느껴진다.	It felt like their eyes were burning holes in me.						0	
47	“现在最重要的还是要尽快完成趣味挑战”某人刚刚说了这样的话。	「現在最重要的還是要盡快完成趣味挑戰」某人剛剛說了這樣的話。	「それに、早くユニークチャレンジに手を付けないとな」って言わなかったっけ？	가장 중요한 건 보너스 챌린지를 최대한 빨리 끝내야 하잖아'라고 방금 누가 그랬던 거 같은데.	I seem to remember someone saying, "Finishing the fun challenge is the most important thing right now."						0	
48	借助于遍布全岛的虚拟投影系统，宛若幽灵般突然出现的安卡希雅再次出现挖苦起我来。	藉由遍佈全島的虛擬投影系統，宛若幽靈般突然出現的安卡希雅再次出現挖苦起我來。	島中にくまなく設置されたホログラフ投影システムによって、幽霊のように突然現れたアカシアが、私に皮肉めいた言葉を投げかけた。	섬 전체에 널리 퍼져있는 가상 홀로그램 시스템을 이용해, 유령처럼 갑자기 나타난 아카시아는 날 다시 한번 비꼬기 시작했다.	Thanks to the projection system in place across the island, an image of Acacia suddenly appeared out of thin air just to mock me.						0	
49	咳嗯，刚刚说到的趣味挑战是这个。	咳嗯，剛剛說到的趣味挑戰是這個。	こほん。ユニークチャレンジの内容についてだが……	흠흠, 방금 말한 보너스 챌린지는 이걸 말한 거야.	Ahem... Here's the fun challenge I was just talking about.						0	
50	故作镇定，我无视了安卡希雅的挑拨，从腰间掏出了辰星之前递给我的卡片。	故作鎮定，我無視了安卡希雅的挑撥，從腰間掏出了辰星之前遞給我的卡片。	私は冷静を装いつつアカシアの挑発を無視すると、辰星が落としたカードを取り出した。	태연한 표정으로 아카시아의 도발을 무시하며 허리춤에서 수성이 건네준 카드를 꺼내 들었다.	Pretending to keep my cool, I ignored Acacia's remark and pulled the card I got from Chenxing out of my waistband.						0	
51	“宣读此卡片后视作挑战开始。”	「宣讀此卡片後視作挑戰開始。」	「カードに書かれた内容を読み上げた瞬間から、チャレンジ開始とみなす。」	"해당 카드를 읽으면, 챌린지를 시작하는 것으로 간주합니다."	"The challenge will begin as soon as you read this card."						0	
52	“挑战开始后，请各位在不测量分析员身体数据的前提下。”	「挑戰開始後，請各位在不測量分析員身體數據的前提下。」	「開始後、分析員の体のサイズを再測定しないことを前提に……」	"챌린지 시작 후, 분석가의 신체 데이터를 측량하지 않는다는 전제 아래."	"Once the challenge begins, please do not take the Adjutant's measurements."						0	
53	“利用裁判组提供的材料，分别为分析员制作具备夏季风格且紧致贴身的帽子，上衣，裤子。”	「利用裁判組提供的材料，分別為分析員製作具備夏季風格且緊緻貼身的帽子，上衣，褲子。」	「審査員から提供された素材を使って、分析員のためにサイズぴったりな夏らしい帽子、上着とズボンを製作せよ。」	"심판이 제공한 재료로, 분석가님을 위해 여름 분위기가 가득하고 분석가님의 몸에 딱 맞는 모자, 상의, 바지를 만드세요."	Utilize materials provided by the judges to make the Adjutant a summery and tight-fitting outfit, complete with a hat, shirt, and swim trunks.						0	
54	“评分标准将依服装完成度与合身程度而定。”	「評分標準將依時裝完成度與合身程度而定。」	「完成度やサイズに応じて、評価を下す。」	"평가 기준은 옷의 완성도와 얼마나 잘 어울리는지에 따라 결정됩니다."	"The outfit will be scored based on completeness and how well it fits."						0	
55	现在明明不是夏天，却还要强调夏季风格吗……	現在明明不是夏天，卻還要強調夏季風格嗎……	夏が終わりかけているのに、「夏らしい」なんてね。	지금 여름도 아닌데, 여름 분위기를 강조하라는 건가…	We have to focus on summery styles? It isn't even summer...						0	
56	啊，去年度假的时候我就很想吐槽这一点了。	啊，去年度假的時候我就很想吐槽這一點了。	それに関しては去年の時点で気になってたよ。	아, 작년 바캉스 때도 이 부분이 정말 마음에 안 들었는데.	Ah, I had a lot of complaints about that on our vacation last year.						0	
57	分析员请抬起手臂，姐姐要帮你擦身体了哦~	分析員請抬起手臂，姐姐要幫你擦身體了哦~	はい、分析員、腕をあげてください。これから体を拭いてあげますから～	분석가, 팔 좀 들어줘, 누나가 몸 좀 닦아줄게~	Adjutant, please lift up your arms. I'm going to dry your body~						0	
58	当然，这次也有附带的背部按摩。	當然，這次也有附帶的背部按摩。	もちろん、今回も背中をマッサージしていきますよ。	물론 이번에는 등 마사지도 포함이야.	Naturally, I'll throw in a back massage too.						0	
59	哦？那还真是值得期待。	哦？那還真是值得期待。	へぇ。それは楽しみだ……	네? 정말 기대되는군요.	Oh? I can hardly wait.						0	
60	……	……	……	……	...						0	
61	两人的嘴角再次不自然地抽动了一下，眼中又多了几道闪烁的火花……	兩人的嘴角再次不自然地抽動了一下，眼中又多了幾道閃爍的火花……	ふたりの口元がまた不自然に引きつった。しかもふたりの目の中で、なにかの炎が燃え上がっているような気がする……	두 사람의 입꼬리가 다시 한번 부자연스럽게 꿈틀거리며, 눈에서 스파크가 튀기 시작했다…	The corners of their mouths began twitching abnormally again, and I could see flames igniting in their eyes once again...						0	
62	见状，我急忙再次挺直腰板。	見狀，我急忙再次將腰打直。	私は急いで取り繕うことにした。	그 모습을 확인하고 난 황급히 자세를 바르게 고쳤다.	With that, I hurriedly straightened up.						0	
63	当然，趣味挑战也很值得期待，如果大家都准备好了，现在就开始行动吧。	當然，趣味挑戰也很值得期待，如果大家都準備好了，現在就開始行動吧。	ああ、もちろんユニークチャレンジも楽しみだよ。みんなの準備ができているなら、そろそろ始めるとするか。	물론 보너스 챌린지도 정말 기대돼, 다들 준비됐으면 어서 시작하도록 해.	Of course, I can hardly wait for the fun challenge too. If everyone's ready, we can start now.						0	
64	呦呦呦，别急啊，你身子不是还没擦干吗？	呦呦呦，別急啊，你身子不是還沒擦乾嗎？	あれ？急がなくてもいいのに。体がまだ濡れているでしょう？	어머머, 뭐가 그렇게 급해, 아직 몸을 다 닦지도 않았잖아?	Hey, now. What's the rush? You're not even dry yet, right?						0	
65	怎么，要不我们也来帮你擦擦？	怎麼，還是我們也來幫你擦擦？	私達も拭いてあげようか？	어때, 너희들도 와서 닦는 걸 좀 도와줄래?	How about we help dry you off too?						0	
66	我也早已暖好了浴巾，悉听尊便。	我也早已暖好了浴巾，悉聽尊便。	私もバスタオルを持ってきました。いつでも大丈夫です。	수건은 이미 데워 뒀으니, 명령만 내려주세요.	I already warmed up these towels, so let's go ahead.						0	
67	少女们向我步步逼近，她们似乎并不打算给我思考的时间，然而就在这时——	少女們向我步步逼近，她們似乎不打算給我思考的時間，然而就在這時——	少女達がじりじりと迫ってきた。これ以上私に考える時間を与えるつもりはないようだ……そして次の瞬間——	소녀들이 조금씩 다가오기 시작했고, 나에게 생각할 시간을 전혀 줄 생각이 없어 보였다, 그 순간…	The girls slowly began approaching me, not even allowing me time to think. However, at that moment...						0	
68	好~身子已经擦干了，接下来的就是分析员的……	好~身體已經擦乾了，接下來的就是分析員的……	は～い、体を拭き終わりましたよ。次は分析員の……	자~ 몸은 다 닦았으니, 다음은…	Alrighty~ Your back is all dry. Next up is...						0	
69	？！！！	？！！！	！？！？	?!!!	!!!?						0	
70	恩雅突然蹲下，用手抓住了我围在腰间的上衣。	恩雅突然蹲下，用手抓住了我圍在腰間的上衣。	エンヤは急に膝立ちになって、両手で私の腰に巻いていた上着を掴んだ。	엔야는 갑자기 웅크리고 앉아 허리춤에 감긴 윗도리를 잡았다.	Enya suddenly squatted down and grabbed the shirt hanging around my waist.						0	
71	这里还是交给我自己来吧，谢谢大家的好意，不过我的身体已经干了。	這裡還是交給我自己來吧，謝謝大家的好意，不過我的身體已經乾了。	いやいや、ここから下は自分でやるよ。気持ちはうれしいけど、もう体も乾いたからさ。	여긴 내가 직접 할게, 정말 고맙지만 물기는 이미 다 마른 거 같아.	I can do that part myself. Thanks for your kindness, guys, but I'm already dry.						0	
72	为了不让这场闹剧再继续发酵下去，我及时握住了恩雅的双手。	為了不讓這場鬧劇再繼續發酵下去，我及時握住了恩雅的雙手。	これ以上大事にならないように、私はエンヤの両手を握り締めた。	사건이 더 이상 커지지 않게 하기 위해 난 재빨리 엔야의 두 손을 잡았다.	To prevent this charade from going any further, I grabbed Enya's hands just in time.						0	
73	……真是可惜，就差一点点了~	……真是可惜，就差一點點了~	……あと少しだけなのに、残念です～	…거의 다 왔는데 정말 아쉽네~	...What a shame. So close~						0	
74	恩雅缓缓起身。	恩雅緩緩起身。	そう言いながら、エンヤはゆっくりと立ち上がった。	엔야는 천천히 몸을 일으킨다.	Enya slowly stood up.						0	
75	既然分析员不好意思在那么多女孩子面前和姐姐卿卿我我，那就不强迫你了。	既然分析員不好意思在那麼多女孩面前和姐姐卿卿我我，那就不強迫你了。	みなさんの前でお姉さんとイチャイチャするのが恥ずかしいんですね？じゃあ、これくらいにしてあげましょうか。	분석가가 이렇게 많은 소녀들 앞에서 이 누나와 스킨십을 하는 게 그렇게 부끄러우면, 강요는 안 할게.	Since you're embarrassed to be lovey-dovey with me in front of all these girls, I won't push you, Adjutant.						0	
76	不过嘛……	不過嘛……	ですが……	근데…	But...						0	
77	她俏笑着冲我摆了个胜利手势。	她俏笑著對我擺了個勝利手勢。	彼女は私に向かって勝利のジェスチャーをした。	그녀는 호탕하게 웃으며 나에게 승리의 포즈를 취한다.	She flashed me a flirty smile along with a peace sign.						0	
78	分析员上半身的数据，我已经用这双手记住了哦~	分析員上半身的數據，我已經用這雙手記住了哦~	分析員の上半身のサイズは、この手で覚えましたよ～	난 이미 이 두 손으로 분석가 상반신 데이터 측정을 끝내버렸지~	I already felt out the Adjutant's measurements with my hands~						0	
79	难道说是在帮分析员擦身体的时候……？！	難道說是在幫分析員擦身體的時候…？！	まさか、分析員の体を拭いているときに……！？	설마 분석가 몸을 닦아줄 때…?!	So while she was drying the Adjutant off...!?						0	
80	没错，不过因为是挑战开始前的行为，所以并不能算是违规吧？	沒錯，不過因為是挑戰開始前的行為，所以並不能算是違規吧？	そうですよ。でも、チャレンジ開始前から拭いていたんですから、反則にはなりませんよね？	맞아, 근데 이건 챌린지가 시작되기 전에 했던 거니까, 반칙은 아니지?	Yep. But it happened before the challenge started, so I didn't break the rules, right?						0	
81	无法反驳……	無法反駁……	くっ、返す言葉が見つからない……	반박을 할 수가 없잖아…	Can't argue with that...						0	
82	没想到恩雅姐还有这一层的考量，是我误会她了。	沒想到恩雅姐還有這一層的考量，是我誤會她了。	ここまで考えているとは……彼女を誤解していたようです。	엔야 씨가 그런 것까지 생각했을 줄이야, 제가 오해를 했었네요.	I had no idea that was Enya's plan. I really had her all wrong.						0	
83	姬家大小姐还真是天真啊……恩雅的首要目标还是想要趁机对分析员上下其手吧。	姬家大小姐還真是天真啊……恩雅的首要目標還是想要趁機對分析員上下其手吧。	姫家のお嬢様は本当に甘いわね。あれはどう考えても、分析員の体を触るのが目的だったのに。	희 씨 가문 아가씨는 정말 순진하군… 엔야의 진짜 목적은 이 기회를 틈타 분석가에게 수작 부리는 거였을걸?	You're so naive, Little Miss Heiress... Enya's top priority was making a move on the Adjutant while she had the chance.						0	
84	什么？！	什麼？！	なんですって……！？	네?!	What!?						0	
85	嘿嘿，被小凯茜娅看穿了呢。	嘿嘿，被小凱茜婭看穿了。	ふふ。カーシアちゃんにバレちゃいましたね。	헤헤, 들켜버렸네.	Hehe, Katya saw right through me.						0	
86	……	……	……	……	...						0	
87	习惯了一板一眼做事的辰星，相比较凯茜娅和恩雅而言还是稚嫩了一些。	習慣了一板一眼做事的辰星，相比較凱茜婭和恩雅而言還是稚嫩了一些。	普段から何事にも真面目な辰星は、カーシアとエンヤの前だと確かに詰めが甘く見える。	정해진 대로 일하는 걸 좋아하는 수성은 캐시아와 엔야에 비하면 아직은 미숙하다.	Chenxing was used to playing by the book, causing her to be more innocent than Katya or Enya.						0	
88	看在大家现在都是共进退的盟友的份上，我就不计较了，当务之急，还是为分析员做好衣服。	看在大家現在都是共進的盟友的份上，我就不計較了，當務之急，還是為分析員做好衣服。	……肩を並べる盟友である以上、これ以上詮索はいたしません。今はすぐにでも分析員の服を作り始めるべきだと思います。	다들 처음부터 끝까지 함께 한 사이니까, 더 이상 따지지 않을게요, 일단 가장 급한 분석가님의 옷부터 만들도록 하죠.	I won't worry about it since we're teammates now. We need to focus on making an outfit for the Adjutant right now.						0	
89	但是很多时候也多亏了她的一板一眼公私分明，才能让事情顺利推进下去。	但很多時候也多虧了她的一板一眼公私分明，才能讓事情順利推進下去。	しかし、その真面目なところがあるからこそ、彼女のおかげでありとあらゆる仕事が順調に進むのだ。	그래도 원칙적인 그녀가 공과 사를 분명하게 해서, 일이 순조롭게 진행될 때가 많았다.	But most of the time, Chenxing's tendency to play by the book and differentiate between public and private behavior helped things go smoothly.						0	
90	辰星说得不错，接下来，就请各位协力合作，各尽其能吧。	辰星說得不錯，接下來，就請各位協力合作，各盡其能吧。	辰星の言う通りだ。さて、これからは各々の得意分野を選びつつ、よろしく頼むよ。	수성 말이 맞아요, 이제 서로 힘을 모아 각자 능력을 다 발휘해 보도록 하세요.	Well said, Chenxing. I hope everyone can work together and do their best.						0	
91	各尽其能吗？那姐姐就选上衣好了。	各盡其能嗎？那姐姐就選上衣好了。	得意分野ですか？それじゃお姉さんは上着を作りましょうか。	각자 능력을 발휘하라고? 그럼 난 상의로 할게.	Do our best? Then I'll handle the shirt.						0	
92	下半身的泳裤还请交由我来负责，我想要弥补之前在闯关挑战中的闪失。	下半身的泳褲還請交由我來負責，我想彌補之前在闖關挑戰中的閃失。	ステージチャレンジでのミスを補うためにも、ズボンはぜひ私にお任せください。	사각 수영복은 제가 책임지도록 하죠, 전 스테이지의 실수를 만회하고 싶거든요.	Please let me handle the swim trunks then. I want to make up for the mistakes I made in the last challenge.						0	
