字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Chara.62	系统提示	系統提示	システム通知	시스템 알림	System Prompt						0	
Chara.63	队员甲	隊員甲	隊員A	팀원A	Operative A						0	
Chara.64	队员乙	隊員乙	隊員B	팀원B	Operative B						0	
Chara.65	队员丙	隊員丙	隊員C	팀원C	Operative C						0	
Chara.66	队员丁	隊員丁	隊員D	팀원D	Operative D						0	
Chara.67	军方士兵	軍方士兵	軍の兵士	군부 병사	Military Soldier						0	
Chara.68	评审1	評審1	審査員1	심사위원1	Reviewer A						0	
Chara.69	评审2	評審2	審査員2	심사위원2	Reviewer B						0	
Chara.70	评审3	評審3	審査員3	심사위원3	Reviewer C						0	
Chara.71	情报官	情報官	情報員	정보관	Intelligence Officer						0	
Chara.72	安全员	安全員	安全員	안전 요원	Security Officer						0	
Chara.73	天启安全员	天啟安全員	アポカリプス安全員	계시 담당 요원	Security Officer (Manifestation)						0	
Chara.74	逐光者	逐光者	逐光者	축광단	Light Chaser						0	
Chara.75	安全部员工	安全部員工	安全部職員	안전부 직원	Security Staff						0	
Chara.76	店铺老板1	店鋪老闆1	店主1	가게 점장1	Shop Owner 1						0	
Chara.77	店铺老板2	店鋪老闆2	店主2	가게 점장2	Shop Owner 2						0	
Chara.78	店铺老板3	店鋪老闆3	店主3	가게 점장3	Shop Owner 3						0	
Chara.79	军人	軍人	軍人	군인	Soldier						0	
Chara.80	成年病少女	成年病少女	ティーン症候群の少女	성인병 소녀	Juvosis Girl						0	
Chara.81	远处少女的声音	遠處少女的聲音	遠くの少女の声	멀리서 들려오는 소녀의 목소리	Distant Female Voice						0	
Chara.82	安全部干员	安全部幹員	安全部のオペレーター	안전부 요원	Security Officer						0	
Chara.83	女孩的声音	女孩的聲音	女の子の声	여자아이의 목소리	Girl's Voice						0	
Chara.84	妹妹	妹妹	妹	여동생	Younger Sister						0	
Chara.85	阳平	陽平	陽平	요헤이	Yang Ping						0	
Chara.86	维欧尔	維歐爾	ヴィオル	비올	Viaur						0	
Chara.87	布拉基	布拉基	ブラギ	브라기	Bragi						0	
Chara.88	管事	管事	支配人	관리자	Administrator						0	
Chara.89	接引使	接引使	聖女	인도자	Emissary						0	
Chara.90	爸爸	爸爸	父	아빠	Father						0	
Chara.91	妈妈	媽媽	母	엄마	Mother						0	
Chara.92	卢卡斯·达菲	盧卡斯·達菲	ルーカス	루카스 더피	Lucas Delph						0	
Chara.93	艾瑞卡·达菲	艾瑞卡·達菲	エリカ	에리카 더피	Erika Delph						0	
Chara.94	主事	主事	司教	이사	Exarch						0	
Chara.95	playername	playername	playername	playername	playername						0	
Chara.96	军方代表	軍方代表	軍の代表者	군부 대표	Military Liaison						0	
Chara.97	赭毫	赭毫	赭毫	자호	Zhehao						0	
Chara.98	玄铠	玄鎧	玄鎧	현개	Xuankai						0	
Chara.99	金琅	金瑯	金琅	금랑	Jinlang						0	
Chara.100	精英小队队长	精英小隊隊長	エリート部隊隊長	엘리트 소대 대장	Elite Squad Captain						0	
Chara.101	机长	機長	機長	기장	Captain						0	
Chara.102	月虹	月虹	月虹	월홍	Yuehong						0	
Chara.103	妮娜	妮娜	ニナ	니나	Nina						0	
Chara.104	拾荒少女	拾荒少女	スカベンジャーの少女	피난민(소녀)	Scavenger Girl						0	
Chara.105	女性会员	女性會員	女性メンバー	신자(여성)	Female Adventist						0	
Chara.106	朝觐者	朝覲者	巡礼者	순례자	Pilgrim						0	
Chara.107	瘸腿会员	瘸腿會員	足の不自由なメンバー	신자(절름발이)	Limping Adventist						0	
Chara.108	盲眼会员	盲眼會員	盲目のメンバー	신자(장님)	Blind Adventist						0	
Chara.109	辰星（人工智能）	辰星（AI）	辰星（AI）	수성(AI)	Chenxing (AI)						0	
Chara.110	埃达	埃達	エッダ	에다	Edda						0	
Chara.111	仓尧	倉堯	倉尭	창요	Cangyao						0	
Chara.112	老人	老人	老人	노인	Elderly						0	
Chara.113	平民甲	平民甲	一般人A	시민A	Civilian A						0	
Chara.114	平民乙	平民乙	一般人B	시민B	Civilian B						0	
Chara.115	平民丙	平民丙	一般人C	시민C	Civilian C						0	
Chara.116	平民丁	平民丁	一般人D	시민D	Civilian D						0	
Chara.117	干员麦克	幹員麥克	オペレーターマイク	요원 마이크	Officer Mike						0	
Chara.118	干员杰克逊	幹員傑克遜	オペレータージャクソン	요원 잭슨	Officer Jackson						0	
Chara.119	小女孩	小女孩	女の子	여자아이	Little Girl						0	
Chara.120	趟子手？	趟子手？	ワッパ？	쟁자수?	TAIGU Scout?						0	
Chara.121	镖师？	鏢師？	鏢客？	표사?	TAIGU Escort?						0	
Chara.122	镖头？	鏢頭？	鏢客頭？	표사 리더?	TAIGU Escort Leader?						0	
Chara.123	镖师	鏢師	鏢客	표사	Escort						0	
Chara.124	雷吉乌斯	雷吉烏斯	レイギウス	레지오스	Regius						0	
Chara.125	温和的年轻女声	溫和的年輕女聲	穏やかな若い女性の声	젊은 여성의 온화한 목소리	Gentle Young Female Voice						0	
Chara.126	尖锐的年轻男声	尖銳的年輕男聲	鋭い若い男性の声	젊은 남성의 날카로운 목소리	Sharp Young Male Voice						0	
Chara.127	伊尔	伊爾	イール	이엘	Yier						0	
Chara.128	不远处的窃窃私语	不遠處的竊竊私語	近くの囁き	멀지 않은 곳의 귓속말	Nearby Whispers						0	
Chara.129	平民青年	平民青年	一般人青年	시민(청년)	Young Civilian Man						0	
Chara.130	平民少女	平民少女	一般人少女	시민(소녀)	Young Civilian Woman						0	
Chara.131	录像声音	影片聲音	ビデオの音	녹화 음성	Video Sound						0	
Chara.132	屏幕上的文字	螢幕上的文字	画面上の文字	화면 위의 문자	On-Screen Text						0	
Chara.133	平民女性	平民女性	一般人女性	여성(시민)	Civilian Woman						0	
Chara.134	摊贩	攤販	露店商	노점상	Vendor						0	
Chara.135	老者	老者	老人	노인	Old Man						0	
Chara.136	特纳	特納	ターナー	터너	Turner						0	
Chara.137	米勒	米勒	ミラー	밀레	Mueller						0	
Chara.138	莱拉	萊拉	ライラ	라일라	Leila						0	
Chara.139	安全部哨卫	安全部哨兵	安全部前哨	안전부 보초병	Security Guard						0	
Chara.140	围观市民	圍觀民眾	見物客	구경꾼	Onlooker						0	
Chara.141	威尔·安德森	威爾·安德森	ウィル・アンダーソン	윌 앤더슨	Will Anderson						0	
Chara.142	凯茜娅	凱茜婭	カーシア	캐시아	Katya						0	
Chara.143	苍蝇	蒼蠅	ソウヨウ	파리	Gnat						0	
Chara.144	公司职员	公司職員	会社員	회사 직원	Company Employee						0	
Chara.145	记者	記者	記者	기자	Reporter						0	
Chara.146	鸣濑政	鳴瀨政	鳴瀬政	나루세 쇼우	Naruse Masashi						0	
Chara.147	尼伯龙根	尼伯龍根	ニーベルンゲン	니벨룽겐	Nibelung						0	
Chara.148	肯特博士	肯特博士	ドクターケント	켄트 박사	Dr. Kent						0	
Chara.149	量子市民	量子市民	量子市民	양자 시민	Quantum Citizen						0	
Chara.150	身份不明的士兵	身分不明的士兵	身元不明の兵士	신분 불명 병사	Unidentified Soldier						0	
Chara.151	里芙&晴&芙提雅	里芙&晴&芙提雅	リフ＆晴＆フリティア	리브&하루&프티야	Lyfe, Haru & Fritia						0	
Chara.152	女侍者	女侍者	ウェイトレス	메이드	Attendant						0	
Chara.153	工作人员甲	工作人員甲	スタッフA	직원A	Staff A						0	
Chara.154	工作人员乙	工作人員乙	スタッフB	직원B	Staff B						0	
Chara.155	工作人员	工作人員	スタッフ	직원	Staff						0	
Chara.156	年幼的女孩	年幼的女孩	幼い女の子	어린 소녀	Young Girl						0	
Chara.157	年幼的男孩	年幼的男孩	幼い男の子	어린 소년	Young Boy						0	
Chara.158	谜之无人机	謎樣無人機	謎のドローン	미지의 드론	Mysterious Drone						0	
Chara.159	海之主	海之主	海の主	바다의 주인	King Bream						0	
Chara.160	清理部队	清理部隊	清掃部隊	클리닝 부대	Cleanup Team						0	
Chara.161	仿制空壳	仿製空殼	模造シェル	모조 껍데기	Husk Sentinel Bot						0	
Chara.162	世界树高管	世界樹高管	ユグドラシル社管理層の人	위그드라실 고위직	Yggdrasil Senior Executive						0	
Chara.163	清冷的女声	清冷的女聲	クールな女性の声	차가운 여자 목소리	Clear Female Voice						0	
Chara.164	小吉	小吉	ギーちゃん	샤오지	Gigi						0	
Chara.165	石竹	石竹	カーネーション	석죽	Dianthus						0	
Chara.166	主治医师	主治醫師	主治医	주치의	Head Physician						0	
Chara.167	西蒙娜	西蒙娜	シモーネ	시모나	Simona						0	
Chara.168	研究员	研究員	研究員	연구원	Researcher						0	
Chara.169	主持人	主持人	司会者	MC	Announcer						0	
Chara.170	郊狼青年	郊狼青年	コヨーテ青年	코요테 청년	Coyote Teenager						0	
Chara.171	祈祷者	祈禱者	祈祷者	수도사	Prayer						0	
Chara.172	祈祷众	祈禱眾	祈祷衆人	수도 단체	Prayers						0	
Chara.173	服务员	服務員	ウェイター	종업원	Server						0	
Chara.174	虚拟异化人	虛擬異化人	バーチャル変異者	가상 변이자	Virtual Changed						0	
Chara.175	阿德里安上将	阿德里安上將	エイドリアン将軍	아드리안 장군	General Adrian						0	
Chara.176	分析员	分析员	分析员	分析员	分析员						1000	
Chara.177	提尔	提爾	テュール	티르	Týr						0	
Chara.178	高个子女性	高個子女性	背の高い女性	키 큰 여성	Tall Woman						0	
Chara.179	矮个子女性	矮個子女性	背の低い女性	키 작은 여성	Short Woman						0	
Chara.180	晴&芙提雅&里芙	晴&芙提雅&里芙	晴&フリティア&リフ	하루&프티야&리브	Haru, Fritia & Lyfe						0	
Chara.181	郊狼话痨	郊狼話匣子	お喋りのコヨーテ	수다쟁이 코요테	Talkative Coyote						0	
Chara.182	冷漠的男音	冷漠的男聲	冷たい男の声	냉담한 목소리	Apathetic Male Voice						0	
Chara.183	稚嫩的童声	稚嫩的童聲	幼い子の声	어린 아이의 목소리	Childish Voice						0	
Chara.184	众人之声	眾人之聲	人々の声	수많은 목소리	Crowd						0	
Chara.185	保全人员	保全人員	警備員	보안 요원	Security Officer						0	
Chara.186	塔塔	塔塔	タタ	타타	Tara						0	
Chara.187	主管	主管	責任者	관리자	Supervisor						0	
Chara.188	抗议者	抗議者	抗議者	시위자	Protestor						0	
Chara.189	抗议的人群	抗議的群眾	抗議する人々	시위하는 사람들	Group of Protestors						0	
Chara.190	年轻男性销售	年輕男性業務	若い男性セールスマン	젊은 남성 판매원	Young Male Salesman						0	
Chara.191	老年男性教师	老年男性教師	老いた男教師	나이 든 남성 교사	Elderly Male Teacher						0	
Chara.192	企业男性高管	企業男性高管	執行役の男性	기업 고위층 남성	Male Executive						0	
Chara.193	家庭主妇	家庭主婦	主婦	가정 주부	Housewife						0	
Chara.194	白发老妇	白髮老太太	白髪の老婦	백발 노파	Grey-Haired Old Woman						0	
Chara.195	女学生	女學生	女子学生	여학생	Female Student						0	
Chara.196	男学生	男學生	男子学生	남학생	Male Student						0	
Chara.197	老年男性	老年男性	老年男性	나이 든 남성	Elderly Man						0	
Chara.198	男青年	男青年	青年男性	남성 청년	Male Teenager						0	
Chara.199	残影	殘影	残像	잔영	Afterimage						0	
Chara.200	系统警告音	系統警示音	システム警告音	시스템 경고음	System Alarm						0	
Chara.201	项目研究员	專案研究員	プロジェクト研究員	프로젝트 연구원	Project Researcher						0	
Chara.202	物理学家	物理學家	物理学者	물리학자	Physicist						0	
Chara.203	拉冈	拉岡	ラガン	라거	Lagan						0	
Chara.204	米尔	米爾	ミル	미르	Mir						0	
Chara.205	张	張	張	장	Zhang						0	
Chara.206	奇恩	奇恩	キーン	키엔	Kian						0	
Chara.207	安德	安德	アンド	앤디	Anders						0	
Chara.208	乌尔	烏爾	ウル	울	Urie						0	
Chara.209	林克	林克	リンク	링크	Rinck						0	
Chara.210	艾莉	艾莉	アイリ	에리	Eily						0	
Chara.211	贝利	貝利	ベリー	베리	Bailey						0	
Chara.212	狼蛛	狼蛛	コモリグモ	타란툴라	Tarantula						0	
Chara.213	黄蜂	黃蜂	キバチ	와스프	Wasp						0	
Chara.214	杰克	傑克	ジャック	제이크	Jack						0	
Chara.215	恩尼斯	恩尼斯	アニス	유니스	Ennis						0	
Chara.217	蜉蝣	蜉蝣	カゲロウ	하루살이	Mayfly						0	
Chara.218	女儿	女兒	娘	딸	Daughter						0	
Chara.219	安提克勒娅	安提克勒婭	アンティ	앤티클레아	Anticlea						0	
Chara.220	安娜	安娜	アンナ	안나	Anna						0	
Chara.221	透墨索斯	透墨索斯	テウメッサ	테우메소스	Teumessian						0	
Chara.222	维修部部员	維修部部員	修理部の部員	수리부 요원	Maintenance Worker						0	
Chara.223	失控机器人	失控機器人	暴走ロボット	통제 불능 로봇	Berserk Robot						0	
Chara.224	会议主持人	會議主持人	会議司会者	회의 진행자	Meeting Host						0	
Chara.225	安全部代表	安全部代表	安全部代表	안전부 대표	Security Department Representative						0	
Chara.226	溯影分身	溯影分身	マーシルの分身	트레이스 분신	Shadow Ka Kebechet						0	
Chara.227	恐怖分子	恐怖分子	テロリスト	테러리스트	Disgruntled Man						0	
Chara.228	青年恐怖分子	青年恐怖分子	青年テロリスト	젊은 테러리스트	Disgruntled Youth						0	
Chara.229	中年恐怖分子	中年恐怖分子	中年テロリスト	중년 테러리스트	Disgruntled Older Man						0	
Chara.230	小凯贝	小凱貝	ケベちゃん	리틀 카이베	Kebechet						0	
Chara.231	安提	安提	アンティ	앤티	Anti						0	
Chara.232	阿努比斯	阿努比斯	アヌビス	아누비스	Anubis						0	
Chara.233	雇佣兵	雇傭兵	傭兵	용병	Mercenary						0	
Chara.234	空壳	空殼	シェル	껍데기	Husk Sentinel						0	
Chara.235	女性市民	女性市民	女性市民	여성 시민	Female Citizen						0	
Chara.236	苔丝	黛斯	テス	테스	Tess						0	
Chara.237	胆怯的女孩	膽怯的女孩	怯える女の子	겁먹은 여자아이	Timid Girl						0	
Chara.238	有疤的女孩	有疤的女孩	傷跡のある女の子	흉터가 난 여자아이	Girl With Scars						0	
Chara.239	孩子们	孩子們	子供たち	아이들	Children						0	
Chara.240	双马尾女孩	雙馬尾女孩	ツインテールの女の子	양 갈래머리 여자아이	Girl With Pigtails						0	
Chara.241	短发女孩	短髮女孩	ショートヘアの女の子	단발 여자아이	Short-Haired Girl						0	
Chara.242	卷毛男孩	捲髮男孩	カーリーヘアの男の子	파마머리 남자아이	Curly-Haired Boy						0	
Chara.243	狸花猫	狸花貓	キジトラ	네즈미 고양이	Dragon Li Cat						0	
Chara.244	无毛猫	無毛貓	スフィンクス	스핑크스 고양이	Sphynx Cat						0	
Chara.245	瓦奎尔	瓦奎爾	ヴァクイール	바켈	Vacquier						0	
Chara.246	奥列格	奧列格	オレグ	올레그	Oleg						0	
Chara.247	阿德勒	阿德勒	アドラー	아델	Adler						0	
Chara.248	格斯	格斯	ガース	게스	Gus						0	
Chara.249	军方巡查	軍方巡查	軍のパトロール	군대 순찰	Military Inspector						0	
Chara.250	塔季亚娜·奥尔洛娃	塔季雅娜·奧爾洛娃	タチアナ・オルロヴァ	타티아나 오를로바	Tatiana Orlova						0	
Chara.251	高贵的女性	高貴的女性	高貴な女性	고귀한 여성	Elegant Woman						0	
Chara.252	郊狼精英	郊狼精英	コヨーテエリート	엘리트 코요테	Coyote Elite						0	
Chara.253	米尔伍德	米爾伍德	ミルウッド	밀우드	Millwood						0	
Chara.254	巡查护卫	巡查護衛	パトロールガードマン	순찰 호위	Inspector Guard						0	
Chara.255	勤务军官	勤務官	勤務将校	직업 군인	Orderly Officer						0	
Chara.256	戍卫士兵	守衛兵	駐屯兵	수비 병사	Garrison Soldier						0	
Chara.257	传令副官	傳令官	伝令副官	전령 부관	Aide-de-Camp						0	
Chara.258	奥尔洛娃公爵	奧爾洛娃公爵	オルロヴァ公爵	오를로바 공작	Duchess Orlova						0	
Chara.259	患病的少女	患病的少女	病気の少女	병든 소녀	Sick Girl						0	
Chara.260	赫瓦雷纳士官	赫瓦雷納士官	フワルナ士官	크바레나 하사관	Khwarenah Sergeant						0	
Chara.261	情报掮客	情報販子	情報屋	정보 브로커	Intelligence Broker						0	
Chara.262	过去的声音	過去的聲音	過去の声	과거의 목소리	Voice of the Past						0	
Chara.263	盖尔·克莱因	蓋爾·克萊因	ゲール・クライン	게일 클레인	Gale Klein						0	
Chara.264	中间人	中間人	ブローカー	중개인	Intermediary						0	
Chara.265	伊切尔	伊切爾	イチェル	이첼	Eatchel						0	
Chara.266	女情报掮客	女情報掮客	女情報屋	여성 정보 브로커	Female Intelligence Broker						0	
Chara.267	落魄的市民甲	落魄的市民甲	落ちぶれた住民A	빈곤한 시민A	Abject Citizen A						0	
Chara.268	长街原住民甲	長街原住民甲	長町の元住民A	장거리 원주민A	Black-Ice Alley Resident A						0	
Chara.269	情报掮客乙	情報掮客乙	情報屋B	정보 브로커B	Intelligence Broker B						0	
Chara.270	落魄的市民乙	落魄的市民乙	落ちぶれた住民B	빈곤한 시민B	Abject Citizen B						0	
Chara.271	长街原住民乙	長街原住民乙	長町の元住民B	장거리 원주민B	Black-Ice Alley Resident B						0	
Chara.272	阿尔谢尼	阿爾謝尼	アルセニー	아르세니	Arseniy						0	
Chara.273	波莉娜	波莉娜	ポーリーン	폴리나	Pavlina						0	
Chara.274	抵抗军士兵	抵抗軍士兵	抵抗軍の兵士	저항군 병사	Resistance Army Soldier						0	
Chara.275	公爵助手	公爵助手	公爵の助手	공작 조수	Duchess' Assistant						0	
Chara.276	阿尔乔姆	阿爾喬姆	アルチョーム	아르템	Artyom						0	
Chara.277	奥米茄亲卫	ω親衛	ω親衛隊	ω 근위병	ω's Bodyguard						0	
Chara.278	赫瓦雷纳先锋军	赫瓦雷納先鋒軍	フワルナ前衛部隊	크바레나 선봉군	Khwarenah Vanguard						0	
Chara.279	赫瓦雷纳士官长	赫瓦雷納士官長	フワルナ士官長	크바레나 사관	Khwarenah Head Sergeant						0	
Chara.280	扭曲的人像	扭曲的人像	歪んだ像	왜곡된 인물상	Distorted Figure						0	
Chara.281	莱瓦汀队员	萊瓦汀隊員	レーヴァテイン隊員	레바틴 대원	Laevatain Operative						0	
Chara.282	赫瓦雷纳参谋	赫瓦雷納參謀	フワルナの参謀	크바레나 참모	Khwarenah Officer						0	
Chara.283	被俘的间谍	被俘的間諜	捕虜にされたスパイ	포로가 된 간첩	Captured Spy						0	
Chara.284	尼基塔	尼基塔	ニキータ	니키타	Nikita						0	
Chara.285	马克西姆	馬克西姆	マクシム	맥심	Maksim						0	
Chara.286	黑街流民	黑街流民	裏町の亡命者	블랙 스트릿 난민	Black-Ice Alley Refugee						0	
Chara.287	异化人虚像	異化人虛像	変異者の虚像	가상 변이자	Changed Apparition						0	
Chara.288	卫戍营士兵	衛戍營士兵	警備団兵士	방위대 병사	Garrison Soldier						0	
Chara.289	落难流民	落難流民	落ちぶれた亡命者	난민	Unfortunate Refugee						0	
Chara.290	巴伦支仪器士兵	巴倫支儀器士兵	バレンツ機器兵士	바렌츠 측정기구 병사	Barentsy Pribor Soldier						0	
Chara.291	破旧的电视	破舊的電視	ボロボロのテレビ	오래된 티비	Old TV Set						0	
Chara.292	拾荒者男性	拾荒者男性	スカベンジャーの男性	피난민 남성	Male Scavenger						0	
Chara.293	拾荒者女性	拾荒者女性	スカベンジャーの女性	피난민 여성	Female Scavenger						0	
Chara.294	广播	廣播	放送	방송	Broadcast						0	
Chara.295	营地后勤	營地後勤	駐屯地兵士	야영지 지원	Camp Logistics Officer						0	
Chara.296	白狼	白狼	白い狼	하얀 늑대	White Wolf						0	
Chara.297	意识残像	意識殘像	意識の残像	의식체 잔상	Phantom Projection						0	
Chara.298	融合士兵	融合士兵	融合兵士	융합체 병사	Hybrid Soldier						0	
Chara.299	特邀记者	特約記者	特別招待の記者	특별 초청 기자	Guest Reporter						0	
Chara.300	新闻评论员	新聞評論員	ニュースキャスター	뉴스 해설자	News Commentator						0	
Chara.301	前线特派员	前線特派員	特派員	전선 특파원	Frontline Agent						0	
Chara.302	远处的声音	遠處的聲音	遠くの声	멀리서 들리는 목소리	Faraway Sound						0	
Chara.303	实验室研究员甲	實驗室研究員甲	研究室研究員A	실험실 연구원A	Lab Researcher A						0	
Chara.304	实验室研究员乙	實驗室研究員乙	研究室研究員B	실험실 연구원B	Lab Researcher B						0	
Chara.305	实验室研究员丙	實驗室研究員丙	研究室研究員C	실험실 연구원C	Lab Researcher C						0	
Chara.306	实验室研究员丁	實驗室研究員丁	研究室研究員D	실험실 연구원D	Lab Researcher D						0	
Chara.307	窃窃私语声	竊竊私語聲	ひそひそ声	속삭이는 소리	Whisper						0	
Chara.308	莫尔索？	莫爾索？	ムルソー？	모르소?	Meursault?						0	
Chara.309	奄奄一息的女孩	奄奄一息的女孩	瀕死の女の子	헐떡거리는 소녀	Dying Girl						0	
Chara.310	热情的摊主	熱情的攤主	情熱的な店主	열정적인 노점 주인	Enthusiastic Vendor						0	
Chara.311	精神的摊主	精神的攤主	元気な店主	영적인 노점 주인	Energetic Vendor						0	
Chara.312	阴郁的摊主	陰鬱的攤主	憂鬱な店主	우울한 노점 주인	Cynical Vendor						0	
Chara.313	琴诺＆恩雅羽蜕	琴諾&恩雅羽蛻	チェルノ&エンヤ-羽化の儀	체르노＆엔야 엑수비아	Cherno & Enya						0	
Chara.314	人群	人群	人混み	군중	Crowd						0	
Chara.315	侍女	侍女	侍女	시녀	Handmaiden						0	
Chara.316	热情冷却的摊主	熱情冷卻的攤主	情熱が冷めた店主	열정이 식은 노점 주인	No-Longer-Enthusiastic Vendor						0	
Chara.317	医护人员	醫護人員	医者	의료 직원	Medical Staff						0	
Chara.318	诧异的妇人	詫異的婦人	驚いた婦人	의아한 부인	Shocked Woman						0	
Chara.319	惊讶的少女	驚訝的少女	驚いた少女	놀란 소녀	Surprised Girl						0	
Chara.320	系统音	系統音	機械音	시스템 음성	System						0	
Chara.321	波伏娃	波伏娃	ボーヴォワール	보브아르	Beauvoir						0	
Chara.322	慌张的女孩	慌張的女孩	慌てた女の子	당황한 소녀	Panicked Girl						0	
Chara.323	不安的女性	不安的女性	不安な女性	불안한 여성	Uneasy Woman						0	
Chara.324	莫尔索	莫爾索	ムルソー	모르소	Meursault						0	
Chara.325	梅	梅	梅	메이	Mei						0	
Chara.326	呼救声	呼救聲	助けを呼ぶ叫び声	구조요청 소리	Cry for Help						0	
Chara.327	降临团成员	降臨團成員	降臨団のメンバー	강림단 신자	Adventist						0	
Chara.328	二律背反的盟约	二律背反的盟約	二律背反の盟約	이율배반의 서약	Pact of Antinomy						0	
Chara.329	望	望	ノゾム	노조미	Nozomi						0	
Chara.330	莫罕达斯	莫罕達斯	ムハンダス	모한다스	Modak						0	
Chara.331	恒沙	恆沙	ゴウシャ	항사	GANGES						0	
Chara.332	路人	路人	通行人	행인	Passerby						0	
Chara.333	妇人	婦人	婦人	여인	Woman						0	
Chara.334	龙舌兰	龍舌蘭	アガベ	아가베	Agave						0	
Chara.335	奇怪的少女	奇怪的少女	変な少女	기괴한 소녀	Strange Girl						0	
Chara.336	奇怪的男人	奇怪的男人	変な男	기괴한 남성	Strange Man						0	
Chara.337	温柔的女人	溫柔的女人	優しい女	온화한 여성	Gentle Woman						0	
