字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
skin_parts20312_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	
skin_parts20321	腿部·淡云	腿部·淡雲	脚・淡い雲	다리·구름	Legs: Soft Clouds						0	
skin_parts20321_des	辰星-云篆时装【点墨化龙】专属部件，特殊墨汁绘制的传统云纹，有飘逸逍遥之意。	辰星-雲篆時裝【點墨化龍】專屬部件，特殊墨汁繪製的傳統雲紋，有飄逸逍遙之意。	「辰星-雲篆」衣装【龍の墨跡】専用パーツ。特別な墨で描かれた伝統的な雲模様には、自由の意味が込められている。	수성-미스트의 스킨 [점묘화룡]의 전용 부품으로 특수 먹으로 그려진 전통 구름 문양이 있으며, 유유자적한 의미를 가지고 있다.	An exclusive part for Chenxing - Ethereal Cloud's outfit Inkstroke Dragoness. The traditional art design uses special ink to convey a floating, carefree feeling.						0	
skin_parts20321_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	
skin_parts20322	腿部·墨晕	腿部·墨暈	脚・墨ぼかし	다리·묵훈	Legs: Fading Ink						0	
skin_parts20322_des	辰星-云篆时装【点墨化龙】专属部件，朔州古法织物，精密的技法使镂空处也毫无线头的踪影。	辰星-雲篆時裝【點墨化龍】專屬部件，朔州古法織物，精密的技法使鏤空處也毫無線頭的蹤影。	「辰星-雲篆」衣装【龍の墨跡】専用パーツ。朔州の織物。透かし彫りの部分は1本の糸も見えない精密な古い技法で作られている。	수성-미스트의 스킨 [점묘화룡]의 전용 부품으로 삭주의 고대 직물과 정밀 기법으로 실의 흔적이 남지 않는다.	An exclusive part for Chenxing - Ethereal Cloud's outfit Inkstroke Dragoness. Made from traditional Shuozhou fabric, these stockings feature meticulous craftsmanship with zero loose thread ends.						0	
skin_parts20322_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	
skin_parts20411	腿部·无遮	腿部·無遮	脚・無拘	다리·언베일	Legs: Unveiled						0	
skin_parts20411_des	奈莉德时装【晨曦统令】专属部件，肆意且直率，纵情表达她不容拒绝的一面。	奈莉德時裝【晨曦統令】專屬部件，肆意且直率，縱情表達她不容拒絕的一面。	ネリーダの衣装【Dawn's Command】専用パーツ。奔放で率直、拒絶を許さぬ彼女の一面をさらけ出す。	네리다의 스킨 [여명의 지휘]의 전용 부품으로, 당당하고 직설적이며 거부할 수 없는 그녀의 모습을 보여준다.	An exclusive part for Nerida's outfit Dawn's Command. She boldly and openly reveals her captivating side, leaving no room for refusal.						0	
skin_parts20411_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	
skin_parts20412	腿部·暗蕴	腿部·暗蘊	脚・潜影	다리·다크	Legs: Dark Allure						0	
skin_parts20412_des	奈莉德时装【晨曦统令】专属部件，细丝密裹，将汹涌蕴于轻薄之内，正如猎手匿声，伺机而动。	奈莉德時裝【晨曦統令】專屬部件，細絲密裹，將洶湧蘊於輕薄之內，正如獵手匿聲，伺機而動。	ネリーダの衣装【Dawn's Command】専用パーツ。薄い布地に身を包み、軽やかさの中に激しさを宿す。まるで息を潜め、機を待つ猟師のように。	네리다의 스킨 [여명의 지휘]의 전용 부품으로, 기회를 노리는 사냥꾼처럼 가벼운 재질 속에 날렵함을 숨겨두었다.	An exclusive part for Nerida's outfit Dawn's Command. Beneath the charming silk threads lies great force, like a predator waiting to strike.						0	
skin_parts20412_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	
skin_parts20421	脚部·捷行	腳部·捷行	ブーツ・迅足	신발·민첩	Feet: Agile Tread						0	
skin_parts20421_des	奈莉德时装【晨曦统令】专属部件，便捷而利于行动的装扮，将美感与强大相融，占领你的视线。	奈莉德時裝【晨曦統令】專屬部件，便捷而利於行動的裝扮，將美感與強大相融，佔領你的視線。	ネリーダの衣装【Dawn's Command】専用パーツ。俊敏な動きを可能にする装いで、美しさと強さを兼ね備え、あなたの視線を奪う。	네리다의 스킨 [여명의 지휘]의 전용 부품으로, 이동성과 편리성, 아름다움과 강력함을 겸비하여 단번에 시선을 사로잡을 수 있다.	An exclusive part for Nerida's outfit Dawn's Command. These mid-calf boots offer a beautiful style yet functional design that captures your attention.						0	
skin_parts20421_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	
skin_parts20422	脚部·傲令	腳部·傲令	ブーツ・威命	신발·권위	Feet: High Authority						0	
skin_parts20422_des	奈莉德时装【晨曦统令】专属部件，高傲与诱惑共存，诉说她高调的邀请，又或者——命令？	奈莉德時裝【晨曦統令】專屬部件，高傲與誘惑共存，訴說她高調的邀請，又或者－－命令？	ネリーダの衣装【Dawn's Command】専用パーツ。傲慢さと誘惑を併せ持ち、それは彼女の高らかな誘い、もしくは——命令か？	네리다의 스킨 [여명의 지휘]의 전용 부품으로, 도도함과 유혹이 공존한다. 그녀는 당당하게 초대장을 내민다. 과연 그건 초대일까, 아니면 명령일까?	An exclusive part for Nerida's outfit Dawn's Command. A fusion of pride and seduction, is this thigh-high style an elegant invitation or imposing command?						0	
skin_parts20422_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	
skin_parts20511	头部·星芒	頭部·星芒	頭部・星の輪	머리·별빛	Head: Star Note						0	2.8辰星皮肤部件
skin_parts20511_des	琼弦时装【慵倚花阴】专属部件，以星星和音符为主题的发饰，精巧可爱。	瓊弦時裝【慵倚花蔭】專屬部件，以星星和音符為主題的髮飾，精巧可愛。	「辰星-玉弦」衣装【花陰に宿る夢】専用パーツ。流れる星をモチーフにしたデザインで、精巧な細工が辰星の愛らしさと気品を引き立てる。	제이드 아크의 스킨 [만개한 꽃]의 전용 부품으로, 별과 음표를 테마로 한 머리 장식이다. 착용자의 정교함과 사랑스러움을 돋보이게 한다.	An exclusive part for Jade Arc's outfit Full Bloom. This delicate hair accessory twinkles like a star and is inspired by musical notes.						0	2.8辰星皮肤部件
skin_parts20511_use	默认	預設	デフォルト	기본	Default						0	2.8辰星皮肤部件
skin_parts20512	头部·辉光	頭部·輝光	頭部・ハロ	머리·광휘	Head: Grace Glow						0	2.8辰星皮肤部件
skin_parts20512_des	琼弦时装【慵倚花阴】专属部件，如同天使般，任何时候都闪闪发光。	瓊弦時裝【慵倚花蔭】專屬部件，如同天使般，任何時候都閃閃發光。	「辰星-玉弦」衣装【花陰に宿る夢】専用パーツ。天使の輪を思わせる輝きが、どんな闇にも揺らぐことなく辰星の気品を彩る。	제이드 아크의 스킨 [만개한 꽃]의 전용 부품으로, 천사처럼 언제나 눈 부신 빛을 발한다.	An exclusive part for Jade Arc's outfit Full Bloom. It shines with an angelic light, glowing gently no matter the moment.						0	2.8辰星皮肤部件
skin_parts20512_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	2.8辰星皮肤部件
skin_parts20521	腿部·轻巧	腿部·輕巧	脚・軽やか	다리·가뿐	Legs: Airy Light						0	2.8辰星皮肤部件
skin_parts20521_des	琼弦时装【慵倚花阴】专属部件，便于行动，需要远足时的最佳选择。	瓊弦時裝【慵倚花蔭】專屬部件，便於行動，需要遠足時的最佳選擇。	「辰星-玉弦」衣装【花陰に宿る夢】専用パーツ。動きを邪魔せず、ハイキングに最適な一品。	제이드 아크의 스킨 [만개한 꽃]의 전용 부품으로, 행동에 매우 편리하여 장거리 도보에 최적의 선택이다.	An exclusive part for Jade Arc's outfit Full Bloom. Designed for free movement, it's the perfect choice for long treks.						0	2.8辰星皮肤部件
skin_parts20521_use	默认	預設	デフォルト	기본	Default						0	2.8辰星皮肤部件
skin_parts20522	腿部·皎白	腿部·皎白	脚・純白	다리·순백	Legs: Pure Veil						0	2.8辰星皮肤部件
skin_parts20522_des	琼弦时装【慵倚花阴】专属部件，纯白无瑕，一如她对你的爱意。	瓊弦時裝【慵倚花蔭】專屬部件，純白無瑕，一如她對你的愛意。	「辰星-玉弦」衣装【花陰に宿る夢】専用パーツ。無垢な純白が、彼女のあなたへの愛のように輝く。	제이드 아크의 스킨 [만개한 꽃]의 전용 부품으로, 그녀가 당신을 향한 마음처럼 결점이 없다.	An exclusive part for Jade Arc's outfit Full Bloom. Pure and flawless, just like her love for you.						0	2.8辰星皮肤部件
skin_parts20522_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	2.8辰星皮肤部件
skin_parts20611	头部·狐语	頭部·狐語	頭部・狐福	머리·여우	Head: Kitsune's Blessing						0	3.3晴巫女部件
skin_parts20611_des	晴时装【清光虔愿】专属部件，神秘与灵动并存，于回眸间轻曳，正如少女凝望你的目光。	晴時裝【清光虔願】專屬部件，神秘與靈動並存，於回眸間輕曳，正如少女凝望你的目光。	晴の衣装【純なる願い】専用パーツ。あなたを見つめる眼差しのように、神秘と躍動が寄り添い、振り返るたびにそっと揺らめく。	하루의 스킨 [순수한 기도]의 전용 부품으로, 신비함과 생기가 공존한다. 스며드는 소녀의 눈빛처럼 뒤돌아볼 때마다 가볍게 흔들린다.	An exclusive part for Haru's outfit Purelight Wishes. Graceful and enigmatic, the Kitsune's mask bestows its blessing as the girl's lingering gaze falls upon you.						0	3.3晴巫女部件
skin_parts20611_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	3.3晴巫女部件
skin_parts20612	头部·赤缨	頭部·赤纓	頭部・緋緒	머리·체리	Head: Scarlet Tassel						0	3.3晴巫女部件
skin_parts20612_des	晴时装【清光虔愿】专属部件，赤红缠金，动若花绽，将美感融入每次呼吸间。	晴時裝【清光虔願】專屬部件，赤紅纏金，動若花綻，將美感融入每次呼吸間。	晴の衣装【純なる願い】専用パーツ。深紅に金をまとい、花が開くように息づく。その美しさは、呼吸のたびに静かに肌へと溶けていく。	하루의 스킨 [순수한 기도]의 전용 부품으로, 진홍빛에 금이 감도는 모습은 마치 꽃처럼 피어나 모든 호흡에 아름다움을 불어넣는다.	An exclusive part for Haru's outfit Purelight Wishes. Scarlet strings entwined with a golden pendant, tassels swaying like drifting petals, weaving endless grace into every breath.						0	3.3晴巫女部件
skin_parts20612_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	3.3晴巫女部件
skin_parts20621	腿部·如愿	腿部·如願	脚・艶肌	다리·소망	Legs: Wishful Gleam						0	3.3晴巫女部件
skin_parts20621_des	晴时装【清光虔愿】专属部件，坦然展露的身姿，期待你触碰的小小心愿。	晴時裝【清光虔願】專屬部件，坦然展露的身姿，期待你觸碰的小小心願。	晴の衣装【純なる願い】専用パーツ。飾らないその姿には、あなたに触れてほしいという願いが宿っている。	하루의 스킨 [순수한 기도]의 전용 부품으로, 거리낌 없이 드러낸 그녀의 모습은 당신의 터치를 원하는 작은 소원을 전해준다.	An exclusive part for Haru's outfit Purelight Wishes. Gleaming without reserve, a secret wish shimmers, bared for your touch.						0	3.3晴巫女部件
skin_parts20621_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	3.3晴巫女部件
skin_parts20622	腿部·若霜	腿部·若霜	脚・雪紗	다리·서리	Legs: Frosty Sheen						0	3.3晴巫女部件
skin_parts20622_des	晴时装【清光虔愿】专属部件，纯白难以遮盖凝脂般的肌肤，少女亦无法隐藏见你时的欢喜。	晴時裝【清光虔願】專屬部件，純白難以遮蓋凝脂般的肌膚，少女亦無法隱藏見你時的歡喜。	晴の衣装【純なる願い】専用パーツ。純白では隠しきれない透き通る肌。少女は、あなたに会えた喜びを浮かべている。	하루의 스킨 [순수한 기도]의 전용 부품으로, 순백색과 고운 피부가 조화를 이룬다. 피부를 가리지 못하는 순백색처럼, 소녀도 당신을 만날 때의 설렘을 감출 수 없다.	An exclusive part for Haru's outfit Purelight Wishes. Just as the frost-like fabric cannot conceal her porcelain-like skin, she cannot hide her delight at seeing you.						0	3.3晴巫女部件
skin_parts20622_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	3.3晴巫女部件
skin_parts20711	头部·跃舞	頭部·躍舞	頭部・蝶結び	머리·리본	Head: Gliding Bow						0	3.4卜卜魔法少女部件
skin_parts20711_des	卜卜时装【绮恋星灵】专属部件，如蝶般轻盈飞舞，而后悠然落于你的身畔，她心里总是依恋着你。	卜卜時裝【綺戀星靈】專屬部件，如蝶般輕盈飛舞，而後悠然落於你的身畔，她心裡總是依戀著你。	ブブの衣装【きらら恋衣】専用パーツ。蝶のように軽やかに舞い、そっとあなたのそばに降りてくる。彼女はずっと、あなたを想い続けている。	보보 스킨 [러브 요정]의 전용 부품으로, 가볍게 펄럭이다가 유유히 곁으로 떨어지는 나비처럼, 언제나 당신을 의지하는 그녀의 마음을 전해준다.	An exclusive part for Bubu's outfit Heartspell Magic. Light as a butterfly, she dances through the air before settling at your side, her heart always leaning toward you.						0	3.4卜卜魔法少女部件
skin_parts20711_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	3.4卜卜魔法少女部件
skin_parts20712	头部·锦贝	頭部·錦貝	頭部・ベレー	머리·리본모자	Head: Silk Beret						0	3.4卜卜魔法少女部件
skin_parts20712_des	卜卜时装【绮恋星灵】专属部件，圆润可爱的形状，点缀活力满满的蝴蝶结，少女的小心思溢于言表。	卜卜時裝【綺戀星靈】專屬部件，圓潤可愛的形狀，點綴活力滿滿的蝴蝶結，少女的小心思溢於言表。	ブブの衣装【きらら恋衣】専用パーツ。丸くかわいい造形に元気いっぱいのリボン、少女の気持ちがそのまま伝わってくる。	보보 스킨 [러브 요정]의 전용 부품으로, 둥글고 사랑스러운 모양에 활기찬 느낌의 리본을 달아주어 소녀의 마음을 고스란히 말해준다.	An exclusive part for Bubu's outfit Heartspell Magic. Round and irresistibly cute, adorned with a lively bow, it lays bare all the tender thoughts in the girl's heart.						0	3.4卜卜魔法少女部件
skin_parts20712_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	3.4卜卜魔法少女部件
skin_parts20721	腿部·明心	腿部·明心	脚・リボン	다리·리본	Legs: Tender Knot						0	3.4卜卜魔法少女部件
skin_parts20721_des	卜卜时装【绮恋星灵】专属部件，清爽的装束，坦率的自我展示，一切都只为了你——她从不羞于说出自己的心意。	卜卜時裝【綺戀星靈】專屬部件，清爽的裝束，坦率的自我展示，一切都只為了你——她從不羞於說出自己的心意。	ブブの衣装【きらら恋衣】専用パーツ。「すべてはあなたのために」──さわやかな装飾とともに、彼女が大胆に想いを告げるよ。	보보 스킨 [러브 요정]의 전용 부품으로, 상큼함과 당당함을 겸비하여 모든 것을 당신에게 보여주겠다는 그녀의 마음을 전해준다.	An exclusive part for Bubu's outfit Heartspell Magic. In her crisp, refreshing attire, she reveals her tender self all for your sake — for she's never shy about confessing her love for you.						0	3.4卜卜魔法少女部件
skin_parts20721_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	3.4卜卜魔法少女部件
skin_parts20722	腿部·玉幕	腿部·玉幕	脚・透け白	다리·백옥	Legs: White Jade						0	3.4卜卜魔法少女部件
skin_parts20722_des	卜卜时装【绮恋星灵】专属部件，纤薄的织物遮蔽不住体温与淡淡的肤色，也遮不住少女小小的心机。	卜卜時裝【綺戀星靈】專屬部件，纖薄的織物遮蔽不住體溫與淡淡的膚色，也遮不住少女小小的心機。	ブブの衣装【きらら恋衣】専用パーツ。薄い布越しに伝わる体温と淡い肌色、そして少女の熱い想い。	보보 스킨 [러브 요정]의 전용 부품으로, 체온과 뽀얀 피부색을 숨길 수 없는 얄따란 천은 소녀의 작은 속셈을 고이 드러낸다.	An exclusive part for Bubu's outfit Heartspell Magic. The sheer fabric reveals her warmth and soft skin, as well as the playful little schemes she has to charm you.						0	3.4卜卜魔法少女部件
skin_parts20722_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	3.4卜卜魔法少女部件
skin_parts20811	睿智的国主冠冕	睿智的國主冠冕	叡智の冠	현명한 왕관	Wise Crown						0	3.6炬芯国主驾到部件
skin_parts20811_des	亲力亲为，业精于勤！	親力親為，業精於勤！	自ら動いてこそ、腕も磨かれる！	친히 나서고, 근면함으로 길을 열어보자!	By her own hand, greatness is achieved!						0	3.6炬芯国主驾到部件
skin_parts20811_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	3.6炬芯国主驾到部件
skin_parts20812	高明的国主冠冕	高明的國主冠冕	英明の冠	방그레 왕관	Smiley Crown						0	3.6炬芯国主驾到部件
skin_parts20812_des	哈哈，可不要把我看扁啦！	哈哈，可不要把我看扁啦！	ふふん、余を甘く見るでないぞ！	하하, 날 얕보지 말라고!	Haha, don't you dare take me lightly!						0	3.6炬芯国主驾到部件
skin_parts20812_use	供应站购买	供應站購買	配給所で購入して獲得	공급 센터 구매 스킨	Purchase in Quartermaster						0	3.6炬芯国主驾到部件
