字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
level_41016	行为-2	行為-2	バトル-2	전투-2	Action-2						0	
level_41111	履历-1	履歷-1	シナリオ-1	이력-1	Story-1						0	
level_41112	履历-2	履歷-2	シナリオ-2	이력-2	Story-2						0	
level_41113	行为-1	行為-1	バトル-1	전투-1	Action-1						0	
level_41114	履历-3	履歷-3	シナリオ-3	이력-3	Story-3						0	
level_41115	行为-2	行為-2	バトル-2	전투-2	Action-2						0	
level_41021	履历-1	履歷-1	シナリオ-1	이력-1	Story-1						0	
level_41022	履历-2	履歷-2	シナリオ-2	이력-2	Story-2						0	
level_41023	履历-3	履歷-3	シナリオ-3	이력-3	Story-3						0	
level_41024	行为-1	行為-1	バトル-1	전투-1	Action-1						0	
level_41025	履历-4	履歷-4	シナリオ-4	이력-4	Story-4						0	
level_41026	行为-2	行為-2	バトル-2	전투-2	Action-2						0	
level_40121	履历-1	履歷-1	シナリオ-1	이력-1	Story-1						0	
level_40122	履历-2	履歷-2	シナリオ-2	이력-2	Story-2						0	
level_40123	行为-1	行為-1	バトル-1	전투-1	Action-1						0	
level_40124	履历-3	履歷-3	シナリオ-3	이력-3	Story-3						0	
level_40125	行为-2	行為-2	バトル-2	전투-2	Action-2						0	
level_40421	履历-1	履歷-1	シナリオ-1	이력-1	Story-1						0	
level_40422	履历-2	履歷-2	シナリオ-2	이력-2	Story-2						0	
level_40423	行为-1	行為-1	バトル-1	전투-1	Action-1						0	
level_40424	履历-3	履歷-3	シナリオ-3	이력-3	Story-3						0	
level_40425	行为-2	行為-2	バトル-2	전투-2	Action-2						0	
level_41211	履历-1	履歷-1	シナリオ-1	이력-1	Story-1						0	
level_41212	履历-2	履歷-2	シナリオ-2	이력-2	Story-2						0	
level_41213	履历-3	履歷-3	シナリオ-3	이력-3	Story-3						0	
level_41214	行为-1	行為-1	バトル-1	전투-1	Action-1						0	
level_41215	履历-4	履歷-4	シナリオ-4	이력-4	Story-4						0	
level_41216	行为-2	行為-2	バトル-2	전투-2	Action-2						0	
level_name_41021	未芽	未芽	未芽	씨앗	Seed						0	
level_name_41022	滋生	滋生	生じる	번식	Growth						0	
level_name_41023	尽放	盡放	放ち尽くす	개방	Blossom						0	
level_name_41024	融掉冰霜的太阳	融掉冰霜的太陽	霜を溶かす太陽	서리를 녹이는 태양	Frost Melting Under the Sun						0	
level_name_41025	新生	新生	新生	신생	Newborn						0	
level_name_41026	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40121	传说中的那个地方	傳說中的那個地方	伝説の場所	전설 속의 장소	Place of Legend						0	
level_name_40122	她真的生气了！	她真的生氣了！	本当に怒った！	폭주한 아카시아	She's Angry for Real This Time!						0	
level_name_40123	准备好付出代价了吗？	準備好付出代價了嗎？	代価を払う覚悟はできてるの？	대가	Ready to Pay the Price?						0	
level_name_40124	我们的归处	我們的歸處	私たちの帰る場所	귀처	Where Our Hearts Rest						0	
level_name_40125	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40421	新点子新烦恼	新點子新煩惱	新しいアイデア、新しい悩み	새로운 아이디어와 새로운 고민	New Ideas, New Troubles						0	
level_name_40422	无敌的感觉	無敵的感覺	無敵感	무적 상태의 느낌	Invincible						0	
level_name_40423	真正的猛火	真正的猛火	真なる烈火	진정한 불꽃	True Flaming Rage						0	
level_name_40424	她主动背负	她主動背負	彼女が自ら背負った	짊어져야 할 책임	Willingly Burdened						0	
level_name_40425	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_41211	纪念卡片	紀念卡片	記念カード	기념 카드	Souvenir Card						0	
level_name_41212	纪念馆的隐藏信息	紀念館的隱藏訊息	記念館の隠しメッセージ	기념관의 숨겨진 정보	Memorial Hall's Hidden Message						0	
level_name_41213	青春逆流成河	青春逆流成河	アオハル	거꾸로 흐르는 청춘	The Flow of Youth						0	
level_name_41214	绝对正解的剧本模拟	絕對正解的劇本模擬	絶対正解のシナリオシミュレーション	정확한 각본 시뮬레이션	Absolute Script Simulation						0	
level_name_41215	无法解释	無法解釋	説明不能	해석할 수 없는 것	Inexplicable						0	
level_name_41216	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40111	手柄是什么	手把是什麼	ゲームパッドとは	조이스틱이란	What's a Controller?						0	
level_name_40112	这个少女来自地球	這個少女來自地球	地球から来た少女	동면을 택했던 소녀	This Lass From Earth						0	
level_name_40113	硬件	硬體	ハードウェア	하드웨어	Hardware						0	
level_name_40114	小小的巅峰对决	小小的巔峰對決	小さな勝負	최상급 대결	Showdown on a Tiny Summit						0	
level_name_40115	不属于这个时代	不屬於這個時代	この時代に属さない	그녀의 정체	Not of This Era						0	
level_name_40116	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40211	病中之人	病中之人	病める人	환자	An Ill Person						0	
level_name_40212	虚实之间，枪口所指	虛實之間，槍口所指	虚偽と真実の狭間で、銃口を向ける先に	거짓과 진실의 사이	Between Reality and Falsehood						0	
level_name_40213	雪原	雪原	キオーン原	설원	Field of Snow						0	
level_name_40214	神格天启	神格天啟	アポカリプス	만트라 계시	Manifestation						0	
level_name_40215	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40311	猜猜看	猜猜看	当ててみよう	추측	Take a Guess						0	
level_name_40312	被中断的午餐	被中斷的午餐	中断されたランチ	방해받은 점심	An Interrupted Lunch						0	
level_name_40313	跑到麻烦的地方了……	跑到麻煩的地方了……	面倒な所に来ちゃった……	제로 구역	Running Into Trouble...						0	
level_name_40314	小巷	小巷	路地	골목	Alleyways						0	
level_name_40315	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40411	向夜晚奔去	向夜晚奔去	夜に駆ける	저녁 러닝	Running Into the Night						0	
level_name_40412	详尽规划精准预测	詳盡規劃精準預測	詳細な計画と正確な予測	구체적인 계획과 정밀한 예측	Detailed Planning, Precise Estimations						0	
level_name_40413	体能不足是非常危险的	體能不足是非常危險的	体力不足は非常に危険なことです	체력 부족	A Lack of Energy Can Be Dangerous						0	
level_name_40414	训练室也是战场	訓練室也是戰場	トレーニングルームは戦場でもあるのだ	훈련실은 전쟁터의 일부	The Training Field Is Also a Battlefield						0	
level_name_40415	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40511	突然的约定	突然的約定	突然の約束	돌발 약속	A Sudden Appointment						0	
level_name_40512	两人茶会	兩人茶會	二人のお茶会	티타임	A Tea Party for Two						0	
level_name_40513	交叠的伤痕	交疊的傷痕	重ね合う傷痕	교차된 상처	Overlapping Scars						0	
level_name_40514	笑容的距离	笑容的距離	笑顔の距離	미소	A Smile's Distance						0	
level_name_40515	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40521	没有脚的鸟儿	沒有腳的鳥兒	足の無い鳥	발 없는 새	Bird With No Feet						0	
level_name_40522	完美的模特	完美的模特兒	完璧なモデル	완벽한 모델	The Perfect Model						0	
level_name_40523	可能不是个轻松的任务	可能不是個輕鬆的任務	楽じゃないかも	하드캐리	Might Not Be So Easy						0	
level_name_40524	希望的一跃	希望的一躍	希望の飛躍	희망의 도약	Leap of Faith						0	
level_name_40525	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40611	晴与生化义肢护理技术	晴與生化義肢保養技術	晴と機械腕の手入れ技術	하루와 로봇팔 정비 기술	Haru and the Protection of a Robotic Arm						0	
level_name_40612	可靠老兵	可靠老兵	頼もしい老兵	믿음직한 노병	The Reliable Veteran						0	
level_name_40613	别让她把活干完了	別讓她把任務幹完了	彼女に全部やらせてはいけない	남의 일까지 전부 하는 하루	Don't Let Her Finish the Job						0	
level_name_40614	荣誉之花	榮譽之花	名誉の花	명예의 꽃	Flower of Honor						0	
level_name_40615	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40711	任务意外	任務意外	ミッションでのハプニング	예기치 못한 일	Mission Incident						0	
level_name_40712	诊疗失败	診療失敗	診療失敗	진료 실패	Failed Treatment						0	
level_name_40713	不行！不行！不行！	不行！不行！不行！	ダメ！ダメ！ダメ！	안 돼요! 전 할 수 없어요!	No! No! No!						0	
level_name_40714	她与她	她與她	彼女と彼女	두 개의 인격	She and Her						0	
level_name_40715	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40811	狮子的新衣	獅子的新衣	ライオンの新しい服	라이언의 새옷	The Lion's New Outfit						0	
level_name_40812	心在瞬间重叠	心在瞬間重疊	その時、心が重なり合う	마음이 하나되는 순간	Hearts Overlapping Instantly						0	
level_name_40813	能顺利地完成就好了……	能順利地完成就好了……	うまく終わるといいけど……	순조로웠으면 하는 바람	Getting it over with successfully is good...						0	
level_name_40814	赫拉的玻璃鞋	赫拉的玻璃鞋	ヘーラーのガラスの靴	헤라의 유리구두	Glass Slippers of Hera						0	
level_name_40815	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_47111		不協之始	不協和の始まり	불화의 시작	Beginning of Chaos						0	
level_name_47112		轟隆！	ドカン！	쿠르릉!	Boom!						0	
level_name_47113		陷阱之內	罠の中	함정	Within the Trap						0	
level_name_47114		未盡之言	伝えきれなかった言葉	하지 못한 말	Unfinished Words						0	
level_name_47115		本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_40221	冰冷房间	冰冷房間	冷たい部屋	서늘한 방	Freezing Cold Room						0	
level_name_40222	尘封的记录	塵封的記錄	忘れ去られた記録	봉인된 기록	Dusty Record						0	
level_name_40223	雪中的女武神	雪中的女武神	キオーンの中のヴァルキリー	눈 속의 발키리	Valkryie in the Snow						0	
level_name_40224	缘由	緣由	経緯	이유	The Cause						0	
level_name_40225	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_41011	被迫加班	被迫加班	残業を強いられる	강제 야근	Forced Overtime						0	
level_name_41012	逃亡的经验	逃亡的經驗	逃亡の経験	도주	Experiences in Escaping						0	
level_name_41013	最后的阻碍	最後的阻礙	最後の障害	최종 장애물	The Final Hurdle						0	
level_name_41014	逃亡通勤	逃亡通勤	逃亡通勤	도주로	Journey to Escape						0	
level_name_41015	冬日的太阳	冬日的太陽	冬の太陽	겨울날의 태양	Winter's Sun						0	
level_name_41016	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_name_41111	不好的预感	不好的預感	嫌な予感	불길한 예감	A Bad Feeling						0	
level_name_41112	她的另一面	她的另一面	彼女のもうひとつの顔	엔야의 이면	Her Other Side						0	
level_name_41113	专家级爆破	專家級爆破	プロの爆破	전문가급 폭파	Expert Blasting						0	
level_name_41114	真正的善良	真正的善良	真なる優しき心	진정한 선행	True Kindness						0	
level_name_41115	本战斗奖励可重复获取	本戰鬥獎勵可重複獲取	報酬は重複獲得可能	해당 전투 보상 중복 획득 가능	Rewards can be claimed repeatedly						0	
level_des_40111	从未听过安卡希雅口中的这个词……	從未聽過安卡希雅口中的這個詞……	アカシアのその言葉、聞いたことがないね……	아카시아의 회상	I've never heard Acacia utter this word before...						0	
level_des_40112	好像是种老式硬件，但也不那么容易得到	好像是種老式硬體，但也不那麼容易得到	古いハードウェアのようだ。しかしそう簡単に入手できるわけでもない	오래된 하드웨어: 조이스틱	Looks to be some real outdated hardware, it's not easy to get your hands on it though.						0	
level_des_40113	用肌肉和骨骼，对抗脑电波	用肌肉和骨骼，對抗腦電波	筋肉と骨を使って、脳波に逆らう	물리적 조작	Use both muscle and bone to fight brain waves						0	
level_des_40114	该文档为历史记录，储存着你与她们的记忆	該文檔為歷史記錄，儲存著你與她們的回憶	このファイルはあなたと彼女の記憶を記録しています。	해당 파일은 분석가와 헤임달 대원들의 기억을 내재하고 있다.	This file is a record of events past, all concerning your memories with the operative						0	
level_des_40115	那是，她的玩笑吗？	那是，她的玩笑嗎？	それは、彼女のジョークなのかな？	수수께끼	Was that... her idea of a joke?						0	
level_des_40116	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	該文檔為個人戰鬥記錄，可反復進行以增進對隊員技能和戰術特點的瞭解	このファイルは戦闘記録です。何度も使用することで、隊員の技と戦術への理解を深めることができます。	해당 파일은 개인 전투 기록으로, 반복 재생을 통해 팀원의 전투 스킬을 구체적으로 이해할 수 있다.	This file is a personal combat record, it can be run repeatedly to better understand the operative's tactical tendencies						0	
level_des_40211	里芙在首次降临事件之后住进了世界树的病房，而后……	里芙在首次降臨事件之後住進了世界樹的病房，而後……	リフは初降臨後にユグドラシル社の病棟に入院し、それから……	첫 강림 사건 이후, 위그드라실 병실에 입원하게 되고, 그 후…	Lyfe was admitted to Yggdrasil Enterprises' ward after the First Descent, and then...						0	
level_des_40212	该文档为历史记录，储存着你与她们的记忆	該文檔為歷史記錄，儲存著你與她們的回憶	このファイルはあなたと彼女の記憶を記録しています。	해당 파일은 분석가와 헤임달 대원들의 기억을 내재하고 있다.	This file is a record of events past, all concerning your memories with the operative						0	
level_des_40213	这一切，是幻觉吗？	這一切，是幻覺嗎？	すべて、幻覚？	전부 환각인 걸까?	Is this all just an illusion?						0	
level_des_40214	那是力量的源头，也是悲伤的果核	那是力量的源頭，也是悲傷的果核	それはすべての力の源であり、悲しみの核でもある	힘의 근원이자 슬픔이기도 한 열매	Not only is that a source of strength, but also a cause for sorrow						0	
level_des_40215	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	該文檔為個人戰鬥記錄，可反復進行以增進對隊員技能和戰術特點的瞭解	このファイルは戦闘記録です。何度も使用することで、隊員の技と戦術への理解を深めることができます。	해당 파일은 개인 전투 기록으로, 반복 재생을 통해 팀원의 전투 스킬을 구체적으로 이해할 수 있다.	This file is a personal combat record, it can be run repeatedly to better understand the operative's tactical tendencies						0	
level_des_40311	不要轻易相信她的条件	不要輕易相信她的條件	彼女の話を簡単に信じてはいけない	니타와의 내기	Don't believe her conditions so easily.						0	
level_des_40312	本该是轻松悠闲地享受着美食……	本該是輕鬆悠閒地享受著美食……	のんびりと美味しい料理を堪能していたはずなのに……	예상치 못한 알림	It was supposed to be a moment of rest while enjoying some good food...						0	
level_des_40313	该文档为历史记录，储存着你与她们的记忆	該文檔為歷史記錄，儲存著你與她們的回憶	このファイルはあなたと彼女の記憶を記録しています。	해당 파일은 분석가와 헤임달 대원들의 기억을 내재하고 있다.	This file is a record of events past, all concerning your memories with the operative						0	
level_des_40314	所有人对所有人的恶意	所有人對所有人的惡意	すべての人の、すべての人に対する悪意	모든 이가 모든 이에 대한 악의	Everybody's combined malice						0	
level_des_40315	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	該文檔為個人戰鬥記錄，可反復進行以增進對隊員技能和戰術特點的瞭解	このファイルは戦闘記録です。何度も使用することで、隊員の技と戦術への理解を深めることができます。	해당 파일은 개인 전투 기록으로, 반복 재생을 통해 팀원의 전투 스킬을 구체적으로 이해할 수 있다.	This file is a personal combat record, it can be run repeatedly to better understand the operative's tactical tendencies						0	
level_des_40411	说好的晚上跑步锻炼身体呢！？	說好的晚上跑步鍛煉身體呢！ ？	夜はジョギングして体を鍛えるんじゃなかったのか！？	체력 단련을 위해서…	It's good to run and exercise at night?!						0	
level_des_40412	要相信高级研究员芙提雅的策略分析……吗？	要相信高級研究員芙提雅的策略分析……嗎？	上席研究員フリティアの戦略分析を信じる……かな？	엘리트 연구원의 전략 분석	You're actually going to believe in Sr. Researcher Fritia's strategic analysis...?						0	
level_des_40413	该文档为历史记录，储存着你与她们的记忆	該文檔為歷史記錄，儲存著你與她們的回憶	このファイルはあなたと彼女の記憶を記録しています。	해당 파일은 분석가와 헤임달 대원들의 기억을 내재하고 있다.	This file is a record of events past, all concerning your memories with the operative						0	
level_des_40414	醒醒吧，战斗力才不会跟身高呈反比的	醒醒吧，戰鬥力才不會跟身高成反比的	目を覚ませ、戦闘力は身長に反比例するものではないのだ	전투력과 신체 조건의 연계성	Why don't you wake up already? Combat prowess isn't inversely proportional to height.						0	
level_des_40415	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	該文檔為個人戰鬥記錄，可反復進行以增進對隊員技能和戰術特點的瞭解	このファイルは戦闘記録です。何度も使用することで、隊員の技と戦術への理解を深めることができます。	해당 파일은 개인 전투 기록으로, 반복 재생을 통해 팀원의 전투 스킬을 구체적으로 이해할 수 있다.	This file is a personal combat record, it can be run repeatedly to better understand the operative's tactical tendencies						0	
level_des_40511	面对苦恼的茉莉安，我答应了她的请求，我们做了一个约定。	面對苦惱的茉莉安，我答應了她的請求，我們做了一個約定。	悩んでいるマリアンを前にして、彼女の頼みを受け入れ、約束をした。	마리안의 고민	Seeing Marian so distressed, I agreed to her request, and we made an agreement.						0	
level_des_40512	茉莉安展现了她优雅的红茶冲泡技艺，被这一幕吸引的我，差点忘了茶会主题。	茉莉安展現了她優雅的紅茶沖泡技藝，被這一幕吸引的我，差點忘了茶會主題。	マリアンが優雅にお茶を淹れる姿は、本来の目的を忘れてしまうほど美しい光景だった……	능숙하게 차를 우려내는 마리안	So I took Marian to the infirmary, and while talking, I found out the real reason for her injury...						0	
level_des_40513	该文档为历史记录，储存着你与她们的记忆	該文檔為歷史記錄，儲存著你與她們的回憶	このファイルはあなたと彼女の記憶を記録しています。	해당 파일은 분석가와 헤임달 대원들의 기억을 내재하고 있다.	This file is a record of events past, all concerning your memories with the operative						0	
level_des_40514	我带着负伤的茉莉安去医疗室，交谈时，我发现到了她受伤的真正原因……	我帶著負傷的茉莉安去醫療室，交談時，我發現到了她受傷的真正原因……	怪我をしたマリアンを医務室に連れて行き、話しているうちに、彼女が怪我をした本当の理由が分かった……	마리안이 부상을 입은 진짜 이유	After taking Marian to the infirmary and talking a bit, I found out the real reason for her injury...						0	
level_des_40515	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	該文檔為個人戰鬥記錄，可反復進行以增進對隊員技能和戰術特點的瞭解	このファイルは戦闘記録です。何度も使用することで、隊員の技と戦術への理解を深めることができます。	해당 파일은 개인 전투 기록으로, 반복 재생을 통해 팀원의 전투 스킬을 구체적으로 이해할 수 있다.	This file is a personal combat record, it can be run repeatedly to better understand the operative's tactical tendencies						0	
level_des_40521	新型号的战术外骨骼需要有人测试和演示	新型號的戰術外骨骼需要有人測試和演示	新しい戦術外骨格には、誰かにテストして、実演してもらう必要があるのだ	신형 전술 슈트: 스위프트	The new tactical exosuit model needs a test dummy to demonstrate its capabilities						0	
level_des_40522	茉莉安的背景居然是……	茉莉安的背景居然是……	マリアンの経歴はなんと……	마리안의 숨겨진 배경…	So Marian's background was actually...						0	
level_des_40523	该文档为历史记录，储存着你与她们的记忆	該文檔為歷史記錄，儲存著你與她們的回憶	このファイルはあなたと彼女の記憶を記録しています。	해당 파일은 분석가와 헤임달 대원들의 기억을 내재하고 있다.	This file is a record of events past, all concerning your memories with the operative						0	
level_des_40524	她本可以选择更安全的方案，但是……	她本可以選擇更安全的方案，但是……	もっと安全な方法を選ぶことができたはずなのに……	더 안전한 방법을 선택할 수도 있었지만…	She could have chosen a safer option, but...						0	
level_des_40525	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	該文檔為個人戰鬥記錄，可反復進行以增進對隊員技能和戰術特點的瞭解	このファイルは戦闘記録です。何度も使用することで、隊員の技と戦術への理解を深めることができます。	해당 파일은 개인 전투 기록으로, 반복 재생을 통해 팀원의 전투 스킬을 구체적으로 이해할 수 있다.	This file is a personal combat record, it can be run repeatedly to better understand the operative's tactical tendencies						0	
level_des_40611	精密义肢的保养、护理与维修是很重要的工作	精密義肢的保養、護理與維修是很重要的工作	精密義肢の手入れ、メンテナンスと修理は重要な仕事だ	유지보수의 중요성	The maintenance and repair of precision prosthetics is a very important job.						0	
level_des_40612	太过可靠的话，也不利于新人的成长	太過可靠的話，也不利於新人的成長	頼もしすぎると、新人はなかなか成長しないぞ	신병 지도	It won't help the newbies develop if the results are always so reliable						0	
