字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
11	只是这一次，并非是防御作战，而是进攻。	只是這一次，並非是防禦作戰，而是進攻。	ただ今回は、防衛戦ではなく、攻撃戦だ。	다만 이번에는 방어전이 아닌, 공격이었다.	Only this time, they weren't defending. They were fighting back.						0	3.3主线剧情
12	大家正努力为我们开启一扇通往歧路宇宙尽头的大门。	大家正努力為我們開啟一扇通往歧路宇宙盡頭的大門。	みんなは私たちのために、岐路宇宙の果てへと続く扉を開こうと努力している。	크로스버스의 끝으로 가는 문을 열기 위해, 모두가 노력하고 있었다.	Together, they worked to tear open a gate — one that led to the furthest edge of the Divergent Cosmos.						0	3.3主线剧情
13	唔……我已经，快要坚持不住了……	唔……我已經，快要撐不住了……	うっ……これ以上もうムリかも……	윽… 전 더 이상, 못 버티겠어요…	Ugh... I—I can't hold out much longer...						0	3.3主线剧情
14	那就换我来！喂，那边的高个子，可以先带她下去休息吗？	那就換我來！喂，那邊的高個子，可以先帶她下去休息嗎？	じゃあ私と交代しよ！ねえ、そこのひと！この子を休ませてあげて！	그럼 저랑 바꿉시다! 저기요, 거기 키 크신 분, 이 친구 좀 데려가서 쉬게 해주실래요?	I'll take over! Hey, tall girl — can you get her to rest?						0	3.3主线剧情
15	交给我吧！哎等等？您是……	交給我吧！欸等等？您是……	任せて！あれ……あなたは？	맡겨주세요! 어라? 당신은…	On it! Wait — who are you...?						0	3.3主线剧情
16	还是让我来吧，新恒提罗的未来，这份重担不该只压在年轻人的肩膀上。	還是讓我來吧，新恆提羅的未來，這份重擔不該只壓在年輕人的肩膀上。	私に任せなさい。ニューガントラの未来は、あなたたち若者だけの責任じゃないわ。	제가 할게요. 뉴헨틸로의 미래라는 이 무거운 짐을, 젊은이들만 지게 할 순 없죠.	Let me take it from here. The future of New Hentiro shouldn't be a burden the young have to bear alone.						0	3.3主线剧情
17	大家……一定要平安归来。	大家……一定要平安歸來。	みんな……無事に戻ってきてね。	다들… 무사히 돌아와 줘.	Everyone... please come back safe.						0	3.3主线剧情
18	璀璨的流星划过大地。	璀璨的流星劃過大地。	煌めく流星が大地を横切った。	찬란한 유성이 대지를 가로질렀다.	A brilliant meteor streaked across the sky.						0	3.3主线剧情
19	为了追寻那道光亮。	為了追尋那道光亮。	あの光を求めて。	그 한 줄기 빛을 좇기 위해.	Chasing that light...						0	3.3主线剧情
20	地面上的人们，逐一点亮了手中的灯火。	地面上的人們，逐一點亮了手中的燈火。	地上の人々は、次々と手にしている灯りをともした。	지상의 사람들은 손에 든 등불을 하나둘씩 밝혔다.	People on the ground lit their lamps, one after another.						0	3.3主线剧情
21	一盏，两盏，三盏……	一盞，兩盞，三盞……	一つ、二つ、三つ……	하나, 둘, 셋…	One... two... three...						0	3.3主线剧情
22	自此，从天上落下的光芒，在人们的手中不断传递，壮大。	自此，從天上落下的光芒，在人們的手中不斷傳遞，壯大。	こうして、天から降り注ぐ光は人々の手から手へと渡され、大きくなっていった。	그때부터 하늘에서 떨어진 빛은 사람들의 손을 통해 계속 전해지고, 계속 커졌다.	From that moment on, the glow from above was passed from hand to hand, growing ever brighter.						0	3.3主线剧情
23	最终，星星点点的灯火，微光汇聚成海。	最終，星星點點的燈火，微光匯聚成海。	やがて、点々と灯った光は一つの海となった。	마침내, 군데군데 흩어진 등불들이 모여 바다를 이루었다.	Until scattered sparks became a sea of light.						0	3.3主线剧情
24	终将漫漫长夜——	終將漫漫長夜——	そして、ついに長い夜を――	기나긴 밤이 끝나고…	Until the endless night gave way...						0	3.3主线剧情
25	燃作破晓的晨光。	燃作破曉的晨光。	夜明けへと変えさせた。	새벽빛으로 타오르리라.	To the first light of dawn.						0	3.3主线剧情
26	打开了！分析员，格式化通道的大门，已经打开了！	打開了！分析員，格式化通道的大門，已經打開了！	開いた！分析員、初期化パスの扉が開いたよ！	열렸다! 분석가, 포맷 채널의 문이 열렸어!	Finally! Adjutant, the gate to the Formatting Channel is open!						0	3.3主线剧情
27	整个空间突然开始剧烈震荡起来。	整個空間突然開始劇烈震盪起來。	突然、空間全体が激しく振動し始めた。	공간 전체가 갑자기 격렬하게 흔들리기 시작했다.	The entire space lurched as a violent tremor shook the ground.						0	3.3主线剧情
28	面前的裂缝骤然扩散，五彩的光芒在其中不断旋转，凝结。	眼前的裂縫突然擴散，五彩的光芒在其中不斷旋轉，凝結。	目の前の裂け目が急激に広がり、五色の光が渦巻き、凝縮していく。	눈앞의 균열이 갑자기 넓어졌고, 오색찬란한 빛이 그 안에서 계속 맴돌며 뭉쳤다.	The rift yawned wider. Within, prismatic light spun wildly...						0	3.3主线剧情
29	最终，形成了一个闪耀着奇异光芒的光圈。	最終，形成了一個閃耀著奇異光芒的光圈。	やがて、不思議な輝きを放つ光の輪が形成された。	마침내, 기이한 원형의 빛이 형성되었다.	Until it condensed into a gleaming ring of strange radiance.						0	3.3主线剧情
30	这就是通往格式化通道的大门。	這就是通往格式化通道的大門。	これが初期化パスへの扉だ。	포맷 채널로 가는 문이었다.	The gateway to the Formatting Channel.						0	3.3主线剧情
31	然而——	然而——	しかし――	하지만…	However...						0	3.3主线剧情
32	米娅，小心！	米婭，小心！	ミア、危ない！	미아, 조심해!	Mia — look out!						0	3.3主线剧情
33	几乎在空间稳定下来的瞬间，一颗黑雾凝结而成的子弹就从门中射出，直冲离它最近的米娅。	幾乎在空間穩定下來的瞬間，一顆黑霧凝結而成的子彈就從門中射出，直衝離它最近的米婭。	空間が安定した途端、黒い霧でできた弾丸が扉から撃ち出され、最も近くにいたミアに襲い掛かった。	공간이 안정되는 순간, 검은 안개로 형성된 탄약이 문에서부터 발사되더니 가장 가까이 있던 미아를 향해 날아왔다.	The moment the space stabilized, a bullet of black mist shot from the gate — aimed straight at Mia.						0	3.3主线剧情
34	呵！	呵！	おっと……！	하!	Heh!						0	3.3主线剧情
35	但这一次，米娅似乎早有准备，仅仅是一个轻微的侧身便躲过了偷袭，并在闪身的瞬间，向着门的另一端，扣下了扳机。	但這一次，米婭似乎早有準備，僅僅是一個輕微的側身便躲過了偷襲，並在閃身的瞬間，朝著門的另一端，扣下了扳機。	しかしミアはそれを予測していたかのように、僅かに避けただけで奇襲を避け、その瞬間、扉の向こうに向かって引き金を引いた。	하지만 이번에는 예상했다는 듯 미아는 가뿐하게 기습을 피했고, 몸을 돌리면서 문의 반대편을 향해 방아쇠를 당겼다.	But this time, she was ready. She twisted, slipping past the ambush, and in the same motion, leveled her weapon and fired back into the gate.						0	3.3主线剧情
36	——！	——！	……！	……!	...!						0	3.3主线剧情
37	硝烟与光芒尽数散去，我们总算看清了大门另一端的景象。	硝煙與光芒盡數散去，我們總算看清了大門另一端的景象。	硝煙と光が散ると、私たちはやっと扉の向こうが見えた。	화약 연기와 빛이 모두 흩어지자, 마침내 문 너머의 광경을 볼 수 있었다.	As the smoke and glare began to clear, the scene beyond the gate came into view.						0	3.3主线剧情
38	刚刚被击倒的异化人的身体渐渐化作光粒，流向了通道的尽头。	剛被擊倒的異化人的身體漸漸化作光粒，流向了通道的盡頭。	さっき倒した変異者の体が次第に光粒へと変化し、奥へと流れる。	방금 처치한 변이자의 몸이 서서히 빛의 입자로 변화하더니, 채널의 끝으로 흘러갔다.	The felled Changed dissolved into motes of light, drifting toward the channel's end.						0	3.3主线剧情
39	而在尽头的转角处，黑色的浓雾还在不断翻涌着。	而在盡頭的轉角處，黑色的濃霧仍在不斷翻湧著。	そして、パスの果ての曲がり角では、濃い黒い霧が絶え間なく渦巻いていた。	그 끝자락의 모퉁이에서는 시커멓고 자욱한 안개가 끊임없이 솟구치고 있었다.	But just ahead, thick black mist still churned.						0	3.3主线剧情
40	通道里也被敌人提前设下埋伏了吗？	通道裡也被敵人提前設下埋伏了嗎？	通路に敵の伏兵が？	채널 안에도 적이 미리 매복해 있었던 건가?	An ambush...? Inside the channel?						0	3.3主线剧情
41	看样子是的，不过也有可能，这些怪物本身就已经在通道中了。	看樣子是的，不過也有可能，這些怪物本身就已經在通道裡了。	そのようだな。もしくは、最初からパスの中にいたのかもしれない。	그런 것 같네요. 이 괴물들이 원래부터 채널 안에 숨어있었을 수도 있고요.	Looks like it. Or maybe... they were already in there.						0	3.3主线剧情
42	根据宇迦的所说，格式化通道是用来运输情绪数据的通道。	根據宇迦所說，格式化通道是用來運輸情緒資料的通道。	「初期化パス」は感情データを伝送するためのパスだと、ユガが言っていた。	우카의 말에 따르면, 포맷 채널은 감정 데이터를 전송하는 통로라고 한다.	According to YUGA, the Formatting Channel ferries emotional data.						0	3.3主线剧情
43	那势必，整个通道中都遍布着的信息态粒子吧。	那勢必，整個通道中都遍布著資訊態粒子吧。	だから、パス中に情報体の粒子が散らばっているのだろう。	그렇다면 분명 통로 전체에 이념 형태 입자가 가득할 것이다.	Which means the channel must be saturated with Titagen particles.						0	3.3主线剧情
44	而敌人身为信息态生命，会出现在通道中也就不奇怪了。	而敵人身為資訊態生命，會出現在通道中也就不奇怪了。	敵が情報体生命である以上、この中に現れるのも不思議ではない。	적들이 이념 형태 생명체이다 보니, 채널에 나타나는 것도 이상한 일이 아니었다.	And since the enemies are Titagen-based lifeforms, running into them here... wasn't exactly surprising.						0	3.3主线剧情
45	总之，进入通道后，大家多加小……	總之，進入通道後，大家多加小……	とにかく、入ったら周りには気を付け――	어쨌든, 채널에 들어가면 다들 조심…	Bottom line — once we're in, stay shar—						0	3.3主线剧情
46	话音未落，空间再次剧烈震颤起来。	話音未落，空間再次劇烈震盪起來。	言葉が終わらないうちに、世界が再び激しく揺れ始めた。	말이 채 끝나기도 전에 공간이 다시 격렬하게 흔들리기 시작했다.	Before I could finish, the space convulsed again.						0	3.3主线剧情
47	而且这次的震荡比先前更为猛烈，仿佛天地都要被撕裂一般。	而且這次的震盪比先前更為猛烈，彷彿天地都要被撕裂一般。	しかも、いままでのどの揺れよりもずっと激しく、まるで天と地が引き裂かれるようだった。	게다가 이번 진동은 아까보다 더 강력했고, 온 세상이 찢어질 것만 같았다.	Stronger this time — as if the sky and earth were being torn apart.						0	3.3主线剧情
48	分析员！	分析員！	分析員！	분석가!	Adjutant!						0	3.3主线剧情
49	呜啊！！！又怎么了啊？！！	嗚啊！！！又怎麼了啊？！！	うわ！！！なになに！？	으앗!!! 이번엔 또 뭐야?!!	Waaaah! What was that!?						0	3.3主线剧情
50	不是大门的问题，这次震荡波的中心点似乎是……	不是大門的問題，這次震盪波的中心點好像是……	揺れの発生源はドアではなく……	문이 문제가 아니었다. 이번 충격파의 중심은 아마도…	It wasn't the gate. The epicenter this time seemed to be...						0	3.3主线剧情
51	黑洞？	黑洞？	黒い渦なのか？	블랙홀?	The black hole?						0	3.3主线剧情
52	可以……	可以……	聞こえ……	들리…	Can...						0	3.3主线剧情
53	可以……听得到吗？	可以……聽得到嗎？	聞こえマスカ……	들리시나요?	Can you... hear me?						0	3.3主线剧情
54	空间……不稳定……所以……只能单向通讯。	空間……不穩定……所以……只能單向通訊。	空間が……不安定なため……単方向通信デスが……	공간이… 불안정해서… 단방향 통신만… 가능합니다.	Space... unstable... one-way comms only...						0	3.3主线剧情
55	天界乐土的黑洞……开始崩塌……	天界樂土的黑洞……開始崩塌……	天界楽土の黒い渦が……崩壊しはじめマシタ……	천계 낙원의 블랙홀이… 붕괴하기 시작했습니다…	The black hole in the Elysium... collapsing...						0	3.3主线剧情
56	这种事情不用说我们也能看得到啦。	這種事情不用說我們也能看得到啦。	そんなの言われなくても、見ればわかるし！	그런 건 말하지 않아도 알 수 있다고.	Yeah, we can see that!						0	3.3主线剧情
57	黑洞中心……共振……开始……	黑洞中心……共振……開始……	黒い渦の中心が……共振しはじめ……	블랙홀 중심의… 공진이… 시작됐습니다…	Black hole center... resonance...						0	3.3主线剧情
58	快登出……否则……与工厂区在内……整个天界乐土都会不复存在……	快登出……否則……與工廠區在內……整個天界樂土都將不復存在……	ただちにログアウト……さもなくば……工場エリア含め……全天界楽土が消え……	어서 로그아웃하세요… 그렇지 않으면… 공장 구역은 물론이고… 천계 낙원 전체가 사라질 겁니다…	Log out now... or the Factory Sector... and the entire Elysium... vanish...						0	3.3主线剧情
59	还没等她把话说完，宇迦那断断续续的声音，渐渐没入了令人不安的数据乱流中。	還沒等她把話說完，宇迦那斷斷續續的聲音，漸漸沒入了令人不安的數據亂流中。	言葉が終わらないうちに、ユガの途切れ途切れの声が、不穏なデータノイズの中にかき消されていった。	말이 끝나기도 전에, 우카의 버벅대는 목소리가 불안감이 감도는 데이터 난류 속으로 점차 사라져갔다.	Before she could finish, YUGA's broken voice was drowned by a storm of corrupted data.						0	3.3主线剧情
60	此刻，似乎有两个选项摆在了我们面前。	此刻，似乎有兩個選項擺在了我們面前。	今、私たちの前には二つの選択肢があるようだ。	지금 우리 앞에는 두 가지 선택지가 놓여있는 듯했다.	Two paths lay before us.						0	3.3主线剧情
61	其一，暂且登出这个不稳定的空间，在汉诺塔中与宇迦她们会合后再做下一步的打算。	其一，暫時登出這個不穩定的空間，在漢諾塔中與宇迦她們會合後再做下一步的打算。	一つは、この不安定な空間から一時的にログアウトし、ハノイの塔でユガたちと合流してから次の手を考えること。	첫째는, 일단 이 불안정한 공간에서 로그아웃하고, 하노이 타워에서 우카 일행과 합류한 뒤 다음 계획을 세우는 것.	First: log out of this unstable space, regroup with YUGA and the girls at the Tower of Hanoi, and plan our next step.						0	3.3主线剧情
62	其二，便是无视天界乐土的崩溃，直接闯入大门。	其二，便是無視天界樂土的崩潰，直接闖入大門。	もう一つは、天界楽土の崩壊を無視して、直接扉に入ること。	둘째는, 천계낙원의 붕괴를 무시하고 바로 문으로 들어가는 것.	Second: ignore the collapse and drive straight through the gate.						0	3.3主线剧情
63	然而，无论哪一种，都有其隐患，或者说，正中敌人下怀。	然而，無論哪一種，都有其隱患，或者說，正中敵人下懷。	だが、どちらを選んでも危険が伴う。むしろ、敵の罠にハマる可能性があると言ったほうがいいだろう。	하지만 어느 쪽을 선택하든 위험이 있었고, 적의 함정에 빠지는 것이나 다름없었다.	However, either path carried its risks. In the end, both would play right into the enemy's hands.						0	3.3主线剧情
64	或是给它争取继续积蓄力量的时间，或是，将我们逼上背水一战的困境。	或是給它爭取繼續積蓄力量的時間，或是，將我們逼上背水一戰的困境。	奴に力を蓄える時間を与えるか、私たちを背水の陣に追い込むか。	적에게 힘을 모을 시간을 주거나, 아니면 우리를 궁지로 몰아넣거나.	Either we'd buy it time to grow stronger, or throw ourselves into a desperate fight.						0	3.3主线剧情
65	我凝视着不断扩张黑洞，闭上眼睛思索片刻。	我凝視著不斷擴張的黑洞，閉上眼睛思索片刻。	私は拡大し続ける黒い渦を見つめ、しばらく目を閉じて考えた。	나는 계속해서 확장되는 블랙홀을 응시하며, 잠시 눈을 감고 생각에 잠겼다.	I stared at the widening black hole, shut my eyes, and thought.						0	3.3主线剧情
66	但，还存在着第三种选择。	但，還存在著第三種選擇。	だが、第三の選択肢も存在する。	그런데, 세 번째 선택지도 있었다.	There was... a third option.						0	3.3主线剧情
67	宇迦说过，黑洞的中心有着一颗引发一切现象的核心。	宇迦說過，黑洞的中心有著一個引發一切現象的核心。	ユガが、黒い渦の中心には、すべてを引き起こしたコアがあると言っていた。	우카가 말했듯이, 블랙홀의 중심에는 모든 현상을 일으키는 코어가 있다.	YUGA said a core at the center of the black hole triggered all this.						0	3.3主线剧情
68	如果能在我们向前推进的同时将其破坏掉的话……	如果能在我們向前推進的同時將其破壞掉的話……	もし進みながらそれを破壊できれば……	우리가 전진하는 동시에 그것을 파괴할 수 있다면…	If we could destroy it while advancing...						0	3.3主线剧情
69	请交给我吧。	請交給我吧。	自分がやる。	나한테 맡겨.	Leave it to me.						0	3.3主线剧情
70	少女站了出来。	少女站了出來。	少女が立ち上がった。	소녀가 나섰다.	Haru stepped forward.						0	3.3主线剧情
71	只是简单的眼神交流，我们便已知晓，彼此内心的想法。	只是簡單的眼神交流，我們就已經知曉了彼此內心的想法。	ただ目と目を合わせるだけで、私たちはお互いの考えを理解した。	눈빛 교환만으로도, 우리는 서로의 마음을 이해할 수 있었다.	A single look was enough — we understood each other at once.						0	3.3主线剧情
72	就用这柄曾刺入共振器核心的剑，为你们斩开前路。	就用這把曾刺入共振器核心的劍，為你們斬開前路。	この解樹（かいじゅ）のコアを貫いた剣で道を切り拓く。	한때 공진기의 코어를 찔렀던 이 검으로, 모두의 앞길을 열어주겠어.	With the same sword that pierced a resonator's core, I'll cut a path forward for you.						0	3.3主线剧情
73	你是打算……	你是打算……	晴姉、もしかして……	어떻게 하려고…	Are you going to...						0	3.3主线剧情
74	我要进入黑洞，从内部将连同核心在内的区域一并削除。	我要進入黑洞，從內部將連同核心在內的區域一併削除。	黒い渦の内部に進入し、コアを含む全領域を完全消去する。	블랙홀로 들어가서, 코어를 포함한 모든 구역을 안에서부터 제거할게.	I'll go into the black hole and sever the core, cutting away that whole space from within.						0	3.3主线剧情
75	如此一来，你们就能毫无后顾之忧地前进了。	如此一來，你們就能毫無後顧之憂地前進了。	そうすれば、みんな安心して進めるだろう。	그러면 너희는 걱정 없이 전진할 수 있을 거야.	That will let you advance with nothing to worry about.						0	3.3主线剧情
76	才不是毫无后顾之忧呢！	才不是毫無後顧之憂呢！	安心できるわけないっしょ！	걱정이 없다니, 말도 안 돼!	We have everything to worry about!						0	3.3主线剧情
77	进入黑洞什么的简直就是天方夜谭。	進入黑洞什麼的簡直就是天方夜譚。	黒い渦に入るなんて、完全にSFじゃん！	블랙홀에 들어간다는 건 정말 말도 안 되는 소리야.	Going into a black hole is pure madness!						0	3.3主线剧情
78	就算是天启者，靠近那里也会被引力撕碎的！	就算是天啟者，靠近那裡也會被引力撕碎的！	覚醒者だって、あの近くに近づけば、重力の歪みに引き裂かれちゃうよ！	아무리 계시자라도, 가까이 다가가면 중력에 의해 찢겨나갈 거라고!	Even a Manifestation would get torn apart!						0	3.3主线剧情
b-1											0	3.3主线剧情
79	轻拍米娅的肩膀	輕拍米婭的肩膀	ミアの肩を叩く	미아의 어깨를 토닥인다	Gently pat Mia's shoulder						0	3.3主线剧情
80	米娅。	米婭。	ミア。	미아.	Mia.						0	3.3主线剧情
81	先听晴把话说完。	先聽晴把話說完。	晴の話を最後まで聞こうか。	일단 하루의 말을 끝까지 들어보자.	Hear Haru out first.						0	3.3主线剧情
82	哎……嗯，好吧。	欸……嗯，好吧。	ああ、うん……わかった。	아… 응, 알았어.	Ah... alright, I'll listen.						0	3.3主线剧情
83	米娅看了看我的眼神，此刻她才反应过来，晴之所以会做出这样的选择，并非无谋之勇。	米婭看了看我的眼神，此刻她才反應過來，晴之所以會做出這樣的選擇，並非無謀之勇。	私の目を見て、ミアはやっと、晴が何も考えずにこう決めたわけじゃないと気づいたようだ。	내 눈빛을 본 미아는 그제야 하루가 이런 선택을 한 것이 무모한 용기가 아니란 걸 깨달았다.	She met my eyes — and finally saw it. This wasn't reckless bravado.						0	3.3主线剧情
84	这点，我已经考虑过了。	這點，我已經考慮過了。	その点はもう考えてある。	그 점은 나도 생각해 봤어.	I've already thought this through.						0	3.3主线剧情
85	得到了我的首肯后，晴笑了笑，随后继续说道。	得到了我的首肯後，晴笑了笑，隨後繼續說道。	私の態度を見て、晴は小さく笑ってから説明を続けた。	내 승낙을 받은 하루는 미소를 지어 보이고는 말을 이어 나갔다.	I nodded. Haru gave a faint smile, then continued.						0	3.3主线剧情
86	那个黑洞虽然引力增强，但结构也在变得脆弱。	那個黑洞雖然引力增強，但結構也在變得脆弱。	そこでは重力が強まるが、構造も脆弱になる。	블랙홀은 중력이 강해지긴 했지만, 구조도 약해지고 있어.	Though the black hole's pull is growing stronger, its structure is growing weaker.						0	3.3主线剧情
87	利用这柄剑切开空间的力量，绝对能开辟出一道安全往返的入口。	利用這把劍切開空間的力量，絕對能開闢出一道安全往返的入口。	この剣の空間を切り裂く力を使えば、安全に出入りできるゲートを作れるだろう。	이 검의 공간을 가르는 힘을 이용하면, 분명 안전하게 왕복할 수 있는 입구를 만들 수 있을 거야.	With my blade's space-cleaving ability, I can open a safe passage — in and out.						0	3.3主线剧情
88	没错这是正确的结论，是我刚刚想到的第三个选项。	沒錯，這是正確的結論，是我剛剛想到的第三個選項。	彼女の考えは間違っていない。私もさっきそれに思いついたのだ。	그렇다. 정확한 결론이었다. 내가 방금 떠올린 세 번째 선택지가 바로 이것이었다.	Yes. That was the third option I'd just reached.						0	3.3主线剧情
89	作为与我并肩作战最久的同伴，晴自然能洞悉这一点，并会作出与我相同的选择。	身為與我並肩作戰最久的同伴，晴自然能洞悉這一點，並會做出與我相同的選擇。	私と共に最も長く戦ってきた仲間である晴は、当然この点に気づき、同じ方法を選ぶだろう。	나와 가장 오랫동안 함께 싸워온 동료로서, 하루는 자연스럽게 이 점을 꿰뚫어 보고 나와 같은 선택을 할 수 있었다.	As the partner who's fought beside me the longest, of course Haru saw it too — and made the same choice.						0	3.3主线剧情
90	哪怕无法得出“最优解”，也依然会为了重要之人奋不顾身。	就算無法得出「最優解」，也依然會為了重要之人奮不顧身。	たとえそれが「最良の解決策」でなくても、大切な人のためなら命を懸けてでも戦う。	 '최적의 방안'을 찾지 못하더라도 소중한 사람을 위해 목숨을 걸 수 있으니까.	Even if there's no optimal path ahead, she'd still risk everything for those she cares about.						0	3.3主线剧情
91	我无从辩驳，也不必辩驳。	我無從辯駁，也不必辯駁。	それに反対する理由も、必要もない。	나는 반박할 수도, 반박할 필요도 없었다.	I had no objection — nor did I need one.						0	3.3主线剧情
92	因为，透过她坚定的眼神，我已读懂——	因為，透過她堅定的眼神，我已讀懂——	なぜなら、彼女の確固たる眼差しを見ればわかる――	왜냐하면, 그녀의 확고한 눈빛을 통해 이미 알 수 있었다.	Because her steady gaze said it all:						0	3.3主线剧情
93	她已做好了万全的准备，这绝非意气用事。	她已做好了萬全的準備，這絕非意氣用事。	晴はちゃんと準備してきた。これは決して無謀な行動ではなかった。	그녀는 완벽하게 준비를 마쳤고, 이건 결코 충동적인 행동이 아니었다.	She was ready — and she wasn't playing hero.						0	3.3主线剧情
94	我始终记得身为你的剑的使命。	我始終記得身為你的劍的使命。	playernameの剣であれ。その使命は、深く胸に刻んでいる。	난 너의 검으로서, 그 사명을 항상 기억하고 있어.	I've never forgotten what it means to be your blade.						0	3.3主线剧情
95	刀刃，是不能一直贪恋刀鞘的温柔的。所以，请继续前进吧。	刀刃，是不能一直貪戀刀鞘的溫柔的。所以，請繼續前進吧。	いつまでも鞘に守られているわけにはいかない。だから、構わず前へ進んでほしい。	칼날이라면, 칼집의 따뜻함만 계속 탐해선 안 돼. 그러니, 계속 전진해 줘.	A sword cannot linger forever in the warmth of its scabbard. So please... keep moving forward.						0	3.3主线剧情
96	我保证，我一定会回到你身边，就像……你曾经承诺过我的那样！	我保證，我一定會回到你身邊，就像……你曾經承諾過我的那樣！	必ずplayernameの元に戻る。昔、playernameが自分と約束してくれたように！	약속할게, 반드시 네 곁으로 돌아올 거야. 마치… 네가 나에게 약속했던 것처럼!	I promise I'll return to you, just as you once promised me.						0	3.3主线剧情
97	熟悉的誓言再度响起，却已不似两年前那般沉重。	熟悉的誓言再次響起，卻已不像兩年前那般沉重。	どこか懐かしい誓いの言葉だが、2年前のような重苦しさはなかった。	익숙한 약속이 다시금 메아리쳤지만, 2년 전만큼 그렇게 무겁게 느껴지지 않았다.	The familiar vow rang out once more, yet not with the same grave weight it bore two years ago.						0	3.3主线剧情
98	因为这一次，不再需要以生命为誓。	因為這一次，不再需要以生命為誓。	今回は、命をかけた誓いではなく……	이번에는 더 이상 목숨을 걸고 하는 맹세가 아니었다.	Because this time, it was no longer a matter of life and death.						0	3.3主线剧情
99	而是以必胜的信念，以及必定重逢的决心，在星辰的见证下许下的约定。	而是以必勝的信念，以及必定重逢的決心，在星辰的見證下許下的約定。	必勝の思いと必ず再会する決心をもって、星々を証人にして結んだ約束だからだ。	반드시 승리하겠다는 신념과 반드시 재회하겠다는 결심으로, 별들이 지켜보는 가운데 맺은 약속이었다.	It was a pledge under the stars — a promise of victory, and of reunion.						0	3.3主线剧情
100	所以，请再给我一次机会，一次证明我自己的机会。	所以，請再給我一次機會，一次證明我自己的機會。	だから、もう一度チャンスを……自分を証明するチャンスをくれ。	그러니 다시 한번만 기회를 줬으면 해. 나 자신을 증명할 기회를.	Let this be my chance... to prove myself.						0	3.3主线剧情
101	你无需再证明什么了，晴。	你無需再證明什麼了，晴。	証明する必要はないさ、晴。	아무것도 증명할 필요 없어요, 하루.	You don't have to prove anything to me, Haru.						0	3.3主线剧情
